,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,263,8,7,sqrt,0.7987744046030881
1,920,6,3,sqrt,0.7993081731738719
2,930,6,3,sqrt,0.8000745280858316
3,950,6,3,sqrt,0.8008423539285242
4,916,5,1,sqrt,0.8042834316854687
5,161,5,1,sqrt,0.8048242388586557
