,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,263,8,7,sqrt,0.7987744046030881,False
1,263,9,7,sqrt,0.7987744046030881,False
2,263,10,7,sqrt,0.7987744046030881,False
3,263,9,7,sqrt,0.7987744046030881,False
4,263,10,7,sqrt,0.7987744046030881,False
5,263,9,7,sqrt,0.7987744046030881,False
6,263,10,7,sqrt,0.7987744046030881,False
7,263,9,7,sqrt,0.7987744046030881,False
8,263,10,7,sqrt,0.7987744046030881,False
9,263,9,7,sqrt,0.7987744046030881,False
10,263,10,7,sqrt,0.7987744046030881,False
11,920,6,6,log2,0.7637166225924973,True
12,920,6,5,log2,0.7674244783556524,False
13,920,6,5,sqrt,0.7883058237309251,False
14,920,6,4,sqrt,0.7960236025421694,False
15,920,6,3,sqrt,0.7993081731738719,False
16,930,6,3,sqrt,0.8000745280858316,False
17,940,6,3,sqrt,0.8000745280858316,False
18,950,6,3,sqrt,0.8008423539285242,False
19,950,5,3,sqrt,0.8008423539285242,False
20,950,6,3,sqrt,0.8008423539285242,False
21,950,5,3,sqrt,0.8008423539285242,False
22,950,6,3,sqrt,0.8008423539285242,False
23,950,5,3,sqrt,0.8008423539285242,False
24,951,8,6,sqrt,0.791523158282161,True
25,951,8,6,log2,0.7637166225924973,False
26,951,8,6,sqrt,0.791523158282161,False
27,941,8,6,sqrt,0.7922813222268758,False
28,931,8,6,sqrt,0.7922813222268758,False
29,941,8,6,sqrt,0.7922813222268758,False
30,931,8,6,sqrt,0.7922813222268758,False
31,941,8,6,sqrt,0.7922813222268758,False
32,931,8,6,sqrt,0.7922813222268758,False
33,941,8,6,sqrt,0.7922813222268758,False
34,931,8,6,sqrt,0.7922813222268758,False
35,941,8,6,sqrt,0.7922813222268758,False
36,916,5,2,sqrt,0.7997689835275211,True
37,916,5,1,sqrt,0.8042834316854687,False
38,906,5,1,sqrt,0.8032883147386964,False
39,916,5,1,sqrt,0.8042834316854687,False
40,906,5,1,sqrt,0.8032883147386964,False
41,916,5,1,sqrt,0.8042834316854687,False
42,906,5,1,sqrt,0.8032883147386964,False
43,916,5,1,sqrt,0.8042834316854687,False
44,906,5,1,sqrt,0.8032883147386964,False
45,916,5,1,sqrt,0.8042834316854687,False
46,906,5,1,sqrt,0.8032883147386964,False
47,914,2,3,sqrt,0.7993081731738719,True
48,914,2,3,log2,0.7731174476864132,False
49,914,2,3,sqrt,0.7993081731738719,False
50,914,2,2,sqrt,0.8005328507515206,False
51,914,2,1,sqrt,0.8022932303206771,False
52,924,2,1,sqrt,0.8022932303206771,False
