,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,797,10,7,log2,0.8670374115267947,False
1,797,10,7,sqrt,0.8862487360970678,False
2,787,10,7,sqrt,0.8867542972699697,False
3,777,10,7,sqrt,0.8867542972699697,False
4,787,10,7,sqrt,0.8867542972699697,False
5,777,10,7,sqrt,0.8867542972699697,False
6,787,10,7,sqrt,0.8867542972699697,False
7,777,10,7,sqrt,0.8867542972699697,False
8,787,10,7,sqrt,0.8867542972699697,False
9,777,10,7,sqrt,0.8867542972699697,False
10,787,10,7,sqrt,0.8867542972699697,False
11,750,3,9,sqrt,0.8842264914054601,True
12,750,3,9,log2,0.8660262891809909,False
13,750,3,9,sqrt,0.8842264914054601,False
14,760,3,9,sqrt,0.8842264914054601,False
15,760,3,8,sqrt,0.884732052578362,False
16,760,3,7,sqrt,0.8862487360970678,False
17,760,3,6,sqrt,0.8867542972699697,False
18,760,4,6,sqrt,0.8867542972699697,False
19,760,5,6,sqrt,0.8867542972699697,False
20,760,6,6,sqrt,0.8867542972699697,False
21,760,7,6,sqrt,0.8867542972699697,False
22,760,8,6,sqrt,0.8867542972699697,False
23,92,8,5,sqrt,0.8862487360970678,True
24,102,8,5,sqrt,0.8882709807886754,False
25,102,9,5,sqrt,0.8882709807886754,False
26,102,10,5,sqrt,0.8882709807886754,False
27,102,9,5,sqrt,0.8882709807886754,False
28,102,10,5,sqrt,0.8882709807886754,False
29,102,9,5,sqrt,0.8882709807886754,False
30,102,10,5,sqrt,0.8882709807886754,False
31,102,9,5,sqrt,0.8882709807886754,False
32,102,10,5,sqrt,0.8882709807886754,False
33,102,9,5,sqrt,0.8882709807886754,False
34,583,6,8,sqrt,0.8842264914054601,True
35,583,6,8,log2,0.8690596562184024,False
36,583,6,8,sqrt,0.8842264914054601,False
37,583,6,7,sqrt,0.8857431749241659,False
38,583,6,6,sqrt,0.8887765419615774,False
39,583,7,6,sqrt,0.8887765419615774,False
40,583,8,6,sqrt,0.8887765419615774,False
41,583,9,6,sqrt,0.8887765419615774,False
42,583,10,6,sqrt,0.8887765419615774,False
43,583,9,6,sqrt,0.8887765419615774,False
44,583,10,6,sqrt,0.8887765419615774,False
45,583,9,6,sqrt,0.8887765419615774,False
46,90,5,8,sqrt,0.8837209302325582,True
47,90,5,8,log2,0.8640040444893832,False
48,90,5,8,sqrt,0.8837209302325582,False
49,90,5,7,sqrt,0.8862487360970678,False
50,100,5,7,sqrt,0.8872598584428716,False
51,100,6,7,sqrt,0.8872598584428716,False
52,100,7,7,sqrt,0.8872598584428716,False
53,100,8,7,sqrt,0.8872598584428716,False
54,100,9,7,sqrt,0.8872598584428716,False
55,100,10,7,sqrt,0.8872598584428716,False
56,100,9,7,sqrt,0.8872598584428716,False
57,100,10,7,sqrt,0.8872598584428716,False
58,311,9,3,sqrt,0.8877654196157735,True
59,311,10,3,sqrt,0.8913043478260869,False
60,321,10,3,sqrt,0.8923154701718908,False
61,331,10,3,sqrt,0.8918099089989889,False
62,321,10,3,sqrt,0.8923154701718908,False
63,331,10,3,sqrt,0.8918099089989889,False
64,321,10,3,sqrt,0.8923154701718908,False
65,331,10,3,sqrt,0.8918099089989889,False
66,321,10,3,sqrt,0.8923154701718908,False
67,331,10,3,sqrt,0.8918099089989889,False
68,321,10,3,sqrt,0.8923154701718908,False
69,730,9,1,sqrt,0.8913043478260869,True
70,730,9,1,log2,0.8801820020222447,False
71,730,9,1,sqrt,0.8913043478260869,False
72,740,9,1,sqrt,0.8918099089989889,False
73,750,9,1,sqrt,0.8918099089989889,False
74,760,9,1,sqrt,0.8918099089989889,False
75,770,9,1,sqrt,0.8923154701718908,False
76,780,9,1,sqrt,0.8918099089989889,False
77,770,9,1,sqrt,0.8923154701718908,False
78,780,9,1,sqrt,0.8918099089989889,False
79,770,9,1,sqrt,0.8923154701718908,False
80,780,9,1,sqrt,0.8918099089989889,False
81,296,9,8,log2,0.865520728008089,True
82,296,10,8,log2,0.865520728008089,False
83,296,10,8,sqrt,0.8837209302325582,False
84,296,10,7,sqrt,0.8887765419615774,False
85,306,10,7,sqrt,0.8892821031344793,False
86,316,10,7,sqrt,0.8892821031344793,False
87,306,10,7,sqrt,0.8892821031344793,False
88,316,10,7,sqrt,0.8892821031344793,False
89,306,10,7,sqrt,0.8892821031344793,False
90,316,10,7,sqrt,0.8892821031344793,False
91,306,10,7,sqrt,0.8892821031344793,False
92,316,10,7,sqrt,0.8892821031344793,False
93,306,10,7,sqrt,0.8892821031344793,False
94,458,2,7,sqrt,0.8867542972699697,True
95,458,2,6,sqrt,0.8887765419615774,False
96,468,2,6,sqrt,0.8897876643073812,False
97,468,2,5,sqrt,0.890798786653185,False
98,468,3,5,sqrt,0.890798786653185,False
99,468,4,5,sqrt,0.890798786653185,False
100,468,5,5,sqrt,0.890798786653185,False
101,468,6,5,sqrt,0.890798786653185,False
102,468,7,5,sqrt,0.890798786653185,False
103,468,8,5,sqrt,0.890798786653185,False
104,468,9,5,sqrt,0.890798786653185,False
105,101,10,2,sqrt,0.8887765419615774,True
106,101,10,2,log2,0.8756319514661274,False
107,101,10,2,sqrt,0.8887765419615774,False
108,101,10,1,sqrt,0.890798786653185,False
109,111,10,1,sqrt,0.8928210313447927,False
110,121,10,1,sqrt,0.8918099089989889,False
111,111,10,1,sqrt,0.8928210313447927,False
112,121,10,1,sqrt,0.8918099089989889,False
113,111,10,1,sqrt,0.8928210313447927,False
114,121,10,1,sqrt,0.8918099089989889,False
115,111,10,1,sqrt,0.8928210313447927,False
116,121,10,1,sqrt,0.8918099089989889,False
117,973,5,3,sqrt,0.8913043478260869,True
118,973,5,3,log2,0.8756319514661274,False
119,973,5,3,sqrt,0.8913043478260869,False
120,983,5,3,sqrt,0.8918099089989889,False
121,993,5,3,sqrt,0.8918099089989889,False
122,983,5,3,sqrt,0.8918099089989889,False
123,993,5,3,sqrt,0.8918099089989889,False
124,983,5,3,sqrt,0.8918099089989889,False
125,993,5,3,sqrt,0.8918099089989889,False
126,983,5,3,sqrt,0.8918099089989889,False
127,993,5,3,sqrt,0.8918099089989889,False
128,983,5,3,sqrt,0.8918099089989889,False
129,184,6,1,sqrt,0.8918099089989889,True
130,184,6,1,log2,0.8771486349848332,False
131,184,6,1,sqrt,0.8918099089989889,False
132,184,7,1,sqrt,0.8923154701718908,False
