,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,105,7,4,sqrt,0.7957908697473126,False
1,105,8,4,sqrt,0.7957908697473126,False
2,105,7,4,sqrt,0.7957908697473126,False
3,105,8,4,sqrt,0.7957908697473126,False
4,105,7,4,sqrt,0.7957908697473126,False
5,105,8,4,sqrt,0.7957908697473126,False
6,105,7,4,sqrt,0.7957908697473126,False
7,105,8,4,sqrt,0.7957908697473126,False
8,105,7,4,sqrt,0.7957908697473126,False
9,105,8,4,sqrt,0.7957908697473126,False
10,105,7,4,sqrt,0.7957908697473126,False
11,665,6,8,sqrt,0.7870315432702002,True
12,665,6,8,log2,0.7590222769856637,False
13,665,6,8,sqrt,0.7870315432702002,False
14,665,6,7,sqrt,0.7932752842725141,False
15,665,6,6,sqrt,0.7957908697473126,False
16,665,7,6,sqrt,0.7957908697473126,False
17,665,8,6,sqrt,0.7957908697473126,False
18,665,9,6,sqrt,0.7957908697473126,False
19,665,10,6,sqrt,0.7957908697473126,False
20,665,9,6,sqrt,0.7957908697473126,False
21,665,10,6,sqrt,0.7957908697473126,False
22,665,9,6,sqrt,0.7957908697473126,False
23,665,10,6,sqrt,0.7957908697473126,False
24,127,6,6,log2,0.7558396027157129,True
25,127,6,7,log2,0.7605263157894737,False
26,127,6,7,sqrt,0.7928076398044547,False
27,137,6,7,sqrt,0.7930409399854825,False
28,137,7,7,sqrt,0.7930409399854825,False
29,137,8,7,sqrt,0.7930409399854825,False
30,137,9,7,sqrt,0.7930409399854825,False
31,137,10,7,sqrt,0.7930409399854825,False
32,137,9,7,sqrt,0.7930409399854825,False
33,137,10,7,sqrt,0.7930409399854825,False
34,137,9,7,sqrt,0.7930409399854825,False
35,137,10,7,sqrt,0.7930409399854825,False
36,586,8,1,log2,0.7807981492192019,True
37,586,8,1,sqrt,0.7964921920185078,False
38,586,8,2,sqrt,0.8042834316854687,False
39,596,8,2,sqrt,0.8030602410571215,False
40,586,8,2,sqrt,0.8042834316854687,False
41,596,8,2,sqrt,0.8030602410571215,False
42,586,8,2,sqrt,0.8042834316854687,False
43,596,8,2,sqrt,0.8030602410571215,False
44,586,8,2,sqrt,0.8042834316854687,False
45,596,8,2,sqrt,0.8030602410571215,False
46,586,8,2,sqrt,0.8042834316854687,False
47,596,8,2,sqrt,0.8030602410571215,False
48,997,6,2,sqrt,0.7985432849698778,True
49,997,7,2,sqrt,0.8020649710400403,False
50,987,7,2,sqrt,0.8020649710400403,False
51,977,7,2,sqrt,0.8030602410571215,False
52,967,7,2,sqrt,0.8038287197566976,False
53,957,7,2,sqrt,0.8045986706376906,False
54,947,7,2,sqrt,0.8045986706376906,False
55,957,7,2,sqrt,0.8045986706376906,False
56,947,7,2,sqrt,0.8045986706376906,False
57,957,7,2,sqrt,0.8045986706376906,False
58,947,7,2,sqrt,0.8045986706376906,False
59,140,6,6,sqrt,0.7892996457003737,True
60,140,6,6,log2,0.7575583960271571,False
61,140,6,6,sqrt,0.7892996457003737,False
62,140,6,5,sqrt,0.7917599542165973,False
63,140,6,4,sqrt,0.794796425757217,False
64,150,6,4,sqrt,0.7955591862425886,False
65,160,6,4,sqrt,0.7985432849698778,False
66,160,7,4,sqrt,0.7985432849698778,False
67,160,8,4,sqrt,0.7985432849698778,False
68,160,7,4,sqrt,0.7985432849698778,False
69,160,8,4,sqrt,0.7985432849698778,False
70,160,7,4,sqrt,0.7985432849698778,False
71,160,8,4,sqrt,0.7985432849698778,False
72,160,7,4,sqrt,0.7985432849698778,False
73,822,4,9,sqrt,0.7865550062285893,True
74,822,4,9,log2,0.7550636738829092,False
75,822,4,9,sqrt,0.7865550062285893,False
76,832,4,9,sqrt,0.7865550062285893,False
77,842,4,9,sqrt,0.7865550062285893,False
78,852,4,9,sqrt,0.7865550062285893,False
79,862,4,9,sqrt,0.7865550062285893,False
80,862,4,8,sqrt,0.7873120370334291,False
81,862,4,7,sqrt,0.7905294569314533,False
82,852,4,7,sqrt,0.7925168948994047,False
83,842,4,7,sqrt,0.7925168948994047,False
84,852,4,7,sqrt,0.7925168948994047,False
85,842,4,7,sqrt,0.7925168948994047,False
86,852,4,7,sqrt,0.7925168948994047,False
87,842,4,7,sqrt,0.7925168948994047,False
88,852,4,7,sqrt,0.7925168948994047,False
89,842,4,7,sqrt,0.7925168948994047,False
90,852,4,7,sqrt,0.7925168948994047,False
91,632,10,8,sqrt,0.7862784030374058,True
92,632,10,8,log2,0.7607463474740362,False
93,632,10,8,sqrt,0.7862784030374058,False
94,632,10,7,sqrt,0.7907664439817,False
95,632,10,6,sqrt,0.7960236025421694,False
96,622,10,6,sqrt,0.7960236025421694,False
97,632,10,6,sqrt,0.7960236025421694,False
98,622,10,6,sqrt,0.7960236025421694,False
99,632,10,6,sqrt,0.7960236025421694,False
100,622,10,6,sqrt,0.7960236025421694,False
101,632,10,6,sqrt,0.7960236025421694,False
102,622,10,6,sqrt,0.7960236025421694,False
103,632,10,6,sqrt,0.7960236025421694,False
104,622,10,6,sqrt,0.7960236025421694,False
105,882,5,6,log2,0.7629815729076151,True
106,882,5,5,log2,0.7664339738069539,False
107,882,5,5,sqrt,0.7883058237309251,False
108,882,5,4,sqrt,0.7970178918753794,False
109,882,5,3,sqrt,0.8000745280858316,False
110,872,5,3,sqrt,0.8003031594444338,False
111,862,5,3,sqrt,0.8018377771998401,False
112,862,6,3,sqrt,0.8018377771998401,False
113,862,5,3,sqrt,0.8018377771998401,False
114,862,6,3,sqrt,0.8018377771998401,False
115,862,5,3,sqrt,0.8018377771998401,False
116,862,6,3,sqrt,0.8018377771998401,False
117,862,5,3,sqrt,0.8018377771998401,False
118,665,4,3,sqrt,0.7987744046030881,True
119,675,4,3,sqrt,0.7997689835275211,False
120,675,5,3,sqrt,0.7997689835275211,False
121,675,6,3,sqrt,0.7997689835275211,False
122,675,5,3,sqrt,0.7997689835275211,False
123,675,6,3,sqrt,0.7997689835275211,False
124,675,5,3,sqrt,0.7997689835275211,False
125,675,6,3,sqrt,0.7997689835275211,False
126,675,5,3,sqrt,0.7997689835275211,False
127,675,6,3,sqrt,0.7997689835275211,False
128,675,5,3,sqrt,0.7997689835275211,False
129,657,3,7,log2,0.7575583960271571,True
130,657,3,6,log2,0.7619916844133455,False
131,657,3,6,sqrt,0.7950293473839181,False
132,667,3,6,sqrt,0.7957908697473126,False
133,667,4,6,sqrt,0.7957908697473126,False
134,667,5,6,sqrt,0.7957908697473126,False
135,667,6,6,sqrt,0.7957908697473126,False
136,667,7,6,sqrt,0.7957908697473126,False
137,667,8,6,sqrt,0.7957908697473126,False
138,667,9,6,sqrt,0.7957908697473126,False
139,667,10,6,sqrt,0.7957908697473126,False
140,667,9,6,sqrt,0.7957908697473126,False
141,755,5,9,sqrt,0.7870765482804258,True
142,755,5,9,log2,0.7553213587248335,False
143,755,5,9,sqrt,0.7870765482804258,False
144,755,5,8,sqrt,0.7875485654948722,False
145,755,5,7,sqrt,0.7907664439817,False
146,755,5,6,sqrt,0.792046787942838,False
147,745,5,6,sqrt,0.7922813222268758,False
148,735,5,6,sqrt,0.7922813222268758,False
149,735,5,7,sqrt,0.7925168948994047,False
150,725,5,7,sqrt,0.7925168948994047,False
151,715,5,7,sqrt,0.7940351264988289,False
152,715,6,7,sqrt,0.7940351264988289,False
153,715,7,7,sqrt,0.7940351264988289,False
154,715,8,7,sqrt,0.7940351264988289,False
155,84,10,6,sqrt,0.7895357909487192,True
156,84,10,6,log2,0.7533962462848987,False
157,84,10,6,sqrt,0.7895357909487192,False
158,94,10,6,sqrt,0.7935699548427282,False
159,94,9,6,sqrt,0.7935699548427282,False
160,94,10,6,sqrt,0.7935699548427282,False
