,fitness
0,0.871587462082912
1,0.878159757330637
2,0.8822042467138523
3,0.8822042467138523
4,0.8827098078867543
5,0.8832153690596563
6,0.8827098078867543
7,0.8832153690596563
8,0.8827098078867543
9,0.8832153690596563
10,0.8827098078867543
11,0.8832153690596563
12,0.8918099089989889
13,0.8923154701718908
14,0.8918099089989889
15,0.8923154701718908
16,0.8918099089989889
17,0.8923154701718908
18,0.8918099089989889
19,0.8923154701718908
20,0.8918099089989889
21,0.8923154701718908
22,0.8736097067745198
23,0.8801820020222447
24,0.8822042467138523
25,0.8816986855409504
26,0.8822042467138523
27,0.8816986855409504
28,0.8822042467138523
29,0.8816986855409504
30,0.8822042467138523
31,0.8816986855409504
32,0.8822042467138523
33,0.8857431749241659
34,0.8928210313447927
35,0.8928210313447927
36,0.89737108190091
37,0.897876643073812
38,0.89737108190091
39,0.897876643073812
40,0.89737108190091
41,0.897876643073812
42,0.89737108190091
43,0.897876643073812
44,0.89737108190091
45,0.8756319514661274
46,0.8842264914054601
47,0.8857431749241659
48,0.8862487360970678
49,0.8857431749241659
50,0.8862487360970678
51,0.8857431749241659
52,0.8862487360970678
53,0.8857431749241659
54,0.8862487360970678
55,0.8857431749241659
56,0.8786653185035389
57,0.8877654196157735
58,0.8877654196157735
59,0.8877654196157735
60,0.8882709807886754
61,0.8877654196157735
62,0.8882709807886754
63,0.8877654196157735
64,0.8882709807886754
65,0.8877654196157735
66,0.8882709807886754
67,0.8741152679474217
68,0.8761375126390293
69,0.8756319514661274
70,0.8761375126390293
71,0.8756319514661274
72,0.8761375126390293
73,0.8756319514661274
74,0.8761375126390293
75,0.8756319514661274
76,0.8761375126390293
77,0.8756319514661274
78,0.8988877654196158
79,0.8998988877654196
80,0.8998988877654196
81,0.8998988877654196
82,0.8998988877654196
83,0.8998988877654196
84,0.8998988877654196
85,0.8998988877654196
86,0.8998988877654196
87,0.8998988877654196
88,0.8998988877654196
89,0.878159757330637
90,0.872093023255814
91,0.878159757330637
92,0.878159757330637
93,0.878159757330637
94,0.878159757330637
95,0.878159757330637
96,0.878159757330637
97,0.878159757330637
98,0.878159757330637
99,0.878159757330637
100,0.878159757330637
101,0.8387259858442871
102,0.8584428715874621
103,0.8766430738119313
104,0.884732052578362
105,0.8897876643073812
106,0.8928210313447927
107,0.8918099089989889
108,0.8948432760364005
109,0.8953488372093024
110,0.8948432760364005
111,0.8953488372093024
112,0.8948432760364005
113,0.8953488372093024
114,0.8948432760364005
115,0.8953488372093024
116,0.8771486349848332
117,0.8842264914054601
118,0.884732052578362
119,0.8857431749241659
120,0.884732052578362
121,0.8857431749241659
122,0.884732052578362
123,0.8857431749241659
124,0.884732052578362
125,0.8857431749241659
126,0.884732052578362
127,0.8761375126390293
128,0.8776541961577351
129,0.8776541961577351
130,0.8776541961577351
131,0.8776541961577351
132,0.8776541961577351
133,0.8776541961577351
134,0.8776541961577351
135,0.8776541961577351
136,0.8776541961577351
137,0.8776541961577351
138,0.8695652173913043
139,0.8796764408493428
140,0.8811931243680485
141,0.8827098078867543
142,0.8827098078867543
143,0.884732052578362
144,0.8867542972699697
145,0.8882709807886754
146,0.8877654196157735
147,0.8882709807886754
148,0.8877654196157735
149,0.8882709807886754
150,0.8877654196157735
151,0.8882709807886754
152,0.8877654196157735
153,0.8432760364004045
154,0.8599595551061678
155,0.8660262891809909
156,0.8675429726996967
157,0.8670374115267947
158,0.8675429726996967
159,0.8670374115267947
160,0.8675429726996967
161,0.8670374115267947
162,0.8675429726996967
163,0.8670374115267947
164,0.8675429726996967
165,0.8624873609706775
166,0.871587462082912
167,0.8796764408493428
168,0.8806875631951466
169,0.8827098078867543
170,0.8822042467138523
171,0.8827098078867543
172,0.8822042467138523
173,0.8827098078867543
174,0.8822042467138523
175,0.8827098078867543
176,0.8822042467138523
177,0.8923154701718908
178,0.89737108190091
179,0.897876643073812
180,0.89737108190091
181,0.897876643073812
182,0.89737108190091
183,0.897876643073812
184,0.89737108190091
185,0.897876643073812
186,0.89737108190091
187,0.897876643073812
188,0.884732052578362
189,0.8918099089989889
190,0.8913043478260869
191,0.8918099089989889
192,0.8913043478260869
193,0.8918099089989889
194,0.8913043478260869
195,0.8918099089989889
196,0.8913043478260869
197,0.8918099089989889
198,0.8913043478260869
199,0.8685540950455005
