,n_estimators,learning_rate,max_depth,subsample,fitness,reinitialized
0,380,0.48388557872350635,9,0.7666928602437573,0.871587462082912,False
1,380,0.48388557872350635,8,0.7666928602437573,0.878159757330637,False
2,380,0.48388557872350635,7,0.7666928602437573,0.8822042467138523,False
3,370,0.48388557872350635,7,0.7666928602437573,0.8822042467138523,False
4,360,0.48388557872350635,7,0.7666928602437573,0.8827098078867543,False
5,350,0.48388557872350635,7,0.7666928602437573,0.8832153690596563,False
6,360,0.48388557872350635,7,0.7666928602437573,0.8827098078867543,False
7,350,0.48388557872350635,7,0.7666928602437573,0.8832153690596563,False
8,360,0.48388557872350635,7,0.7666928602437573,0.8827098078867543,False
9,350,0.48388557872350635,7,0.7666928602437573,0.8832153690596563,False
10,360,0.48388557872350635,7,0.7666928602437573,0.8827098078867543,False
11,422,0.2664767184892966,10,0.8033592407902727,0.8832153690596563,True
12,422,0.2664767184892966,11,0.8033592407902727,0.8918099089989889,False
13,412,0.2664767184892966,11,0.8033592407902727,0.8923154701718908,False
14,422,0.2664767184892966,11,0.8033592407902727,0.8918099089989889,False
15,412,0.2664767184892966,11,0.8033592407902727,0.8923154701718908,False
16,422,0.2664767184892966,11,0.8033592407902727,0.8918099089989889,False
17,412,0.2664767184892966,11,0.8033592407902727,0.8923154701718908,False
18,422,0.2664767184892966,11,0.8033592407902727,0.8918099089989889,False
19,412,0.2664767184892966,11,0.8033592407902727,0.8923154701718908,False
20,422,0.2664767184892966,11,0.8033592407902727,0.8918099089989889,False
21,412,0.2664767184892966,11,0.8033592407902727,0.8923154701718908,False
22,457,0.4983312192938221,4,0.9046146491764191,0.8736097067745198,True
23,457,0.4983312192938221,4,0.9546146491764191,0.8801820020222447,False
24,447,0.4983312192938221,4,0.9546146491764191,0.8822042467138523,False
25,437,0.4983312192938221,4,0.9546146491764191,0.8816986855409504,False
26,447,0.4983312192938221,4,0.9546146491764191,0.8822042467138523,False
27,437,0.4983312192938221,4,0.9546146491764191,0.8816986855409504,False
28,447,0.4983312192938221,4,0.9546146491764191,0.8822042467138523,False
29,437,0.4983312192938221,4,0.9546146491764191,0.8816986855409504,False
30,447,0.4983312192938221,4,0.9546146491764191,0.8822042467138523,False
31,437,0.4983312192938221,4,0.9546146491764191,0.8816986855409504,False
32,447,0.4983312192938221,4,0.9546146491764191,0.8822042467138523,False
33,735,0.13261163306799592,4,0.9740439158805769,0.8857431749241659,True
34,735,0.13261163306799592,5,0.9740439158805769,0.8928210313447927,False
35,735,0.13261163306799592,6,0.9740439158805769,0.8928210313447927,False
36,735,0.09261163306799591,6,0.9740439158805769,0.89737108190091,False
37,745,0.09261163306799591,6,0.9740439158805769,0.897876643073812,False
38,755,0.09261163306799591,6,0.9740439158805769,0.89737108190091,False
39,745,0.09261163306799591,6,0.9740439158805769,0.897876643073812,False
40,755,0.09261163306799591,6,0.9740439158805769,0.89737108190091,False
41,745,0.09261163306799591,6,0.9740439158805769,0.897876643073812,False
42,755,0.09261163306799591,6,0.9740439158805769,0.89737108190091,False
43,745,0.09261163306799591,6,0.9740439158805769,0.897876643073812,False
44,755,0.09261163306799591,6,0.9740439158805769,0.89737108190091,False
45,483,0.07209478234458049,7,0.3866546919044507,0.8756319514661274,True
46,483,0.07209478234458049,7,0.43665469190445066,0.8842264914054601,False
47,483,0.032094782344580484,7,0.43665469190445066,0.8857431749241659,False
48,493,0.032094782344580484,7,0.43665469190445066,0.8862487360970678,False
49,483,0.032094782344580484,7,0.43665469190445066,0.8857431749241659,False
50,493,0.032094782344580484,7,0.43665469190445066,0.8862487360970678,False
51,483,0.032094782344580484,7,0.43665469190445066,0.8857431749241659,False
52,493,0.032094782344580484,7,0.43665469190445066,0.8862487360970678,False
53,483,0.032094782344580484,7,0.43665469190445066,0.8857431749241659,False
54,493,0.032094782344580484,7,0.43665469190445066,0.8862487360970678,False
55,483,0.032094782344580484,7,0.43665469190445066,0.8857431749241659,False
56,855,0.310687988285401,12,0.6942693765315201,0.8786653185035389,True
57,855,0.310687988285401,12,0.7442693765315201,0.8877654196157735,False
58,865,0.310687988285401,12,0.7442693765315201,0.8877654196157735,False
59,875,0.310687988285401,12,0.7442693765315201,0.8877654196157735,False
60,885,0.310687988285401,12,0.7442693765315201,0.8882709807886754,False
61,875,0.310687988285401,12,0.7442693765315201,0.8877654196157735,False
62,885,0.310687988285401,12,0.7442693765315201,0.8882709807886754,False
63,875,0.310687988285401,12,0.7442693765315201,0.8877654196157735,False
64,885,0.310687988285401,12,0.7442693765315201,0.8882709807886754,False
65,875,0.310687988285401,12,0.7442693765315201,0.8877654196157735,False
66,885,0.310687988285401,12,0.7442693765315201,0.8882709807886754,False
67,905,0.43191839896677925,7,0.6065455644982524,0.8741152679474217,True
68,905,0.39191839896677927,7,0.6065455644982524,0.8761375126390293,False
69,915,0.39191839896677927,7,0.6065455644982524,0.8756319514661274,False
70,925,0.39191839896677927,7,0.6065455644982524,0.8761375126390293,False
71,915,0.39191839896677927,7,0.6065455644982524,0.8756319514661274,False
72,925,0.39191839896677927,7,0.6065455644982524,0.8761375126390293,False
73,915,0.39191839896677927,7,0.6065455644982524,0.8756319514661274,False
74,925,0.39191839896677927,7,0.6065455644982524,0.8761375126390293,False
75,915,0.39191839896677927,7,0.6065455644982524,0.8756319514661274,False
76,925,0.39191839896677927,7,0.6065455644982524,0.8761375126390293,False
77,915,0.39191839896677927,7,0.6065455644982524,0.8756319514661274,False
78,533,0.04994411200773367,12,0.8672629398892193,0.8988877654196158,True
79,543,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
80,553,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
81,543,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
82,553,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
83,543,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
84,553,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
85,543,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
86,553,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
87,543,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
88,553,0.04994411200773367,12,0.8672629398892193,0.8998988877654196,False
89,498,0.21963919604864734,12,0.4048991526665934,0.878159757330637,True
90,498,0.21963919604864734,11,0.4048991526665934,0.872093023255814,False
91,498,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
92,488,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
93,498,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
94,488,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
95,498,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
96,488,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
97,498,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
98,488,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
99,498,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
100,488,0.21963919604864734,12,0.4048991526665934,0.878159757330637,False
101,248,0.03388664692650835,3,0.6063623482200644,0.8387259858442871,True
102,248,0.03388664692650835,4,0.6063623482200644,0.8584428715874621,False
103,248,0.03388664692650835,5,0.6063623482200644,0.8766430738119313,False
104,248,0.03388664692650835,6,0.6063623482200644,0.884732052578362,False
105,248,0.07388664692650834,6,0.6063623482200644,0.8897876643073812,False
106,258,0.07388664692650834,6,0.6063623482200644,0.8928210313447927,False
107,268,0.07388664692650834,6,0.6063623482200644,0.8918099089989889,False
108,278,0.07388664692650834,6,0.6063623482200644,0.8948432760364005,False
109,288,0.07388664692650834,6,0.6063623482200644,0.8953488372093024,False
110,278,0.07388664692650834,6,0.6063623482200644,0.8948432760364005,False
111,288,0.07388664692650834,6,0.6063623482200644,0.8953488372093024,False
112,278,0.07388664692650834,6,0.6063623482200644,0.8948432760364005,False
113,288,0.07388664692650834,6,0.6063623482200644,0.8953488372093024,False
114,278,0.07388664692650834,6,0.6063623482200644,0.8948432760364005,False
115,288,0.07388664692650834,6,0.6063623482200644,0.8953488372093024,False
116,828,0.3180958759204959,4,0.9261528355477794,0.8771486349848332,True
117,828,0.3180958759204959,5,0.9261528355477794,0.8842264914054601,False
118,818,0.3180958759204959,5,0.9261528355477794,0.884732052578362,False
119,808,0.3180958759204959,5,0.9261528355477794,0.8857431749241659,False
120,818,0.3180958759204959,5,0.9261528355477794,0.884732052578362,False
121,808,0.3180958759204959,5,0.9261528355477794,0.8857431749241659,False
122,818,0.3180958759204959,5,0.9261528355477794,0.884732052578362,False
123,808,0.3180958759204959,5,0.9261528355477794,0.8857431749241659,False
124,818,0.3180958759204959,5,0.9261528355477794,0.884732052578362,False
125,808,0.3180958759204959,5,0.9261528355477794,0.8857431749241659,False
126,818,0.3180958759204959,5,0.9261528355477794,0.884732052578362,False
127,819,0.3033791843082245,9,0.551406572707686,0.8761375126390293,True
128,829,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
129,839,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
130,849,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
131,839,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
132,849,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
133,839,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
134,849,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
135,839,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
136,849,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
137,839,0.3033791843082245,9,0.551406572707686,0.8776541961577351,False
138,692,0.04348151481999427,4,0.3751746303079896,0.8695652173913043,True
139,692,0.04348151481999427,5,0.3751746303079896,0.8796764408493428,False
140,692,0.04348151481999427,6,0.3751746303079896,0.8811931243680485,False
141,702,0.04348151481999427,6,0.3751746303079896,0.8827098078867543,False
142,702,0.04348151481999427,6,0.4251746303079896,0.8827098078867543,False
143,702,0.04348151481999427,7,0.4251746303079896,0.884732052578362,False
144,692,0.04348151481999427,7,0.4251746303079896,0.8867542972699697,False
145,682,0.04348151481999427,7,0.4251746303079896,0.8882709807886754,False
146,672,0.04348151481999427,7,0.4251746303079896,0.8877654196157735,False
147,682,0.04348151481999427,7,0.4251746303079896,0.8882709807886754,False
148,672,0.04348151481999427,7,0.4251746303079896,0.8877654196157735,False
149,682,0.04348151481999427,7,0.4251746303079896,0.8882709807886754,False
150,672,0.04348151481999427,7,0.4251746303079896,0.8877654196157735,False
151,682,0.04348151481999427,7,0.4251746303079896,0.8882709807886754,False
152,672,0.04348151481999427,7,0.4251746303079896,0.8877654196157735,False
153,729,0.38697252482562516,2,0.5030562203443746,0.8432760364004045,True
154,729,0.38697252482562516,3,0.5030562203443746,0.8599595551061678,False
155,729,0.3469725248256252,3,0.5030562203443746,0.8660262891809909,False
156,739,0.3469725248256252,3,0.5030562203443746,0.8675429726996967,False
157,749,0.3469725248256252,3,0.5030562203443746,0.8670374115267947,False
158,739,0.3469725248256252,3,0.5030562203443746,0.8675429726996967,False
159,749,0.3469725248256252,3,0.5030562203443746,0.8670374115267947,False
160,739,0.3469725248256252,3,0.5030562203443746,0.8675429726996967,False
161,749,0.3469725248256252,3,0.5030562203443746,0.8670374115267947,False
162,739,0.3469725248256252,3,0.5030562203443746,0.8675429726996967,False
163,749,0.3469725248256252,3,0.5030562203443746,0.8670374115267947,False
164,739,0.3469725248256252,3,0.5030562203443746,0.8675429726996967,False
165,334,0.24141305537039648,4,0.5231057838184549,0.8624873609706775,True
166,334,0.24141305537039648,4,0.5731057838184549,0.871587462082912,False
167,334,0.20141305537039647,4,0.5731057838184549,0.8796764408493428,False
168,334,0.20141305537039647,5,0.5731057838184549,0.8806875631951466,False
169,334,0.20141305537039647,5,0.6231057838184549,0.8827098078867543,False
170,344,0.20141305537039647,5,0.6231057838184549,0.8822042467138523,False
171,334,0.20141305537039647,5,0.6231057838184549,0.8827098078867543,False
172,344,0.20141305537039647,5,0.6231057838184549,0.8822042467138523,False
173,334,0.20141305537039647,5,0.6231057838184549,0.8827098078867543,False
174,344,0.20141305537039647,5,0.6231057838184549,0.8822042467138523,False
175,334,0.20141305537039647,5,0.6231057838184549,0.8827098078867543,False
176,344,0.20141305537039647,5,0.6231057838184549,0.8822042467138523,False
177,746,0.2341851069714962,10,0.9224161800064025,0.8923154701718908,True
178,746,0.2341851069714962,10,0.8724161800064024,0.89737108190091,False
179,756,0.2341851069714962,10,0.8724161800064024,0.897876643073812,False
180,746,0.2341851069714962,10,0.8724161800064024,0.89737108190091,False
181,756,0.2341851069714962,10,0.8724161800064024,0.897876643073812,False
182,746,0.2341851069714962,10,0.8724161800064024,0.89737108190091,False
183,756,0.2341851069714962,10,0.8724161800064024,0.897876643073812,False
184,746,0.2341851069714962,10,0.8724161800064024,0.89737108190091,False
185,756,0.2341851069714962,10,0.8724161800064024,0.897876643073812,False
186,746,0.2341851069714962,10,0.8724161800064024,0.89737108190091,False
187,756,0.2341851069714962,10,0.8724161800064024,0.897876643073812,False
188,853,0.29703179792034207,8,0.8213303769043887,0.884732052578362,True
189,853,0.2570317979203421,8,0.8213303769043887,0.8918099089989889,False
190,863,0.2570317979203421,8,0.8213303769043887,0.8913043478260869,False
191,853,0.2570317979203421,8,0.8213303769043887,0.8918099089989889,False
192,863,0.2570317979203421,8,0.8213303769043887,0.8913043478260869,False
193,853,0.2570317979203421,8,0.8213303769043887,0.8918099089989889,False
194,863,0.2570317979203421,8,0.8213303769043887,0.8913043478260869,False
195,853,0.2570317979203421,8,0.8213303769043887,0.8918099089989889,False
196,863,0.2570317979203421,8,0.8213303769043887,0.8913043478260869,False
197,853,0.2570317979203421,8,0.8213303769043887,0.8918099089989889,False
198,863,0.2570317979203421,8,0.8213303769043887,0.8913043478260869,False
199,191,0.1090579394694278,9,0.3602833260459636,0.8685540950455005,True
