,Time,hpm8
544,2720,221.9
545,2725,221.6
546,2730,218.3
547,2735,221.2
548,2740,222.0
549,2745,222.5
550,2750,222.2
551,2755,222.1
552,2760,221.9
553,2765,218.5
554,2770,221.1
555,2775,222.1
556,2780,222.0
557,2785,221.6
558,2790,221.8
559,2795,221.7
560,2800,217.6
561,2805,222.4
562,2810,222.5
563,2815,222.1
564,2820,222.3
565,2825,0
566,2830,0
567,2835,221.8
568,2840,222.8
569,2845,222.6
570,2850,222.9
571,2855,222.2
572,2860,221.9
573,2865,218.9
574,2870,221.8
575,2875,221.5
576,2880,221.5
577,2885,221.4
578,2890,221.4
579,2895,217.8
580,2900,221.3
581,2905,222.0
582,2910,222.3
583,2915,221.8
584,2920,221.7
585,2925,221.7
586,2930,218.8
587,2935,221.8
588,2940,222.2
589,2945,222.3
590,2950,221.7
591,2955,221.4
592,2960,219.1
593,2965,220.7
594,2970,221.5
595,2975,221.7
596,2980,221.3
597,2985,221.4
598,2990,221.3
599,2995,218.8
600,3000,221.8
601,3005,222.1
602,3010,221.8
603,3015,222.2
604,3020,222.1
605,3025,222.1
606,3030,218.6
607,3035,221.6
608,3040,221.9
609,3045,221.8
610,3050,221.4
611,3055,221.2
612,3060,221.4
613,3065,219.2
614,3070,221.9
615,3075,221.8
616,3080,222.0
617,3085,222.0
618,3090,221.7
619,3095,218.8
620,3100,222.3
621,3105,222.1
622,3110,222.7
623,3115,222.0
624,3120,221.9
625,3125,222.0
626,3130,219.3
627,3135,220.3
628,3140,220.9
629,3145,221.1
630,3150,220.6
631,3155,220.9
632,3160,220.9
633,3165,218.2
634,3170,221.7
635,3175,221.8
636,3180,221.2
637,3185,221.4
638,3190,221.6
639,3195,218.6
640,3200,221.3
641,3205,221.4
642,3210,221.6
643,3215,221.3
644,3220,221.7
645,3225,221.5
646,3230,217.4
647,3235,221.7
648,3240,222.0
649,3245,221.5
650,3250,221.4
651,3255,221.4
652,3260,219.0
653,3265,221.8
654,3270,221.8
655,3275,221.8
656,3280,221.6
657,3285,221.1
658,3290,221.0
659,3295,215.8
660,3300,220.3
661,3305,221.3
662,3310,222.1
663,3315,221.7
664,3320,221.8
665,3325,218.8
666,3330,221.8
667,3335,222.2
668,3340,222.3
669,3345,222.5
670,3350,221.9
671,3355,221.6
672,3360,218.2
673,3365,222.9
674,3370,223.0
675,3375,222.6
676,3380,222.0
677,3385,222.2
678,3390,220.0
679,3395,221.4
680,3400,221.7
681,3405,222.3
682,3410,221.6
683,3415,221.2
684,3420,222.4
685,3425,219.9
686,3430,222.5
687,3435,222.5
688,3440,222.2
689,3445,222.0
690,3450,221.3
691,3455,220.7
692,3460,215.9
693,3465,221.7
694,3470,222.2
695,3475,222.1
696,3480,221.3
697,3485,221.5
698,3490,219.0
699,3495,221.7
700,3500,221.8
701,3505,222.0
702,3510,221.8
703,3515,221.6
704,3520,221.6
705,3525,220.3
706,3530,222.3
707,3535,221.7
708,3540,222.1
709,3545,222.4
710,3550,222.0
711,3555,218.7
712,3560,220.1
713,3565,223.1
714,3570,224.5
715,3575,223.8
716,3580,223.4
717,3585,223.1
718,3590,219.4
719,3595,221.5
720,3600,221.9
721,3605,221.7
722,3610,221.9
723,3615,221.3
724,3620,220.4
725,3625,221.7
726,3630,223.2
727,3635,223.1
728,3640,223.0
729,3645,222.9
730,3650,222.2
731,3655,218.6
732,3660,220.8
733,3665,221.2
734,3670,221.3
735,3675,220.9
736,3680,220.9
737,3685,219.7
738,3690,219.8
739,3695,222.5
740,3700,221.9
741,3705,222.2
742,3710,222.0
743,3715,221.7
744,3720,219.2
745,3725,221.6
746,3730,222.7
747,3735,222.7
748,3740,221.7
749,3745,221.7
750,3750,221.6
751,3755,218.5
752,3760,221.6
753,3765,222.8
754,3770,222.6
755,3775,222.0
756,3780,221.2
757,3785,218.4
758,3790,221.5
759,3795,222.1
760,3800,221.8
761,3805,221.6
762,3810,221.3
763,3815,221.6
764,3820,218.0
765,3825,222.2
766,3830,222.8
767,3835,222.2
768,3840,221.5
769,3845,221.4
770,3850,219.1
771,3855,222.5
772,3860,222.4
773,3865,222.4
774,3870,222.3
775,3875,222.0
776,3880,222.0
777,3885,218.5
778,3890,222.3
779,3895,222.6
780,3900,222.1
781,3905,222.4
782,3910,222.0
783,3915,218.7
784,3920,221.0
785,3925,221.2
786,3930,221.0
787,3935,220.9
788,3940,220.9
789,3945,221.0
790,3950,219.6
791,3955,222.2
792,3960,221.7
793,3965,221.8
794,3970,221.3
795,3975,221.8
796,3980,218.9
797,3985,220.1
798,3990,221.3
799,3995,221.4
800,4000,221.2
801,4005,221.4
802,4010,221.6
803,4015,217.5
804,4020,221.3
805,4025,221.9
806,4030,221.4
807,4035,222.1
808,4040,222.6
809,4045,218.9
810,4050,221.1
811,4055,221.8
812,4060,222.2
813,4065,221.5
814,4070,221.8
815,4075,221.8
816,4080,217.9
817,4085,221.2
818,4090,223.3
819,4095,225.1
820,4100,225.1
821,4105,224.5
822,4110,224.9
823,4115,221.4
824,4120,225.0
825,4125,225.6
826,4130,225.6
827,4135,225.1
828,4140,224.9
829,4145,221.7
830,4150,225.0
831,4155,225.6
832,4160,225.9
833,4165,225.5
834,4170,225.7
835,4175,225.4
836,4180,220.3
837,4185,224.4
838,4190,224.9
839,4195,224.7
840,4200,224.3
841,4205,224.3
842,4210,222.3
843,4215,227.8
844,4220,227.6
845,4225,227.6
846,4230,225.5
847,4235,227.7
848,4240,227.4
849,4245,226.2
850,4250,227.6
851,4255,227.7
852,4260,227.6
853,4265,225.6
854,4270,227.7
855,4275,227.6
856,4280,225.4
857,4285,227.3
858,4290,227.7
859,4295,227.3
860,4300,227.1
861,4305,225.6
862,4310,227.3
863,4315,225.6
864,4320,228.3
865,4325,228.2
866,4330,228.3
867,4335,225.3
868,4340,227.3
869,4345,227.2
870,4350,225.9
871,4355,227.4
872,4360,228.2
873,4365,228.2
874,4370,226.7
875,4375,228.0
876,4380,228.0
877,4385,225.9
878,4390,227.8
879,4395,228.0
880,4400,228.2
881,4405,226.4
882,4410,228.1
883,4415,227.8
884,4420,227.9
885,4425,225.8
886,4430,227.9
887,4435,227.7
888,4440,226.1
889,4445,227.9
890,4450,227.8
891,4455,226.5
892,4460,227.3
893,4465,228.0
894,4470,228.1
895,4475,226.6
896,4480,228.3
897,4485,228.3
898,4490,226.2
899,4495,228.3
900,4500,228.4
901,4505,228.5
902,4510,226.5
903,4515,228.1
904,4520,227.9
905,4525,228.0
906,4530,226.0
907,4535,227.7
908,4540,227.6
909,4545,226.1
910,4550,227.6
911,4555,227.7
912,4560,225.6
913,4565,228.2
914,4570,227.9
915,4575,228.1
916,4580,226.1
917,4585,228.3
918,4590,228.1
919,4595,226.7
920,4600,227.9
921,4605,228.0
922,4610,226.5
923,4615,228.0
924,4620,228.0
925,4625,228.0
926,4630,226.2
927,4635,226.7
928,4640,227.5
929,4645,225.8
930,4650,227.6
931,4655,227.5
932,4660,227.4
933,4665,228.0
934,4670,228.1
935,4675,227.9
936,4680,226.0
937,4685,228.2
938,4690,228.2
939,4695,226.6
940,4700,228.2
941,4705,228.0
942,4710,228.2
943,4715,225.9
944,4720,228.3
945,4725,227.6
946,4730,227.7
947,4735,224.9
948,4740,227.9
949,4745,227.7
950,4750,226.6
951,4755,227.7
952,4760,227.8
953,4765,226.2
954,4770,228.2
955,4775,227.9
956,4780,227.0
957,4785,227.1
958,4790,228.3
959,4795,228.0
960,4800,226.7
961,4805,228.2
962,4810,228.2
963,4815,225.9
964,4820,228.2
965,4825,228.0
966,4830,227.9
967,4835,226.3
968,4840,227.0
969,4845,228.0
970,4850,226.7
971,4855,227.8
972,4860,227.7
973,4865,225.7
974,4870,227.9
975,4875,228.0
976,4880,227.9
977,4885,225.9
978,4890,228.1
979,4895,228.1
980,4900,225.9
981,4905,228.0
982,4910,228.1
983,4915,227.9
984,4920,226.5
985,4925,227.9
986,4930,227.7
987,4935,227.5
988,4940,225.2
989,4945,227.5
990,4950,227.2
991,4955,226.9
992,4960,227.9
993,4965,227.5
994,4970,226.0
995,4975,228.0
996,4980,228.0
997,4985,226.4
998,4990,228.2
999,4995,227.9
1000,5000,228.2
1001,5005,226.5
1002,5010,228.0
1003,5015,228.0
1004,5020,225.9
1005,5025,228.2
1006,5030,228.2
1007,5035,228.0
1008,5040,226.4
1009,5045,227.6
1010,5050,227.6
1011,5055,225.8
1012,5060,227.5
1013,5065,227.4
1014,5070,226.0
1015,5075,227.9
1016,5080,227.9
1017,5085,227.8
1018,5090,226.1
1019,5095,227.8
1020,5100,227.8
1021,5105,226.4
1022,5110,227.9
1023,5115,228.0
1024,5120,227.3
1025,5125,226.3
1026,5130,227.7
1027,5135,227.6
1028,5140,227.6
1029,5145,225.9
1030,5150,227.8
1031,5155,226.4
1032,5160,226.9
1033,5165,227.5
1034,5170,227.5
1035,5175,225.4
1036,5180,227.5
1037,5185,228.0
1038,5190,226.4
1039,5195,228.1
1040,5200,228.1
1041,5205,228.3
1042,5210,226.5
1043,5215,228.2
1044,5220,228.1
1045,5225,228.1
1046,5230,227.0
1047,5235,227.9
1048,5240,227.7
1049,5245,226.2
1050,5250,227.8
1051,5255,228.0
1052,5260,225.8
1053,5265,227.8
1054,5270,227.6
1055,5275,226.1
1056,5280,228.5
1057,5285,228.9
1058,5290,229.1
1059,5295,228.7
1060,5300,228.9
1061,5305,226.4
1062,5310,228.6
1063,5315,228.4
1064,5320,228.9
1065,5325,228.6
1066,5330,228.8
1067,5335,225.5
1068,5340,229.0
1069,5345,229.0
1070,5350,229.0
1071,5355,228.9
1072,5360,227.1
1073,5365,228.3
1074,5370,228.7
1075,5375,228.8
1076,5380,228.8
1077,5385,228.8
1078,5390,226.6
1079,5395,228.8
1080,5400,228.9
1081,5405,229.1
1082,5410,229.1
1083,5415,229.2
1084,5420,226.8
1085,5425,229.0
1086,5430,229.0
1087,5435,229.1
1088,5440,229.5
1089,5445,229.2
1090,5450,229.2
1091,5455,226.1
1092,5460,228.8
1093,5465,228.6
1094,5470,228.9
1095,5475,227.1
1096,5480,227.8
1097,5485,228.5
1098,5490,228.8
1099,5495,228.7
1100,5500,228.9
1101,5505,226.7
1102,5510,229.3
1103,5515,229.1
1104,5520,229.4
1105,5525,229.5
1106,5530,229.4
1107,5535,229.1
1108,5540,225.4
1109,5545,229.0
1110,5550,229.4
1111,5555,229.3
1112,5560,229.8
1113,5565,229.4
1114,5570,229.4
1115,5575,226.6
1116,5580,229.3
1117,5585,229.3
1118,5590,229.4
1119,5595,229.3
1120,5600,229.3
1121,5605,229.3
1122,5610,226.7
1123,5615,229.2
1124,5620,229.5
1125,5625,229.6
1126,5630,229.6
1127,5635,229.7
1128,5640,229.5
1129,5645,228.3
1130,5650,227.2
1131,5655,229.2
1132,5660,228.9
1133,5665,229.2
1134,5670,229.0
1135,5675,229.4
1136,5680,229.2
1137,5685,229.2
1138,5690,224.4
1139,5695,229.3
1140,5700,229.1
1141,5705,229.3
1142,5710,229.1
1143,5715,228.3
1144,5720,226.5
1145,5725,228.7
1146,5730,228.7
1147,5735,229.0
1148,5740,228.5
1149,5745,228.7
1150,5750,228.6
1151,5755,224.4
1152,5760,228.9
1153,5765,229.0
1154,5770,228.9
1155,5775,229.0
1156,5780,229.2
1157,5785,229.2
1158,5790,229.2
1159,5795,225.8
1160,5800,229.0
1161,5805,229.3
1162,5810,229.2
1163,5815,229.1
1164,5820,229.2
1165,5825,229.4
1166,5830,229.2
1167,5835,229.1
1168,5840,224.2
1169,5845,228.6
1170,5850,228.8
1171,5855,228.7
1172,5860,228.9
1173,5865,228.9
1174,5870,229.0
1175,5875,228.9
1176,5880,224.0
1177,5885,228.9
1178,5890,229.1
1179,5895,228.9
1180,5900,229.1
1181,5905,228.9
1182,5910,229.1
1183,5915,229.0
1184,5920,227.4
1185,5925,225.0
1186,5930,228.8
1187,5935,228.9
1188,5940,228.9
1189,5945,229.3
1190,5950,229.2
1191,5955,229.0
1192,5960,229.3
1193,5965,229.1
1194,5970,223.8
1195,5975,229.2
1196,5980,229.3
1197,5985,229.4
1198,5990,229.5
1199,5995,229.4
1200,6000,229.4
1201,6005,226.4
1202,6010,228.4
1203,6015,228.6
1204,6020,228.8
1205,6025,228.5
1206,6030,228.7
1207,6035,228.6
1208,6040,228.7
1209,6045,228.8
1210,6050,224.1
1211,6055,229.4
1212,6060,229.6
1213,6065,229.5
1214,6070,229.4
1215,6075,229.1
1216,6080,229.3
1217,6085,229.2
1218,6090,224.1
1219,6095,228.7
1220,6100,229.1
1221,6105,229.2
1222,6110,229.2
1223,6115,229.2
1224,6120,229.3
1225,6125,229.2
1226,6130,229.3
1227,6135,223.8
1228,6140,229.3
1229,6145,226.7
1230,6150,225.4
1231,6155,225.4
1232,6160,226.0
1233,6165,225.9
1234,6170,226.0
1235,6175,223.0
1236,6180,226.4
1237,6185,226.3
1238,6190,226.4
1239,6195,226.0
1240,6200,226.3
1241,6205,225.6
1242,6210,226.3
1243,6215,225.5
1244,6220,220.7
1245,6225,225.6
1246,6230,225.4
1247,6235,225.4
1248,6240,225.5
1249,6245,225.8
1250,6250,226.0
1251,6255,225.7
1252,6260,225.5
1253,6265,225.5
1254,6270,220.3
1255,6275,225.9
1256,6280,226.6
1257,6285,226.0
1258,6290,226.2
1259,6295,226.0
1260,6300,226.0
1261,6305,222.6
1262,6310,225.9
1263,6315,225.3
1264,6320,225.8
1265,6325,225.4
1266,6330,225.7
1267,6335,225.2
1268,6340,225.6
1269,6345,225.3
1270,6350,221.3
1271,6355,227.4
1272,6360,227.0
1273,6365,226.8
1274,6370,227.6
1275,6375,227.3
1276,6380,227.2
1277,6385,227.4
1278,6390,227.1
1279,6395,221.3
1280,6400,226.0
1281,6405,225.9
1282,6410,225.9
1283,6415,225.8
1284,6420,225.7
1285,6425,225.8
1286,6430,225.8
1287,6435,223.1
1288,6440,224.6
1289,6445,226.2
1290,6450,226.4
1291,6455,226.1
1292,6460,226.2
1293,6465,226.5
1294,6470,226.0
1295,6475,225.9
1296,6480,221.7
1297,6485,225.3
1298,6490,226.2
1299,6495,226.3
1300,6500,226.2
1301,6505,226.0
1302,6510,225.9
1303,6515,226.1
1304,6520,226.0
1305,6525,222.3
1306,6530,225.6
1307,6535,226.0
1308,6540,225.0
1309,6545,225.3
1310,6550,225.5
1311,6555,225.6
1312,6560,225.6
1313,6565,225.3
1314,6570,225.8
1315,6575,220.4
1316,6580,226.6
1317,6585,226.4
1318,6590,228.0
1319,6595,229.5
1320,6600,229.7
1321,6605,229.5
1322,6610,228.7
1323,6615,225.9
1324,6620,228.9
1325,6625,228.9
1326,6630,229.0
1327,6635,229.0
1328,6640,228.8
1329,6645,229.1
1330,6650,228.9
1331,6655,224.6
1332,6660,228.4
1333,6665,229.4
1334,6670,229.3
1335,6675,229.4
1336,6680,229.4
1337,6685,229.5
1338,6690,229.3
1339,6695,229.4
1340,6700,225.9
1341,6705,226.8
1342,6710,229.6
1343,6715,229.5
1344,6720,229.4
1345,6725,229.5
1346,6730,229.5
1347,6735,229.5
1348,6740,229.4
1349,6745,223.9
1350,6750,229.2
1351,6755,229.1
1352,6760,229.2
1353,6765,229.3
1354,6770,229.4
1355,6775,229.5
1356,6780,229.3
1357,6785,229.4
1358,6790,223.7
1359,6795,228.9
1360,6800,229.3
1361,6805,229.4
1362,6810,229.3
1363,6815,229.1
1364,6820,229.3
1365,6825,229.3
1366,6830,229.3
1367,6835,224.5
1368,6840,228.8
1369,6845,229.0
1370,6850,228.3
1371,6855,230.0
1372,6860,230.4
1373,6865,230.7
1374,6870,230.5
1375,6875,230.7
1376,6880,230.8
1377,6885,225.3
1378,6890,229.9
1379,6895,229.8
1380,6900,229.9
1381,6905,230.1
1382,6910,230.0
1383,6915,230.0
1384,6920,226.9
1385,6925,228.6
1386,6930,229.0
1387,6935,229.1
1388,6940,229.3
1389,6945,229.1
1390,6950,229.2
1391,6955,229.2
1392,6960,229.1
1393,6965,225.5
1394,6970,229.6
1395,6975,230.0
1396,6980,229.7
1397,6985,229.8
1398,6990,229.8
1399,6995,229.8
1400,7000,229.7
1401,7005,230.0
1402,7010,224.6
1403,7015,229.7
1404,7020,229.7
1405,7025,229.5
1406,7030,229.6
1407,7035,229.8
1408,7040,229.9
1409,7045,229.8
1410,7050,225.0
1411,7055,229.2
1412,7060,229.5
1413,7065,229.5
1414,7070,229.5
1415,7075,229.6
1416,7080,229.9
1417,7085,229.7
1418,7090,229.7
1419,7095,224.4
1420,7100,229.8
1421,7105,229.8
1422,7110,230.0
1423,7115,229.9
1424,7120,229.9
1425,7125,230.0
1426,7130,229.9
1427,7135,228.0
1428,7140,223.7
1429,7145,228.9
1430,7150,229.0
1431,7155,229.0
1432,7160,229.2
1433,7165,229.4
1434,7170,229.8
1435,7175,229.3
1436,7180,229.6
1437,7185,227.8
1438,7190,227.2
1439,7195,229.5
1440,7200,229.8
1441,7205,230.0
1442,7210,230.0
1443,7215,229.8
1444,7220,230.0
1445,7225,225.0
1446,7230,229.2
1447,7235,229.4
1448,7240,229.3
1449,7245,229.6
1450,7250,229.2
1451,7255,229.3
1452,7260,229.6
1453,7265,225.8
1454,7270,229.3
1455,7275,229.8
1456,7280,230.1
1457,7285,229.8
1458,7290,229.8
1459,7295,229.9
1460,7300,230.1
1461,7305,230.0
1462,7310,224.8
1463,7315,229.6
1464,7320,230.0
1465,7325,230.1
1466,7330,229.9
1467,7335,230.1
1468,7340,230.1
1469,7345,229.9
1470,7350,230.2
1471,7355,226.0
1472,7360,229.9
1473,7365,229.6
1474,7370,229.7
1475,7375,229.4
1476,7380,229.8
1477,7385,229.9
1478,7390,229.6
1479,7395,228.4
1480,7400,227.0
1481,7405,229.7
1482,7410,229.9
1483,7415,230.2
1484,7420,229.9
1485,7425,230.0
1486,7430,230.0
1487,7435,229.7
1488,7440,227.1
1489,7445,226.7
1490,7450,229.1
1491,7455,229.2
1492,7460,229.2
1493,7465,229.2
1494,7470,229.4
1495,7475,229.5
1496,7480,229.3
1497,7485,229.6
1498,7490,229.1
1499,7495,225.5
1500,7500,229.4
1501,7505,229.7
1502,7510,229.6
1503,7515,229.8
1504,7520,229.7
1505,7525,229.7
1506,7530,225.5
1507,7535,229.0
1508,7540,229.0
1509,7545,229.1
1510,7550,229.2
1511,7555,228.9
1512,7560,228.9
1513,7565,229.3
1514,7570,229.0
1515,7575,223.7
1516,7580,229.4
1517,7585,229.5
