,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,529,8,7,sqrt,0.7912873950493167,False
1,529,8,6,sqrt,0.7952633125683947,False
2,519,8,6,sqrt,0.7967853476163725,False
3,519,9,6,sqrt,0.7967853476163725,False
4,519,10,6,sqrt,0.7967853476163725,False
5,519,9,6,sqrt,0.7967853476163725,False
6,519,10,6,sqrt,0.7967853476163725,False
7,519,9,6,sqrt,0.7967853476163725,False
8,519,10,6,sqrt,0.7967853476163725,False
9,519,9,6,sqrt,0.7967853476163725,False
10,519,10,6,sqrt,0.7967853476163725,False
11,975,7,6,log2,0.7654435109561364,True
12,975,7,5,log2,0.7666872790488747,False
13,975,7,5,sqrt,0.7865550062285893,False
14,975,7,4,sqrt,0.7952633125683947,False
15,965,7,4,sqrt,0.7952633125683947,False
16,965,7,3,sqrt,0.7955591862425886,False
17,965,7,2,sqrt,0.8038287197566976,False
18,955,7,2,sqrt,0.8038287197566976,False
19,945,7,2,sqrt,0.8045986706376906,False
20,935,7,2,sqrt,0.8040555433105577,False
21,945,7,2,sqrt,0.8045986706376906,False
22,935,7,2,sqrt,0.8040555433105577,False
23,945,7,2,sqrt,0.8045986706376906,False
24,935,7,2,sqrt,0.8040555433105577,False
25,945,7,2,sqrt,0.8045986706376906,False
26,935,7,2,sqrt,0.8040555433105577,False
27,512,7,9,log2,0.7550636738829092,True
28,512,8,9,log2,0.7550636738829092,False
29,512,8,9,sqrt,0.7870765482804258,False
30,522,8,9,sqrt,0.7888304787634839,False
31,532,8,9,sqrt,0.7895918981445297,False
32,542,8,9,sqrt,0.7895918981445297,False
33,552,8,9,sqrt,0.7895918981445297,False
34,542,8,9,sqrt,0.7895918981445297,False
35,552,8,9,sqrt,0.7895918981445297,False
36,542,8,9,sqrt,0.7895918981445297,False
37,552,8,9,sqrt,0.7895918981445297,False
38,542,8,9,sqrt,0.7895918981445297,False
39,486,6,9,sqrt,0.7880705264718042,True
40,476,6,9,sqrt,0.7888304787634839,False
41,476,7,9,sqrt,0.7888304787634839,False
42,476,8,9,sqrt,0.7888304787634839,False
43,476,9,9,sqrt,0.7888304787634839,False
44,476,10,9,sqrt,0.7888304787634839,False
45,476,9,9,sqrt,0.7888304787634839,False
46,476,10,9,sqrt,0.7888304787634839,False
47,476,9,9,sqrt,0.7888304787634839,False
48,476,10,9,sqrt,0.7888304787634839,False
49,476,9,9,sqrt,0.7888304787634839,False
50,798,7,3,sqrt,0.7995380512614085,True
51,798,7,3,log2,0.7709022114466241,False
52,798,7,3,sqrt,0.7995380512614085,False
53,798,7,2,sqrt,0.8030602410571215,False
54,798,8,2,sqrt,0.8040555433105577,False
55,808,8,2,sqrt,0.8038287197566976,False
56,798,8,2,sqrt,0.8040555433105577,False
57,808,8,2,sqrt,0.8038287197566976,False
58,798,8,2,sqrt,0.8040555433105577,False
59,808,8,2,sqrt,0.8038287197566976,False
60,798,8,2,sqrt,0.8040555433105577,False
61,808,8,2,sqrt,0.8038287197566976,False
62,866,7,7,sqrt,0.7905294569314533,True
63,866,7,7,log2,0.7617363966048176,False
64,866,7,7,sqrt,0.7905294569314533,False
65,856,7,7,sqrt,0.7925168948994047,False
66,846,7,7,sqrt,0.7925168948994047,False
67,856,7,7,sqrt,0.7925168948994047,False
68,846,7,7,sqrt,0.7925168948994047,False
69,856,7,7,sqrt,0.7925168948994047,False
70,846,7,7,sqrt,0.7925168948994047,False
71,856,7,7,sqrt,0.7925168948994047,False
72,846,7,7,sqrt,0.7925168948994047,False
73,856,7,7,sqrt,0.7925168948994047,False
74,453,8,1,log2,0.777582895891381,True
75,453,9,1,log2,0.7815562177997778,False
76,453,9,1,sqrt,0.8010697333519475,False
77,463,9,1,sqrt,0.8018377771998401,False
78,473,9,1,sqrt,0.8028332325065537,False
79,483,9,1,sqrt,0.8028332325065537,False
80,473,9,1,sqrt,0.8028332325065537,False
81,483,9,1,sqrt,0.8028332325065537,False
82,473,9,1,sqrt,0.8028332325065537,False
83,483,9,1,sqrt,0.8028332325065537,False
84,473,9,1,sqrt,0.8028332325065537,False
85,483,9,1,sqrt,0.8028332325065537,False
86,168,2,8,sqrt,0.7860384052542301,True
87,168,2,8,log2,0.7587663775568193,False
88,168,2,8,sqrt,0.7860384052542301,False
89,168,2,7,sqrt,0.7940351264988289,False
90,168,3,7,sqrt,0.7940351264988289,False
91,168,4,7,sqrt,0.7940351264988289,False
92,168,5,7,sqrt,0.7940351264988289,False
93,168,6,7,sqrt,0.7940351264988289,False
94,168,7,7,sqrt,0.7940351264988289,False
95,168,8,7,sqrt,0.7940351264988289,False
96,168,9,7,sqrt,0.7940351264988289,False
97,168,10,7,sqrt,0.7940351264988289,False
98,168,9,7,sqrt,0.7940351264988289,False
99,938,8,9,sqrt,0.7865550062285893,True
100,938,8,9,log2,0.7548506791927845,False
101,938,8,9,sqrt,0.7865550062285893,False
102,948,8,9,sqrt,0.7865550062285893,False
103,958,8,9,sqrt,0.7865550062285893,False
104,968,8,9,sqrt,0.7865550062285893,False
105,978,8,9,sqrt,0.7865550062285893,False
106,988,8,9,sqrt,0.7865550062285893,False
107,998,8,9,sqrt,0.7873120370334291,False
108,998,9,9,sqrt,0.7873120370334291,False
109,998,10,9,sqrt,0.7873120370334291,False
110,998,9,9,sqrt,0.7873120370334291,False
111,874,2,1,sqrt,0.8030602410571215,True
