,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,548,9,7,sqrt,0.8857431749241659,False
1,548,9,6,sqrt,0.8882709807886754,False
2,538,9,6,sqrt,0.8882709807886754,False
3,548,9,6,sqrt,0.8882709807886754,False
4,538,9,6,sqrt,0.8882709807886754,False
5,548,9,6,sqrt,0.8882709807886754,False
6,538,9,6,sqrt,0.8882709807886754,False
7,548,9,6,sqrt,0.8882709807886754,False
8,538,9,6,sqrt,0.8882709807886754,False
9,548,9,6,sqrt,0.8882709807886754,False
10,538,9,6,sqrt,0.8882709807886754,False
11,309,2,4,log2,0.871587462082912,True
12,309,2,4,sqrt,0.8892821031344793,False
13,319,2,4,sqrt,0.8902932254802831,False
14,319,3,4,sqrt,0.8902932254802831,False
15,319,4,4,sqrt,0.8902932254802831,False
16,319,5,4,sqrt,0.8902932254802831,False
17,319,6,4,sqrt,0.8902932254802831,False
18,319,7,4,sqrt,0.8902932254802831,False
19,319,8,4,sqrt,0.8902932254802831,False
20,319,7,4,sqrt,0.8902932254802831,False
21,319,8,4,sqrt,0.8902932254802831,False
22,550,8,7,sqrt,0.8857431749241659,True
23,550,8,6,sqrt,0.8882709807886754,False
24,540,8,6,sqrt,0.8882709807886754,False
25,550,8,6,sqrt,0.8882709807886754,False
26,540,8,6,sqrt,0.8882709807886754,False
27,550,8,6,sqrt,0.8882709807886754,False
28,540,8,6,sqrt,0.8882709807886754,False
29,550,8,6,sqrt,0.8882709807886754,False
30,540,8,6,sqrt,0.8882709807886754,False
31,550,8,6,sqrt,0.8882709807886754,False
32,540,8,6,sqrt,0.8882709807886754,False
33,874,5,4,log2,0.8746208291203236,True
34,874,5,3,log2,0.8756319514661274,False
35,874,5,3,sqrt,0.8913043478260869,False
36,864,5,3,sqrt,0.8918099089989889,False
37,854,5,3,sqrt,0.8918099089989889,False
38,844,5,3,sqrt,0.8923154701718908,False
39,834,5,3,sqrt,0.8923154701718908,False
40,844,5,3,sqrt,0.8923154701718908,False
41,834,5,3,sqrt,0.8923154701718908,False
42,844,5,3,sqrt,0.8923154701718908,False
43,834,5,3,sqrt,0.8923154701718908,False
44,844,5,3,sqrt,0.8923154701718908,False
45,537,10,9,sqrt,0.8852376137512639,True
46,537,10,9,log2,0.8660262891809909,False
47,537,10,9,sqrt,0.8852376137512639,False
48,547,10,9,sqrt,0.8852376137512639,False
49,557,10,9,sqrt,0.8857431749241659,False
50,557,9,9,sqrt,0.8857431749241659,False
51,557,10,9,sqrt,0.8857431749241659,False
52,557,9,9,sqrt,0.8857431749241659,False
53,557,10,9,sqrt,0.8857431749241659,False
54,557,9,9,sqrt,0.8857431749241659,False
55,557,10,9,sqrt,0.8857431749241659,False
56,557,9,9,sqrt,0.8857431749241659,False
57,475,8,8,sqrt,0.884732052578362,True
58,475,8,8,log2,0.8660262891809909,False
59,475,8,8,sqrt,0.884732052578362,False
60,475,8,7,sqrt,0.8862487360970678,False
61,475,8,6,sqrt,0.8897876643073812,False
62,465,8,6,sqrt,0.8897876643073812,False
63,475,8,6,sqrt,0.8897876643073812,False
64,465,8,6,sqrt,0.8897876643073812,False
65,475,8,6,sqrt,0.8897876643073812,False
66,465,8,6,sqrt,0.8897876643073812,False
67,475,8,6,sqrt,0.8897876643073812,False
68,465,8,6,sqrt,0.8897876643073812,False
69,475,8,6,sqrt,0.8897876643073812,False
70,930,4,4,log2,0.8756319514661274,True
71,930,4,3,log2,0.8761375126390293,False
72,930,4,3,sqrt,0.8913043478260869,False
73,940,4,3,sqrt,0.8913043478260869,False
74,950,4,3,sqrt,0.8918099089989889,False
75,950,5,3,sqrt,0.8918099089989889,False
76,950,6,3,sqrt,0.8918099089989889,False
77,950,5,3,sqrt,0.8918099089989889,False
78,950,6,3,sqrt,0.8918099089989889,False
79,950,5,3,sqrt,0.8918099089989889,False
80,950,6,3,sqrt,0.8918099089989889,False
81,950,5,3,sqrt,0.8918099089989889,False
82,860,2,9,sqrt,0.8837209302325582,True
83,860,2,9,log2,0.8660262891809909,False
84,860,2,9,sqrt,0.8837209302325582,False
85,860,2,8,sqrt,0.8842264914054601,False
86,860,2,7,sqrt,0.8867542972699697,False
87,850,2,7,sqrt,0.8867542972699697,False
88,860,2,7,sqrt,0.8867542972699697,False
89,850,2,7,sqrt,0.8867542972699697,False
90,860,2,7,sqrt,0.8867542972699697,False
91,850,2,7,sqrt,0.8867542972699697,False
92,860,2,7,sqrt,0.8867542972699697,False
93,850,2,7,sqrt,0.8867542972699697,False
94,959,8,3,sqrt,0.8892821031344793,True
95,959,8,3,log2,0.8761375126390293,False
96,959,8,3,sqrt,0.8892821031344793,False
97,959,8,2,sqrt,0.8918099089989889,False
98,959,7,2,sqrt,0.8933265925176946,False
99,949,7,2,sqrt,0.8938321536905965,False
100,939,7,2,sqrt,0.8943377148634984,False
101,949,7,2,sqrt,0.8938321536905965,False
102,939,7,2,sqrt,0.8943377148634984,False
103,949,7,2,sqrt,0.8938321536905965,False
104,939,7,2,sqrt,0.8943377148634984,False
105,949,7,2,sqrt,0.8938321536905965,False
106,147,9,5,log2,0.8675429726996967,True
107,147,9,4,log2,0.8710819009100101,False
108,147,9,4,sqrt,0.8867542972699697,False
109,147,9,3,sqrt,0.8892821031344793,False
110,147,10,3,sqrt,0.890798786653185,False
111,157,10,3,sqrt,0.8918099089989889,False
112,167,10,3,sqrt,0.890798786653185,False
113,157,10,3,sqrt,0.8918099089989889,False
114,167,10,3,sqrt,0.890798786653185,False
115,157,10,3,sqrt,0.8918099089989889,False
116,167,10,3,sqrt,0.890798786653185,False
117,157,10,3,sqrt,0.8918099089989889,False
118,167,10,3,sqrt,0.890798786653185,False
119,234,9,9,log2,0.8665318503538928,True
120,234,8,9,log2,0.8665318503538928,False
121,234,8,9,sqrt,0.8816986855409504,False
122,234,8,8,sqrt,0.8852376137512639,False
123,234,8,7,sqrt,0.8882709807886754,False
124,244,8,7,sqrt,0.8902932254802831,False
125,244,9,7,sqrt,0.8902932254802831,False
126,244,10,7,sqrt,0.8902932254802831,False
127,244,9,7,sqrt,0.8902932254802831,False
128,244,10,7,sqrt,0.8902932254802831,False
129,244,9,7,sqrt,0.8902932254802831,False
130,244,10,7,sqrt,0.8902932254802831,False
131,244,9,7,sqrt,0.8902932254802831,False
132,244,10,7,sqrt,0.8902932254802831,False
133,337,5,1,log2,0.8806875631951466,True
134,337,5,1,sqrt,0.8948432760364005,False
135,347,5,1,sqrt,0.8948432760364005,False
136,337,5,1,sqrt,0.8948432760364005,False
137,347,5,1,sqrt,0.8948432760364005,False
138,337,5,1,sqrt,0.8948432760364005,False
139,347,5,1,sqrt,0.8948432760364005,False
140,337,5,1,sqrt,0.8948432760364005,False
141,347,5,1,sqrt,0.8948432760364005,False
142,337,5,1,sqrt,0.8948432760364005,False
143,347,5,1,sqrt,0.8948432760364005,False
144,945,6,2,sqrt,0.890798786653185,True
145,945,6,2,log2,0.8786653185035389,False
146,945,6,2,sqrt,0.890798786653185,False
147,945,7,2,sqrt,0.8938321536905965,False
148,955,7,2,sqrt,0.8933265925176946,False
149,945,7,2,sqrt,0.8938321536905965,False
150,955,7,2,sqrt,0.8933265925176946,False
151,945,7,2,sqrt,0.8938321536905965,False
152,955,7,2,sqrt,0.8933265925176946,False
153,945,7,2,sqrt,0.8938321536905965,False
154,955,7,2,sqrt,0.8933265925176946,False
155,945,7,2,sqrt,0.8938321536905965,False
156,267,2,5,log2,0.8725985844287159,True
157,257,2,5,log2,0.8731041456016178,False
158,257,2,5,sqrt,0.8862487360970678,False
159,257,2,4,sqrt,0.8902932254802831,False
160,247,2,4,sqrt,0.890798786653185,False
161,247,3,4,sqrt,0.890798786653185,False
162,247,4,4,sqrt,0.890798786653185,False
163,247,5,4,sqrt,0.890798786653185,False
164,247,6,4,sqrt,0.890798786653185,False
165,247,7,4,sqrt,0.890798786653185,False
166,247,8,4,sqrt,0.890798786653185,False
167,247,7,4,sqrt,0.890798786653185,False
168,703,2,8,sqrt,0.8852376137512639,True
169,703,2,8,log2,0.8685540950455005,False
170,703,2,8,sqrt,0.8852376137512639,False
171,703,2,7,sqrt,0.8872598584428716,False
172,713,2,7,sqrt,0.8872598584428716,False
173,703,2,7,sqrt,0.8872598584428716,False
174,713,2,7,sqrt,0.8872598584428716,False
175,703,2,7,sqrt,0.8872598584428716,False
176,713,2,7,sqrt,0.8872598584428716,False
177,703,2,7,sqrt,0.8872598584428716,False
178,713,2,7,sqrt,0.8872598584428716,False
179,703,2,7,sqrt,0.8872598584428716,False
180,657,2,3,sqrt,0.890798786653185,True
181,657,3,3,sqrt,0.890798786653185,False
182,657,4,3,sqrt,0.890798786653185,False
183,657,5,3,sqrt,0.890798786653185,False
184,657,6,3,sqrt,0.890798786653185,False
185,657,5,3,sqrt,0.890798786653185,False
186,657,6,3,sqrt,0.890798786653185,False
