,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,974,3,5,log2,0.7666872790488747,False
1,974,3,5,sqrt,0.7857994298537299,False
2,974,3,4,sqrt,0.7952633125683947,False
3,974,3,3,sqrt,0.8000745280858316,False
4,974,3,2,sqrt,0.8015276833451803,False
5,964,3,2,sqrt,0.8015276833451803,False
6,974,3,2,sqrt,0.8015276833451803,False
7,964,3,2,sqrt,0.8015276833451803,False
8,974,3,2,sqrt,0.8015276833451803,False
9,964,3,2,sqrt,0.8015276833451803,False
10,974,3,2,sqrt,0.8015276833451803,False
11,964,3,2,sqrt,0.8015276833451803,False
12,974,3,2,sqrt,0.8015276833451803,False
13,755,5,4,sqrt,0.7963234121659725,True
14,755,5,4,log2,0.7698941679363137,False
15,755,5,4,sqrt,0.7963234121659725,False
16,755,5,3,sqrt,0.7995380512614085,False
17,745,5,3,sqrt,0.8000745280858316,False
18,745,6,3,sqrt,0.8000745280858316,False
19,745,5,3,sqrt,0.8000745280858316,False
20,745,6,3,sqrt,0.8000745280858316,False
21,745,5,3,sqrt,0.8000745280858316,False
22,745,6,3,sqrt,0.8000745280858316,False
23,745,5,3,sqrt,0.8000745280858316,False
24,745,6,3,sqrt,0.8000745280858316,False
25,957,9,9,log2,0.7558396027157129,True
26,957,9,8,log2,0.7597563410833288,False
27,957,9,8,sqrt,0.782306992264523,False
28,957,9,7,sqrt,0.7925168948994047,False
29,947,9,7,sqrt,0.7925168948994047,False
30,957,9,7,sqrt,0.7925168948994047,False
31,947,9,7,sqrt,0.7925168948994047,False
32,957,9,7,sqrt,0.7925168948994047,False
33,947,9,7,sqrt,0.7925168948994047,False
34,957,9,7,sqrt,0.7925168948994047,False
35,947,9,7,sqrt,0.7925168948994047,False
36,957,9,7,sqrt,0.7925168948994047,False
37,947,9,7,sqrt,0.7925168948994047,False
38,342,2,3,log2,0.7731174476864132,True
39,342,2,2,log2,0.7758411948162641,False
40,342,2,2,sqrt,0.79655385236452,False
41,342,2,1,sqrt,0.7990065726757313,False
42,352,2,1,sqrt,0.8015276833451803,False
43,352,3,1,sqrt,0.8003031594444338,False
44,352,4,1,sqrt,0.8050508777080694,False
45,352,5,1,sqrt,0.8075859695524904,False
46,342,5,1,sqrt,0.8065901719293085,False
47,352,5,1,sqrt,0.8075859695524904,False
48,342,5,1,sqrt,0.8065901719293085,False
49,352,5,1,sqrt,0.8075859695524904,False
50,342,5,1,sqrt,0.8065901719293085,False
51,352,5,1,sqrt,0.8075859695524904,False
52,342,5,1,sqrt,0.8065901719293085,False
53,352,5,1,sqrt,0.8075859695524904,False
54,262,2,4,sqrt,0.7973182994397259,True
55,262,2,4,log2,0.7654737229529474,False
56,262,2,4,sqrt,0.7973182994397259,False
57,272,2,4,sqrt,0.7983132198073914,False
58,272,3,4,sqrt,0.7983132198073914,False
59,272,4,4,sqrt,0.7983132198073914,False
60,272,5,4,sqrt,0.7983132198073914,False
61,272,6,4,sqrt,0.7983132198073914,False
62,272,7,4,sqrt,0.7983132198073914,False
63,272,8,4,sqrt,0.7983132198073914,False
64,272,7,4,sqrt,0.7983132198073914,False
65,272,8,4,sqrt,0.7983132198073914,False
66,435,6,4,log2,0.7699119839604895,True
67,435,6,3,log2,0.7716392116487718,False
68,435,6,3,sqrt,0.7993081731738719,False
69,435,6,2,sqrt,0.8012981785247056,False
70,435,7,2,sqrt,0.8020649710400403,False
71,445,7,2,sqrt,0.8012981785247056,False
72,445,8,2,sqrt,0.8036029671494171,False
73,455,8,2,sqrt,0.8018377771998401,False
74,445,8,2,sqrt,0.8036029671494171,False
75,455,8,2,sqrt,0.8018377771998401,False
76,445,8,2,sqrt,0.8036029671494171,False
77,455,8,2,sqrt,0.8018377771998401,False
78,498,8,1,sqrt,0.7982456140350878,True
79,498,8,2,sqrt,0.8036029671494171,False
80,508,8,2,sqrt,0.8028332325065537,False
81,498,8,2,sqrt,0.8036029671494171,False
82,508,8,2,sqrt,0.8028332325065537,False
83,498,8,2,sqrt,0.8036029671494171,False
84,508,8,2,sqrt,0.8028332325065537,False
85,498,8,2,sqrt,0.8036029671494171,False
86,508,8,2,sqrt,0.8028332325065537,False
87,498,8,2,sqrt,0.8036029671494171,False
88,508,8,2,sqrt,0.8028332325065537,False
89,971,5,1,log2,0.7798066791970761,True
90,971,4,1,log2,0.7817896585861932,False
91,971,4,1,sqrt,0.8029843400963509,False
92,981,4,1,sqrt,0.8029843400963509,False
93,991,4,1,sqrt,0.8029843400963509,False
94,981,4,1,sqrt,0.8029843400963509,False
95,991,4,1,sqrt,0.8029843400963509,False
96,981,4,1,sqrt,0.8029843400963509,False
97,991,4,1,sqrt,0.8029843400963509,False
98,981,4,1,sqrt,0.8029843400963509,False
99,991,4,1,sqrt,0.8029843400963509,False
100,981,4,1,sqrt,0.8029843400963509,False
101,74,10,4,sqrt,0.7930409399854825,True
102,74,10,4,log2,0.7674132180551909,False
103,74,10,4,sqrt,0.7930409399854825,False
104,84,10,4,sqrt,0.7928076398044547,False
105,74,10,4,sqrt,0.7930409399854825,False
106,84,10,4,sqrt,0.7928076398044547,False
107,74,10,4,sqrt,0.7930409399854825,False
108,84,10,4,sqrt,0.7928076398044547,False
109,74,10,4,sqrt,0.7930409399854825,False
110,84,10,4,sqrt,0.7928076398044547,False
111,74,10,4,sqrt,0.7930409399854825,False
112,84,10,4,sqrt,0.7928076398044547,False
113,874,8,2,log2,0.7793125157391085,True
114,874,8,1,log2,0.7805507695398214,False
115,874,8,1,sqrt,0.7987744046030881,False
116,874,8,2,sqrt,0.8028332325065537,False
117,874,7,2,sqrt,0.8048242388586557,False
118,884,7,2,sqrt,0.8048242388586557,False
119,894,7,2,sqrt,0.8055944055944056,False
120,904,7,2,sqrt,0.8048242388586557,False
121,894,7,2,sqrt,0.8055944055944056,False
122,904,7,2,sqrt,0.8048242388586557,False
123,894,7,2,sqrt,0.8055944055944056,False
124,904,7,2,sqrt,0.8048242388586557,False
125,894,7,2,sqrt,0.8055944055944056,False
126,283,7,4,log2,0.7671967921275401,True
127,283,8,4,log2,0.7671967921275401,False
128,283,8,4,sqrt,0.7945645537030338,False
