,Time,hpm5
0,0,160.3
1,5,215.7
2,10,225.4
3,15,230.6
4,20,240.3
5,25,246.1
6,30,244.5
7,35,246.3
8,40,240.3
9,45,238.3
10,50,243.6
11,55,246.1
12,60,247.3
13,65,244.3
14,70,246.1
15,75,232.5
16,80,241.5
17,85,247.1
18,90,240.1
19,95,238.6
20,100,240.5
21,105,248.1
22,110,241.5
23,115,247.8
24,120,247.8
25,125,242.9
26,130,236.4
27,135,245.6
28,140,243.1
29,145,248.3
30,150,239.9
31,155,250.7
32,160,240.3
33,165,243.9
34,170,242.5
35,175,238.9
36,180,243.1
37,185,236.4
38,190,247.0
39,195,241.0
40,200,242.4
41,205,245.2
42,210,242.6
43,215,235.5
44,220,242.9
45,225,244.5
46,230,241.3
47,235,251.5
48,240,238.9
49,245,239.6
50,250,243.2
51,255,244.9
52,260,247.1
53,265,246.4
54,270,232.1
55,275,231.7
56,280,236.5
57,285,234.2
58,290,228.3
59,295,247.8
60,300,246.0
61,305,240.0
62,310,245.9
63,315,239.8
64,320,244.3
65,325,242.1
66,330,240.7
67,335,242.2
68,340,239.7
69,345,247.1
70,350,242.5
71,355,239.7
72,360,243.5
73,365,237.7
74,370,240.6
75,375,243.3
76,380,243.3
77,385,238.1
78,390,249.5
79,395,245.2
80,400,241.4
81,405,243.5
82,410,243.2
83,415,244.0
84,420,242.5
85,425,246.0
86,430,243.1
87,435,243.6
88,440,240.1
89,445,239.5
90,450,250.0
91,455,238.7
92,460,235.8
93,465,238.4
94,470,237.7
95,475,235.9
96,480,245.2
97,485,240.2
98,490,234.8
99,495,245.6
100,500,228.7
101,505,245.5
102,510,247.2
103,515,250.9
104,520,243.4
105,525,247.1
106,530,252.7
107,535,243.1
108,540,243.5
109,545,254.3
110,550,243.4
111,555,246.0
112,560,244.4
113,565,249.8
114,570,248.0
115,575,239.8
116,580,250.9
117,585,249.6
118,590,242.7
119,595,256.6
120,600,245.1
121,605,247.0
122,610,246.3
123,615,244.9
124,620,256.3
125,625,242.5
126,630,244.9
127,635,255.4
128,640,240.4
129,645,241.2
130,650,255.8
131,655,241.3
132,660,241.3
133,665,243.8
134,670,257.8
135,675,239.8
136,680,239.8
137,685,256.1
138,690,242.5
139,695,245.0
140,700,255.6
141,705,240.0
142,710,245.9
143,715,240.5
144,720,254.2
145,725,241.9
146,730,245.7
147,735,254.5
148,740,245.6
149,745,242.2
150,750,253.8
151,755,233.1
152,760,255.3
153,765,243.3
154,770,248.0
155,775,256.0
156,780,240.7
157,785,246.3
158,790,251.7
159,795,246.2
160,800,252.3
161,805,234.0
162,810,250.1
163,815,242.6
164,820,240.9
165,825,256.8
166,830,246.1
167,835,246.3
168,840,252.7
169,845,241.8
170,850,248.2
171,855,238.1
172,860,256.1
173,865,248.0
174,870,240.7
175,875,258.0
176,880,239.8
177,885,247.0
178,890,255.9
179,895,239.9
180,900,242.0
181,905,239.5
182,910,252.1
183,915,247.4
184,920,245.2
185,925,256.4
186,930,241.0
187,935,242.1
188,940,255.6
189,945,246.3
190,950,240.2
191,955,235.4
192,960,227.5
193,965,213.8
194,970,234.3
195,975,226.6
196,980,232.7
197,985,229.7
198,990,238.6
199,995,227.5
200,1000,226.6
201,1005,226.7
202,1010,229.5
203,1015,227.9
204,1020,222.2
205,1025,230.1
206,1030,230.6
207,1035,229.2
208,1040,229.9
209,1045,224.8
210,1050,225.4
211,1055,235.7
212,1060,228.8
213,1065,236.3
214,1070,238.6
215,1075,229.5
216,1080,238.1
217,1085,244.4
218,1090,249.1
219,1095,244.6
220,1100,247.7
221,1105,243.6
222,1110,247.0
223,1115,237.3
224,1120,250.6
225,1125,246.4
226,1130,247.8
227,1135,245.0
228,1140,246.5
229,1145,240.0
