,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,549,3,5,sqrt,0.8867542972699697
1,549,3,4,sqrt,0.8887765419615774
2,559,3,4,sqrt,0.8892821031344793
3,559,3,3,sqrt,0.890798786653185
4,569,3,3,sqrt,0.8913043478260869
5,976,3,2,sqrt,0.8918099089989889
6,189,2,1,sqrt,0.8923154701718908
7,787,7,2,sqrt,0.8928210313447927
8,797,8,2,sqrt,0.8933265925176946
