,n_estimators,learning_rate,max_depth,subsample,fitness
0,520,0.3306089789981124,6,0.8782470465909595,0.7845902582744688
1,520,0.3306089789981124,5,0.8782470465909595,0.7963248987854251
2,530,0.3306089789981124,5,0.8782470465909595,0.8005247865036501
3,620,0.07285413289412977,11,0.8659966478360059,0.8035223474558929
4,620,0.07285413289412977,12,0.8659966478360059,0.8067573343464685
