,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,260,4,9,log2,0.8645096056622852,False
1,260,4,9,sqrt,0.8816986855409504,False
2,270,4,9,sqrt,0.8832153690596563,False
3,270,4,8,sqrt,0.884732052578362,False
4,270,4,7,sqrt,0.8892821031344793,False
5,280,4,7,sqrt,0.8897876643073812,False
6,280,5,7,sqrt,0.8897876643073812,False
7,280,6,7,sqrt,0.8897876643073812,False
8,280,7,7,sqrt,0.8897876643073812,False
9,280,8,7,sqrt,0.8897876643073812,False
10,280,9,7,sqrt,0.8897876643073812,False
11,280,10,7,sqrt,0.8897876643073812,False
12,280,9,7,sqrt,0.8897876643073812,False
13,280,10,7,sqrt,0.8897876643073812,False
14,620,6,1,sqrt,0.8897876643073812,True
15,620,5,1,sqrt,0.8948432760364005,False
16,630,5,1,sqrt,0.8938321536905965,False
17,620,5,1,sqrt,0.8948432760364005,False
18,630,5,1,sqrt,0.8938321536905965,False
19,620,5,1,sqrt,0.8948432760364005,False
20,630,5,1,sqrt,0.8938321536905965,False
21,620,5,1,sqrt,0.8948432760364005,False
22,630,5,1,sqrt,0.8938321536905965,False
23,620,5,1,sqrt,0.8948432760364005,False
24,630,5,1,sqrt,0.8938321536905965,False
25,148,8,3,log2,0.8751263902932255,True
26,148,8,2,log2,0.8791708796764408,False
27,148,8,2,sqrt,0.8842264914054601,False
28,148,8,1,sqrt,0.8913043478260869,False
29,148,7,1,sqrt,0.8918099089989889,False
30,148,8,1,sqrt,0.8913043478260869,False
31,148,7,1,sqrt,0.8918099089989889,False
32,148,8,1,sqrt,0.8913043478260869,False
33,148,7,1,sqrt,0.8918099089989889,False
34,148,8,1,sqrt,0.8913043478260869,False
35,148,7,1,sqrt,0.8918099089989889,False
36,148,8,1,sqrt,0.8913043478260869,False
37,148,7,1,sqrt,0.8918099089989889,False
38,661,8,2,sqrt,0.8918099089989889,True
39,651,8,2,sqrt,0.8928210313447927,False
40,641,8,2,sqrt,0.8923154701718908,False
41,651,8,2,sqrt,0.8928210313447927,False
42,641,8,2,sqrt,0.8923154701718908,False
43,651,8,2,sqrt,0.8928210313447927,False
44,641,8,2,sqrt,0.8923154701718908,False
45,651,8,2,sqrt,0.8928210313447927,False
46,641,8,2,sqrt,0.8923154701718908,False
47,651,8,2,sqrt,0.8928210313447927,False
48,641,8,2,sqrt,0.8923154701718908,False
49,97,10,9,sqrt,0.8832153690596563,True
50,97,10,9,log2,0.8624873609706775,False
51,97,10,9,sqrt,0.8832153690596563,False
52,97,10,8,sqrt,0.8837209302325582,False
53,97,10,7,sqrt,0.8862487360970678,False
54,107,10,7,sqrt,0.8877654196157735,False
55,107,9,7,sqrt,0.8877654196157735,False
56,107,10,7,sqrt,0.8877654196157735,False
57,107,9,7,sqrt,0.8877654196157735,False
58,107,10,7,sqrt,0.8877654196157735,False
59,107,9,7,sqrt,0.8877654196157735,False
60,107,10,7,sqrt,0.8877654196157735,False
61,836,8,2,log2,0.8796764408493428,True
62,836,8,1,log2,0.8806875631951466,False
63,836,8,1,sqrt,0.8902932254802831,False
64,836,8,2,sqrt,0.8918099089989889,False
65,836,7,2,sqrt,0.8923154701718908,False
66,846,7,2,sqrt,0.8928210313447927,False
67,856,7,2,sqrt,0.8933265925176946,False
68,866,7,2,sqrt,0.8933265925176946,False
69,876,7,2,sqrt,0.8938321536905965,False
70,886,7,2,sqrt,0.8938321536905965,False
71,896,7,2,sqrt,0.8938321536905965,False
72,886,7,2,sqrt,0.8938321536905965,False
73,680,2,5,sqrt,0.8862487360970678,True
74,680,2,5,log2,0.872093023255814,False
75,680,2,5,sqrt,0.8862487360970678,False
76,680,2,4,sqrt,0.8892821031344793,False
77,680,2,3,sqrt,0.8902932254802831,False
78,680,2,2,sqrt,0.8918099089989889,False
79,680,2,1,sqrt,0.8928210313447927,False
80,670,2,1,sqrt,0.8928210313447927,False
81,680,2,1,sqrt,0.8928210313447927,False
82,670,2,1,sqrt,0.8928210313447927,False
83,680,2,1,sqrt,0.8928210313447927,False
84,670,2,1,sqrt,0.8928210313447927,False
85,680,2,1,sqrt,0.8928210313447927,False
86,316,7,2,sqrt,0.8902932254802831,True
87,316,7,2,log2,0.8771486349848332,False
88,316,7,2,sqrt,0.8902932254802831,False
89,316,6,2,sqrt,0.8918099089989889,False
90,326,6,2,sqrt,0.8918099089989889,False
91,336,6,2,sqrt,0.8918099089989889,False
92,326,6,2,sqrt,0.8918099089989889,False
93,336,6,2,sqrt,0.8918099089989889,False
94,326,6,2,sqrt,0.8918099089989889,False
95,336,6,2,sqrt,0.8918099089989889,False
96,326,6,2,sqrt,0.8918099089989889,False
97,336,6,2,sqrt,0.8918099089989889,False
98,164,4,7,log2,0.8705763397371082,True
