,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,478,9,1,sqrt,0.8928210313447927
1,495,8,2,sqrt,0.8933265925176946
2,336,4,1,sqrt,0.8938321536905965
3,326,4,1,sqrt,0.8943377148634984
4,682,5,1,sqrt,0.8948432760364005
