,n_estimators,learning_rate,max_depth,subsample,fitness
0,130,0.16375240330018812,7,0.9991652405563597,0.8892821031344793
1,130,0.12375240330018811,7,0.9991652405563597,0.890798786653185
2,130,0.12375240330018811,8,0.9491652405563596,0.8993933265925177
3,140,0.12375240330018811,8,0.9491652405563596,0.8998988877654196
4,150,0.12375240330018811,8,0.9491652405563596,0.9009100101112234
