,fitness
0,0.8892821031344793
1,0.890798786653185
2,0.890798786653185
3,0.8993933265925177
4,0.8998988877654196
5,0.9009100101112234
6,0.8998988877654196
7,0.9009100101112234
8,0.8998988877654196
9,0.9009100101112234
10,0.8998988877654196
11,0.9009100101112234
12,0.8998988877654196
13,0.8837209302325582
14,0.8918099089989889
15,0.8918099089989889
16,0.8933265925176946
17,0.8943377148634984
18,0.8933265925176946
19,0.8943377148634984
20,0.8933265925176946
21,0.8943377148634984
22,0.8933265925176946
23,0.8943377148634984
24,0.8559150657229525
25,0.8690596562184024
26,0.872093023255814
27,0.8725985844287159
28,0.8761375126390293
29,0.8741152679474217
30,0.8761375126390293
31,0.8741152679474217
32,0.8761375126390293
33,0.8741152679474217
34,0.8761375126390293
35,0.8741152679474217
36,0.872093023255814
37,0.8756319514661274
38,0.878159757330637
39,0.8822042467138523
40,0.8827098078867543
41,0.8837209302325582
42,0.8852376137512639
43,0.8897876643073812
44,0.8897876643073812
45,0.8897876643073812
46,0.8897876643073812
47,0.8897876643073812
48,0.8897876643073812
49,0.8897876643073812
50,0.8897876643073812
51,0.8897876643073812
52,0.8948432760364005
53,0.8953488372093024
54,0.8958543983822043
55,0.8953488372093024
56,0.8958543983822043
57,0.8953488372093024
58,0.8958543983822043
59,0.8953488372093024
60,0.8958543983822043
61,0.8953488372093024
62,0.8958543983822043
63,0.8791708796764408
64,0.8867542972699697
65,0.8913043478260869
66,0.8938321536905965
67,0.8923154701718908
68,0.8938321536905965
69,0.8923154701718908
70,0.8938321536905965
71,0.8923154701718908
72,0.8938321536905965
73,0.8923154701718908
74,0.8938321536905965
75,0.8437815975733064
76,0.8629929221435794
77,0.8640040444893832
78,0.8645096056622852
79,0.8640040444893832
80,0.8645096056622852
81,0.8640040444893832
82,0.8645096056622852
83,0.8640040444893832
84,0.8645096056622852
85,0.8640040444893832
86,0.8882709807886754
87,0.8902932254802831
88,0.8913043478260869
89,0.8902932254802831
90,0.8913043478260869
91,0.8902932254802831
92,0.8913043478260869
93,0.8902932254802831
94,0.8913043478260869
95,0.8902932254802831
96,0.8913043478260869
97,0.8604651162790697
98,0.8629929221435794
99,0.8634984833164813
100,0.8634984833164813
101,0.8634984833164813
102,0.8634984833164813
103,0.8634984833164813
104,0.8634984833164813
105,0.8634984833164813
106,0.8634984833164813
107,0.8634984833164813
108,0.8867542972699697
109,0.8892821031344793
110,0.890798786653185
111,0.890798786653185
112,0.8913043478260869
113,0.890798786653185
114,0.8913043478260869
115,0.890798786653185
116,0.8913043478260869
117,0.890798786653185
118,0.8913043478260869
119,0.8892821031344793
120,0.8933265925176946
121,0.8938321536905965
122,0.8938321536905965
123,0.8938321536905965
124,0.8943377148634984
125,0.8938321536905965
126,0.8943377148634984
127,0.8938321536905965
128,0.8943377148634984
129,0.8938321536905965
130,0.8791708796764408
131,0.8852376137512639
132,0.8852376137512639
133,0.8882709807886754
134,0.8902932254802831
135,0.8913043478260869
136,0.8918099089989889
137,0.8933265925176946
138,0.8928210313447927
139,0.8933265925176946
140,0.8928210313447927
141,0.8933265925176946
142,0.8928210313447927
143,0.840242669362993
144,0.8579373104145601
145,0.872093023255814
146,0.8736097067745198
147,0.8751263902932255
148,0.8741152679474217
149,0.8791708796764408
150,0.8801820020222447
151,0.8827098078867543
152,0.8837209302325582
153,0.8852376137512639
154,0.8837209302325582
155,0.8852376137512639
156,0.8837209302325582
157,0.8852376137512639
158,0.8837209302325582
159,0.8604651162790697
160,0.8700707785642062
161,0.8695652173913043
162,0.8700707785642062
163,0.872093023255814
164,0.8700707785642062
165,0.872093023255814
166,0.8700707785642062
167,0.872093023255814
168,0.8700707785642062
169,0.872093023255814
170,0.8619817997977756
171,0.8725985844287159
172,0.8736097067745198
173,0.8736097067745198
174,0.8736097067745198
175,0.8736097067745198
176,0.8736097067745198
177,0.8736097067745198
178,0.8736097067745198
179,0.8736097067745198
180,0.8736097067745198
181,0.8665318503538928
182,0.8680485338725986
183,0.8670374115267947
184,0.8736097067745198
185,0.878159757330637
186,0.878159757330637
187,0.8796764408493428
188,0.8801820020222447
189,0.8832153690596563
190,0.8887765419615774
191,0.8892821031344793
192,0.8887765419615774
193,0.8892821031344793
194,0.8887765419615774
195,0.8892821031344793
196,0.8887765419615774
197,0.8892821031344793
198,0.8887765419615774
199,0.8892821031344793
200,0.8725985844287159
