,Time,hpm5
377,1885,247.2
378,1890,251.7
379,1895,244.8
380,1900,251.6
381,1905,248.4
382,1910,232.6
383,1915,255.5
384,1920,246.6
385,1925,254.5
386,1930,248.4
387,1935,247.9
388,1940,255.4
389,1945,246.9
390,1950,254.2
391,1955,244.6
392,1960,257.0
393,1965,243.0
394,1970,243.2
395,1975,255.8
396,1980,239.2
397,1985,255.7
398,1990,240.8
399,1995,257.3
400,2000,243.6
401,2005,256.3
402,2010,239.9
403,2015,256.0
404,2020,243.4
405,2025,257.1
406,2030,240.4
407,2035,238.9
408,2040,256.0
409,2045,238.3
410,2050,255.9
411,2055,240.6
412,2060,256.0
413,2065,239.4
414,2070,256.2
415,2075,239.7
416,2080,256.7
417,2085,246.0
418,2090,256.0
419,2095,251.6
420,2100,238.9
421,2105,253.9
422,2110,244.9
423,2115,248.4
424,2120,250.0
425,2125,247.7
426,2130,253.9
427,2135,242.9
428,2140,256.0
429,2145,239.6
430,2150,256.4
431,2155,248.3
432,2160,255.5
433,2165,242.2
434,2170,245.1
435,2175,256.2
436,2180,241.2
437,2185,258.9
438,2190,244.7
439,2195,256.7
440,2200,242.3
441,2205,255.8
442,2210,242.2
443,2215,256.4
444,2220,245.9
445,2225,255.7
446,2230,242.8
447,2235,240.0
448,2240,256.7
449,2245,247.0
450,2250,255.7
451,2255,242.7
452,2260,257.4
453,2265,244.3
454,2270,257.1
455,2275,239.1
456,2280,257.1
457,2285,244.7
458,2290,256.6
459,2295,241.9
460,2300,239.3
461,2305,256.3
462,2310,245.7
463,2315,255.0
464,2320,244.5
465,2325,255.6
466,2330,239.3
467,2335,255.7
468,2340,244.4
469,2345,257.1
470,2350,246.2
471,2355,252.2
472,2360,246.3
473,2365,242.3
474,2370,251.1
475,2375,255.7
476,2380,243.5
477,2385,256.1
478,2390,246.8
479,2395,256.9
480,2400,239.5
481,2405,258.2
482,2410,245.7
483,2415,253.9
484,2420,242.3
485,2425,255.6
486,2430,239.9
487,2435,244.7
488,2440,243.9
489,2445,247.3
490,2450,256.8
491,2455,247.3
492,2460,255.2
493,2465,247.5
494,2470,243.5
495,2475,246.8
496,2480,247.6
