,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,374,10,5,sqrt,0.7913494755600019
1,374,10,6,sqrt,0.7960236025421694
2,364,10,6,sqrt,0.7962573786197732
3,151,3,2,sqrt,0.8003031594444338
4,539,8,2,sqrt,0.8025225489477158
5,549,8,2,sqrt,0.8050508777080694
