,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,529,8,6,log2,0.8710819009100101
1,529,8,6,sqrt,0.8882709807886754
2,519,8,6,sqrt,0.8892821031344793
3,203,5,4,sqrt,0.8897876643073812
4,291,5,1,sqrt,0.8928210313447927
5,281,5,1,sqrt,0.8943377148634984
