,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,889,7,8,log2,0.7597563410833288
1,889,7,8,sqrt,0.7865550062285893
2,889,7,7,sqrt,0.7907664439817
3,889,7,6,sqrt,0.791523158282161
4,185,10,7,sqrt,0.7932752842725141
5,195,10,7,sqrt,0.7957908697473126
6,276,5,7,sqrt,0.7967853476163725
7,266,5,7,sqrt,0.7987744046030881
8,122,8,1,sqrt,0.8005328507515206
9,256,7,1,sqrt,0.8025225489477158
10,246,7,1,sqrt,0.8032883147386964
