,n_estimators,learning_rate,max_depth,subsample,fitness
0,354,0.1801556904331591,4,0.7855739452684728,0.8796764408493428
1,354,0.1401556904331591,4,0.7855739452684728,0.8816986855409504
2,354,0.1401556904331591,4,0.8355739452684728,0.8877654196157735
3,212,0.1387443383075011,11,0.9162643241228805,0.8913043478260869
4,212,0.1387443383075011,12,0.9162643241228805,0.8958543983822043
5,202,0.1387443383075011,12,0.9162643241228805,0.897876643073812
