,fitness
0,0.8796764408493428
1,0.8816986855409504
2,0.8877654196157735
3,0.8872598584428716
4,0.8877654196157735
5,0.8872598584428716
6,0.8877654196157735
7,0.8872598584428716
8,0.8877654196157735
9,0.8872598584428716
10,0.8877654196157735
11,0.8872598584428716
12,0.8913043478260869
13,0.8958543983822043
14,0.897876643073812
15,0.89737108190091
16,0.897876643073812
17,0.89737108190091
18,0.897876643073812
19,0.89737108190091
20,0.897876643073812
21,0.89737108190091
22,0.897876643073812
23,0.8629929221435794
24,0.8705763397371082
25,0.8801820020222447
26,0.8806875631951466
27,0.8811931243680485
28,0.8806875631951466
29,0.8811931243680485
30,0.8806875631951466
31,0.8811931243680485
32,0.8806875631951466
33,0.8811931243680485
34,0.8806875631951466
35,0.8387259858442871
36,0.8478260869565217
37,0.8503538928210314
38,0.8498483316481295
39,0.8503538928210314
40,0.8498483316481295
41,0.8503538928210314
42,0.8498483316481295
43,0.8503538928210314
44,0.8498483316481295
45,0.8503538928210314
46,0.8756319514661274
47,0.8832153690596563
48,0.8897876643073812
49,0.8913043478260869
50,0.890798786653185
51,0.8913043478260869
52,0.890798786653185
53,0.8913043478260869
54,0.890798786653185
55,0.8913043478260869
56,0.890798786653185
57,0.8913043478260869
58,0.8660262891809909
59,0.8816986855409504
60,0.8811931243680485
61,0.8827098078867543
62,0.8816986855409504
63,0.8827098078867543
64,0.8816986855409504
65,0.8827098078867543
66,0.8816986855409504
67,0.8827098078867543
68,0.8816986855409504
69,0.8604651162790697
70,0.865520728008089
71,0.8852376137512639
72,0.8837209302325582
73,0.8852376137512639
74,0.8837209302325582
75,0.8852376137512639
76,0.8837209302325582
77,0.8852376137512639
78,0.8837209302325582
79,0.8852376137512639
80,0.8837209302325582
81,0.8725985844287159
82,0.8731041456016178
83,0.8761375126390293
84,0.8796764408493428
85,0.8837209302325582
86,0.8867542972699697
87,0.8877654196157735
88,0.8877654196157735
89,0.8892821031344793
90,0.8897876643073812
91,0.8897876643073812
92,0.8923154701718908
93,0.8928210313447927
94,0.8923154701718908
95,0.8928210313447927
96,0.8923154701718908
97,0.878159757330637
98,0.878159757330637
99,0.884732052578362
100,0.8832153690596563
101,0.884732052578362
102,0.8832153690596563
103,0.884732052578362
104,0.8832153690596563
105,0.884732052578362
106,0.8832153690596563
107,0.884732052578362
108,0.8832153690596563
109,0.8756319514661274
110,0.8852376137512639
111,0.8857431749241659
112,0.8857431749241659
113,0.8857431749241659
114,0.8857431749241659
115,0.8857431749241659
116,0.8857431749241659
117,0.8857431749241659
118,0.8857431749241659
119,0.8857431749241659
120,0.8705763397371082
121,0.8832153690596563
122,0.8842264914054601
123,0.8852376137512639
124,0.8842264914054601
125,0.8852376137512639
126,0.8842264914054601
127,0.8852376137512639
128,0.8842264914054601
129,0.8852376137512639
130,0.8842264914054601
131,0.8887765419615774
132,0.8918099089989889
133,0.8948432760364005
134,0.8953488372093024
135,0.8963599595551062
136,0.8958543983822043
137,0.8963599595551062
138,0.8958543983822043
139,0.8963599595551062
140,0.8958543983822043
141,0.8963599595551062
142,0.8827098078867543
143,0.8852376137512639
144,0.8887765419615774
145,0.8892821031344793
146,0.8887765419615774
147,0.8892821031344793
148,0.8887765419615774
149,0.8892821031344793
150,0.8887765419615774
151,0.8892821031344793
152,0.8887765419615774
153,0.8928210313447927
154,0.8918099089989889
155,0.8958543983822043
156,0.8933265925176946
157,0.8958543983822043
158,0.8933265925176946
159,0.8958543983822043
160,0.8933265925176946
161,0.8958543983822043
162,0.8933265925176946
163,0.8958543983822043
164,0.8276036400404448
165,0.8301314459049545
166,0.8417593528816987
167,0.8447927199191102
168,0.8569261880687563
169,0.8523761375126391
170,0.8569261880687563
171,0.8523761375126391
172,0.8569261880687563
173,0.8523761375126391
174,0.8569261880687563
175,0.8523761375126391
176,0.8569261880687563
177,0.8523761375126391
178,0.8538928210313448
179,0.8746208291203236
180,0.8857431749241659
181,0.8862487360970678
182,0.8892821031344793
183,0.8902932254802831
184,0.8892821031344793
185,0.8902932254802831
186,0.8892821031344793
187,0.8902932254802831
188,0.8892821031344793
189,0.8902932254802831
190,0.872093023255814
191,0.884732052578362
192,0.884732052578362
193,0.8882709807886754
194,0.8882709807886754
195,0.890798786653185
196,0.8882709807886754
197,0.890798786653185
198,0.8882709807886754
199,0.890798786653185
