,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,483,7,5,sqrt,0.8897876643073812
1,473,7,5,sqrt,0.890798786653185
2,393,2,4,sqrt,0.8913043478260869
3,511,10,1,sqrt,0.8933265925176946
4,695,5,1,sqrt,0.8938321536905965
5,705,5,1,sqrt,0.8948432760364005
