,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,183,7,8,sqrt,0.7883058237309251
1,183,7,7,sqrt,0.7932752842725141
2,193,7,7,sqrt,0.7967853476163725
3,994,9,2,sqrt,0.8007635959444699
4,984,8,2,sqrt,0.8012981785247056
5,984,7,2,sqrt,0.8030602410571215
6,753,2,1,sqrt,0.8040555433105577
7,944,7,2,sqrt,0.8045986706376906
