,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,744,4,8,sqrt,0.7860384052542301,False
1,744,4,7,sqrt,0.791523158282161,False
2,734,4,7,sqrt,0.7932752842725141,False
3,734,5,7,sqrt,0.7932752842725141,False
4,734,6,7,sqrt,0.7932752842725141,False
5,734,7,7,sqrt,0.7932752842725141,False
6,734,8,7,sqrt,0.7932752842725141,False
7,734,9,7,sqrt,0.7932752842725141,False
8,734,10,7,sqrt,0.7932752842725141,False
9,734,9,7,sqrt,0.7932752842725141,False
10,734,10,7,sqrt,0.7932752842725141,False
11,978,5,5,sqrt,0.7865550062285893,True
12,978,5,4,sqrt,0.7952633125683947,False
13,978,5,3,sqrt,0.8008423539285242,False
14,988,5,3,sqrt,0.8008423539285242,False
15,978,5,3,sqrt,0.8008423539285242,False
16,988,5,3,sqrt,0.8008423539285242,False
17,978,5,3,sqrt,0.8008423539285242,False
18,988,5,3,sqrt,0.8008423539285242,False
19,978,5,3,sqrt,0.8008423539285242,False
20,988,5,3,sqrt,0.8008423539285242,False
21,978,5,3,sqrt,0.8008423539285242,False
22,988,5,3,sqrt,0.8008423539285242,False
23,141,2,6,log2,0.7573001623344873,True
24,141,2,7,log2,0.7622479367798194,False
25,141,2,7,sqrt,0.7912873950493167,False
26,131,2,7,sqrt,0.792046787942838,False
27,131,3,7,sqrt,0.792046787942838,False
28,131,4,7,sqrt,0.792046787942838,False
29,131,5,7,sqrt,0.792046787942838,False
30,131,6,7,sqrt,0.792046787942838,False
31,131,7,7,sqrt,0.792046787942838,False
32,131,8,7,sqrt,0.792046787942838,False
33,131,9,7,sqrt,0.792046787942838,False
34,131,10,7,sqrt,0.792046787942838,False
35,222,9,4,log2,0.7634946297079819,True
36,222,9,4,sqrt,0.7960236025421694,False
37,222,9,3,sqrt,0.8010697333519475,False
38,222,10,3,sqrt,0.8040555433105577,False
39,232,10,3,sqrt,0.8018377771998401,False
40,222,10,3,sqrt,0.8040555433105577,False
41,232,10,3,sqrt,0.8018377771998401,False
42,222,10,3,sqrt,0.8040555433105577,False
43,232,10,3,sqrt,0.8018377771998401,False
44,222,10,3,sqrt,0.8040555433105577,False
45,232,10,3,sqrt,0.8018377771998401,False
46,222,10,3,sqrt,0.8040555433105577,False
47,73,9,4,log2,0.7666872790488747,True
48,73,9,5,log2,0.7657312777204197,False
49,73,9,5,sqrt,0.7945645537030338,False
50,63,9,5,sqrt,0.7960236025421694,False
