,Time,hpm5
378,1890,233.6
379,1895,233.8
380,1900,233.9
381,1905,231.2
382,1910,233.6
383,1915,234.1
384,1920,234.6
385,1925,233.8
386,1930,233.5
387,1935,233.7
388,1940,233.7
389,1945,229.8
390,1950,233.7
391,1955,233.8
392,1960,234.0
393,1965,233.5
394,1970,233.1
395,1975,233.1
396,1980,230.3
397,1985,237.5
398,1990,237.7
399,1995,237.8
400,2000,237.4
401,2005,237.2
402,2010,237.0
403,2015,237.1
404,2020,231.7
405,2025,236.6
406,2030,236.9
407,2035,236.7
408,2040,236.2
409,2045,236.9
410,2050,237.0
411,2055,235.5
412,2060,234.5
413,2065,237.9
414,2070,238.0
415,2075,237.3
416,2080,237.3
417,2085,236.9
418,2090,237.2
419,2095,233.9
420,2100,237.6
421,2105,238.5
422,2110,237.5
423,2115,237.5
424,2120,237.4
425,2125,237.3
426,2130,232.7
427,2135,236.4
428,2140,237.1
429,2145,236.9
430,2150,236.5
431,2155,236.4
432,2160,236.3
433,2165,235.3
434,2170,233.5
435,2175,237.2
436,2180,237.6
437,2185,236.9
438,2190,236.9
439,2195,237.0
440,2200,237.2
441,2205,232.6
442,2210,237.0
443,2215,237.4
444,2220,237.3
445,2225,237.1
446,2230,236.5
447,2235,237.0
448,2240,236.9
449,2245,233.4
450,2250,237.3
451,2255,237.5
452,2260,237.0
453,2265,236.9
454,2270,237.0
455,2275,236.8
456,2280,233.9
457,2285,237.4
458,2290,237.8
459,2295,237.6
460,2300,237.2
461,2305,237.2
462,2310,236.9
463,2315,237.1
464,2320,231.9
465,2325,237.4
466,2330,237.6
467,2335,237.1
468,2340,236.8
469,2345,236.9
470,2350,236.9
471,2355,233.8
472,2360,237.0
473,2365,237.6
474,2370,237.6
475,2375,237.1
476,2380,237.1
477,2385,236.7
478,2390,236.8
479,2395,233.0
480,2400,237.6
481,2405,238.1
482,2410,237.8
483,2415,237.4
484,2420,237.3
485,2425,237.2
486,2430,234.3
487,2435,236.2
488,2440,237.2
489,2445,237.1
490,2450,237.0
491,2455,236.8
492,2460,236.7
493,2465,236.9
494,2470,233.7
495,2475,237.1
496,2480,237.5
497,2485,236.7
498,2490,236.7
499,2495,236.3
500,2500,236.7
501,2505,232.2
502,2510,236.7
503,2515,237.3
504,2520,237.1
505,2525,236.9
506,2530,236.5
507,2535,236.6
508,2540,236.5
509,2545,233.7
510,2550,237.2
511,2555,237.4
512,2560,236.6
513,2565,236.6
514,2570,236.3
515,2575,236.5
516,2580,233.6
517,2585,236.9
518,2590,237.3
519,2595,237.3
520,2600,236.9
521,2605,236.6
522,2610,236.6
523,2615,236.4
524,2620,232.3
525,2625,237.4
526,2630,237.1
527,2635,236.8
528,2640,236.4
529,2645,236.6
530,2650,236.6
531,2655,232.2
532,2660,236.6
533,2665,237.2
534,2670,237.1
535,2675,236.8
536,2680,236.5
537,2685,236.2
538,2690,234.9
539,2695,233.8
540,2700,237.2
541,2705,237.6
542,2710,236.8
543,2715,236.5
544,2720,236.8
545,2725,236.6
546,2730,232.0
547,2735,235.9
548,2740,236.6
549,2745,236.1
550,2750,235.9
551,2755,235.7
552,2760,235.7
553,2765,232.3
554,2770,235.6
555,2775,237.0
556,2780,236.7
557,2785,236.5
558,2790,236.0
559,2795,236.3
560,2800,236.1
561,2805,231.8
562,2810,236.3
563,2815,236.9
564,2820,236.4
565,2825,236.4
566,2830,236.1
567,2835,236.2
568,2840,236.0
569,2845,233.2
570,2850,236.6
571,2855,236.8
572,2860,236.1
573,2865,235.9
574,2870,235.9
575,2875,235.9
576,2880,232.1
577,2885,236.7
578,2890,237.3
579,2895,237.0
580,2900,236.6
581,2905,236.3
582,2910,236.2
583,2915,235.8
584,2920,232.4
585,2925,236.1
586,2930,236.5
587,2935,236.1
588,2940,235.7
589,2945,235.8
590,2950,236.2
591,2955,233.2
592,2960,234.3
593,2965,236.6
594,2970,236.8
595,2975,236.4
596,2980,236.1
597,2985,235.9
598,2990,235.8
599,2995,233.3
600,3000,237.0
601,3005,237.5
602,3010,236.8
603,3015,236.4
604,3020,235.9
605,3025,236.3
606,3030,234.8
607,3035,232.5
608,3040,236.0
609,3045,236.0
610,3050,235.6
611,3055,235.4
612,3060,235.4
613,3065,235.4
614,3070,229.6
615,3075,228.4
616,3080,228.1
617,3085,229.7
618,3090,228.4
619,3095,230.6
620,3100,230.2
621,3105,230.4
622,3110,231.2
623,3115,228.5
624,3120,230.4
625,3125,230.5
626,3130,230.3
627,3135,229.9
628,3140,230.9
629,3145,229.7
630,3150,230.7
631,3155,229.4
632,3160,230.7
633,3165,230.5
634,3170,229.0
635,3175,230.2
636,3180,230.2
637,3185,230.1
638,3190,230.2
639,3195,231.1
640,3200,228.5
641,3205,230.4
642,3210,230.0
643,3215,229.4
644,3220,229.8
645,3225,229.9
646,3230,230.0
647,3235,229.5
648,3240,230.0
649,3245,229.4
650,3250,230.8
651,3255,228.8
652,3260,230.3
653,3265,229.9
654,3270,229.6
655,3275,229.7
656,3280,230.1
657,3285,230.2
658,3290,230.0
659,3295,229.1
660,3300,230.3
661,3305,230.5
662,3310,228.8
663,3315,230.9
664,3320,230.4
665,3325,229.9
666,3330,229.8
667,3335,230.4
668,3340,229.1
669,3345,230.1
670,3350,229.1
671,3355,230.2
672,3360,230.6
673,3365,229.3
674,3370,229.6
675,3375,232.7
676,3380,234.0
677,3385,234.0
678,3390,233.9
679,3395,233.9
680,3400,229.0
681,3405,234.2
682,3410,234.0
683,3415,233.8
684,3420,233.9
685,3425,234.0
686,3430,229.1
687,3435,234.1
688,3440,233.9
689,3445,233.8
690,3450,233.8
691,3455,229.2
692,3460,234.0
693,3465,234.1
694,3470,233.8
695,3475,233.7
696,3480,234.7
697,3485,230.6
698,3490,233.6
699,3495,234.3
700,3500,234.1
701,3505,234.8
702,3510,229.7
703,3515,233.9
704,3520,233.9
705,3525,234.0
706,3530,233.8
707,3535,233.9
708,3540,229.7
709,3545,231.7
710,3550,234.0
711,3555,234.1
712,3560,233.8
713,3565,230.3
714,3570,234.0
715,3575,234.6
716,3580,234.2
717,3585,234.4
718,3590,234.4
719,3595,230.4
720,3600,233.1
721,3605,233.2
722,3610,232.9
723,3615,233.3
724,3620,228.8
725,3625,232.9
726,3630,233.7
727,3635,234.0
728,3640,233.9
729,3645,234.1
730,3650,228.9
731,3655,233.0
732,3660,233.7
733,3665,234.1
734,3670,234.0
735,3675,234.0
736,3680,229.5
737,3685,233.8
738,3690,233.6
739,3695,233.7
740,3700,233.4
741,3705,229.1
742,3710,232.1
743,3715,233.1
744,3720,233.3
745,3725,233.6
746,3730,233.4
747,3735,233.5
748,3740,229.3
749,3745,233.8
750,3750,234.3
751,3755,234.2
752,3760,234.2
753,3765,230.9
754,3770,233.7
755,3775,234.3
756,3780,234.1
757,3785,234.2
758,3790,231.1
759,3795,232.2
760,3800,232.8
761,3805,232.9
762,3810,233.0
763,3815,232.7
764,3820,227.9
765,3825,232.3
766,3830,232.9
767,3835,232.9
768,3840,232.8
769,3845,232.8
770,3850,227.4
771,3855,232.7
772,3860,233.0
773,3865,232.9
774,3870,0
775,3875,230.4
776,3880,232.8
777,3885,233.0
778,3890,232.9
779,3895,232.6
780,3900,232.8
781,3905,227.1
782,3910,231.9
783,3915,232.7
784,3920,232.7
785,3925,232.5
786,3930,232.4
787,3935,226.2
788,3940,232.7
789,3945,233.2
790,3950,233.4
791,3955,233.2
792,3960,229.0
793,3965,233.0
794,3970,233.6
795,3975,233.7
796,3980,233.6
797,3985,231.9
798,3990,228.3
799,3995,232.1
800,4000,232.3
801,4005,232.3
802,4010,232.3
803,4015,226.8
804,4020,231.5
805,4025,232.4
806,4030,232.4
807,4035,232.4
808,4040,232.4
809,4045,230.0
810,4050,227.2
811,4055,231.9
812,4060,232.5
813,4065,232.6
814,4070,232.5
815,4075,232.3
816,4080,227.7
817,4085,232.3
818,4090,232.5
819,4095,232.2
820,4100,232.4
821,4105,232.2
822,4110,227.0
823,4115,230.9
824,4120,231.5
825,4125,232.0
826,4130,232.1
827,4135,232.2
828,4140,231.8
829,4145,229.6
830,4150,226.8
831,4155,232.5
832,4160,233.1
833,4165,232.9
834,4170,231.7
835,4175,227.0
836,4180,228.2
837,4185,228.9
838,4190,229.5
839,4195,229.7
840,4200,229.4
841,4205,229.5
842,4210,226.0
843,4215,227.6
844,4220,227.8
845,4225,227.9
846,4230,228.3
847,4235,228.6
848,4240,226.9
849,4245,225.9
850,4250,228.7
851,4255,230.0
852,4260,229.9
853,4265,229.4
854,4270,230.1
855,4275,229.7
856,4280,223.8
857,4285,227.3
858,4290,228.1
859,4295,228.3
860,4300,228.9
861,4305,228.7
862,4310,228.2
863,4315,222.5
864,4320,228.2
865,4325,228.6
866,4330,228.6
867,4335,228.9
868,4340,228.8
869,4345,229.0
870,4350,227.6
871,4355,224.5
872,4360,228.3
873,4365,228.2
874,4370,228.2
875,4375,228.8
876,4380,229.3
877,4385,229.4
878,4390,228.9
879,4395,222.8
880,4400,228.3
881,4405,228.9
882,4410,228.9
883,4415,228.9
884,4420,229.1
885,4425,229.1
886,4430,222.3
887,4435,228.8
888,4440,229.0
889,4445,229.3
890,4450,229.2
891,4455,229.0
892,4460,229.3
893,4465,224.4
894,4470,227.6
895,4475,227.6
896,4480,228.7
897,4485,228.2
898,4490,228.4
899,4495,228.3
900,4500,228.7
901,4505,221.2
902,4510,228.1
903,4515,228.9
904,4520,228.3
905,4525,228.5
906,4530,229.0
907,4535,228.4
908,4540,220.9
909,4545,227.6
910,4550,227.7
911,4555,228.4
912,4560,228.4
913,4565,228.2
914,4570,228.2
915,4575,223.9
916,4580,228.6
917,4585,228.8
918,4590,228.6
919,4595,228.8
920,4600,229.0
921,4605,228.5
922,4610,224.9
923,4615,225.4
924,4620,227.6
925,4625,227.8
926,4630,228.6
927,4635,228.2
928,4640,228.2
929,4645,228.3
930,4650,227.8
931,4655,224.1
932,4660,229.0
933,4665,229.2
934,4670,229.7
935,4675,229.4
936,4680,229.0
937,4685,226.3
938,4690,228.1
939,4695,228.9
940,4700,228.6
941,4705,229.2
942,4710,229.0
943,4715,229.2
944,4720,226.9
945,4725,225.6
946,4730,228.4
947,4735,229.2
948,4740,228.2
949,4745,228.1
950,4750,228.4
951,4755,228.7
952,4760,222.0
953,4765,228.8
954,4770,229.0
955,4775,229.5
956,4780,228.8
957,4785,228.6
958,4790,228.1
959,4795,221.3
960,4800,228.1
961,4805,227.7
962,4810,228.7
963,4815,228.9
964,4820,229.7
965,4825,229.5
966,4830,221.6
967,4835,228.8
968,4840,228.7
969,4845,228.4
970,4850,228.3
971,4855,228.8
972,4860,228.9
973,4865,221.6
974,4870,227.4
975,4875,228.3
976,4880,228.7
977,4885,228.3
978,4890,228.3
979,4895,228.2
980,4900,228.1
981,4905,222.7
982,4910,228.6
983,4915,228.8
984,4920,229.6
985,4925,229.3
986,4930,229.4
987,4935,225.5
988,4940,228.4
989,4945,228.7
990,4950,229.4
991,4955,229.2
992,4960,229.3
993,4965,229.1
994,4970,224.7
995,4975,227.4
996,4980,227.9
997,4985,228.5
998,4990,227.9
999,4995,227.9
1000,5000,227.7
1001,5005,221.4
1002,5010,227.7
1003,5015,228.5
1004,5020,228.3
1005,5025,228.8
1006,5030,228.7
1007,5035,229.9
1008,5040,228.7
1009,5045,221.3
1010,5050,228.2
1011,5055,228.4
1012,5060,229.0
1013,5065,228.4
1014,5070,228.6
1015,5075,228.2
1016,5080,222.5
1017,5085,227.8
1018,5090,228.0
1019,5095,228.6
1020,5100,228.9
1021,5105,228.3
1022,5110,228.7
1023,5115,224.6
1024,5120,227.3
1025,5125,227.3
1026,5130,227.8
1027,5135,227.4
1028,5140,227.8
1029,5145,228.1
1030,5150,227.6
1031,5155,225.1
1032,5160,226.0
1033,5165,228.3
1034,5170,228.6
1035,5175,228.8
1036,5180,228.8
1037,5185,228.4
1038,5190,222.6
1039,5195,227.8
1040,5200,228.7
1041,5205,228.2
1042,5210,228.8
1043,5215,229.0
1044,5220,228.9
1045,5225,228.5
1046,5230,222.4
1047,5235,227.4
1048,5240,227.8
1049,5245,227.5
1050,5250,227.8
1051,5255,227.9
1052,5260,225.6
1053,5265,224.5
1054,5270,227.6
1055,5275,227.8
1056,5280,228.8
1057,5285,229.6
1058,5290,228.7
1059,5295,228.6
1060,5300,223.3
1061,5305,228.5
1062,5310,229.5
1063,5315,230.2
1064,5320,229.6
1065,5325,229.9
1066,5330,229.1
1067,5335,224.1
1068,5340,228.0
1069,5345,229.1
1070,5350,229.3
1071,5355,229.2
1072,5360,229.7
1073,5365,228.0
1074,5370,225.3
1075,5375,227.5
1076,5380,228.5
1077,5385,228.1
1078,5390,228.5
1079,5395,228.6
1080,5400,228.2
1081,5405,227.9
1082,5410,222.4
1083,5415,228.8
1084,5420,229.2
1085,5425,229.9
1086,5430,229.9
1087,5435,229.6
1088,5440,224.3
1089,5445,227.8
1090,5450,228.3
1091,5455,228.7
1092,5460,228.9
1093,5465,229.0
1094,5470,229.2
1095,5475,222.4
1096,5480,227.7
1097,5485,228.4
1098,5490,229.1
1099,5495,228.5
1100,5500,228.6
1101,5505,228.7
1102,5510,221.3
1103,5515,227.1
1104,5520,227.7
1105,5525,228.3
1106,5530,228.4
1107,5535,228.5
1108,5540,228.2
1109,5545,228.7
1110,5550,222.9
1111,5555,228.0
1112,5560,228.3
1113,5565,228.9
1114,5570,228.3
1115,5575,228.7
1116,5580,229.1
1117,5585,224.3
1118,5590,228.7
1119,5595,228.7
1120,5600,229.2
1121,5605,228.7
1122,5610,229.0
1123,5615,230.3
1124,5620,223.3
1125,5625,226.8
1126,5630,227.7
1127,5635,227.7
1128,5640,228.0
1129,5645,227.7
1130,5650,228.3
1131,5655,227.9
1132,5660,222.3
1133,5665,228.2
1134,5670,229.1
1135,5675,229.2
1136,5680,229.4
1137,5685,229.0
1138,5690,228.5
1139,5695,225.2
1140,5700,228.5
1141,5705,228.9
1142,5710,228.9
1143,5715,229.1
1144,5720,229.3
1145,5725,229.6
1146,5730,222.4
1147,5735,227.1
1148,5740,227.8
1149,5745,229.0
1150,5750,228.1
1151,5755,228.5
1152,5760,228.1
1153,5765,223.9
1154,5770,231.5
1155,5775,232.3
1156,5780,232.4
1157,5785,230.3
1158,5790,231.6
1159,5795,231.4
1160,5800,231.4
1161,5805,229.5
1162,5810,232.0
1163,5815,231.8
1164,5820,232.5
1165,5825,230.6
1166,5830,231.9
1167,5835,233.2
1168,5840,232.7
1169,5845,232.6
1170,5850,232.4
1171,5855,231.9
1172,5860,231.5
1173,5865,232.9
1174,5870,233.1
1175,5875,232.7
1176,5880,233.0
1177,5885,231.6
1178,5890,232.4
1179,5895,232.5
1180,5900,232.4
1181,5905,231.3
1182,5910,231.7
1183,5915,231.1
1184,5920,231.0
1185,5925,231.4
1186,5930,233.6
1187,5935,232.9
1188,5940,233.2
1189,5945,232.9
1190,5950,230.5
1191,5955,233.6
1192,5960,232.9
1193,5965,233.5
1194,5970,233.8
1195,5975,233.3
1196,5980,231.2
1197,5985,233.2
1198,5990,233.3
1199,5995,233.4
1200,6000,233.0
1201,6005,230.4
1202,6010,235.8
1203,6015,233.5
1204,6020,233.1
1205,6025,233.1
1206,6030,231.0
1207,6035,233.4
1208,6040,233.3
1209,6045,234.7
1210,6050,235.2
1211,6055,235.6
1212,6060,235.8
1213,6065,232.8
1214,6070,232.0
1215,6075,231.7
1216,6080,232.0
1217,6085,231.7
1218,6090,234.2
1219,6095,233.6
1220,6100,233.7
1221,6105,234.0
1222,6110,232.5
1223,6115,232.4
1224,6120,233.4
1225,6125,232.8
1226,6130,232.7
1227,6135,233.2
1228,6140,231.4
1229,6145,234.3
1230,6150,234.0
1231,6155,233.7
1232,6160,233.4
1233,6165,233.4
1234,6170,233.4
1235,6175,231.8
1236,6180,233.8
1237,6185,233.6
1238,6190,233.8
1239,6195,233.3
1240,6200,233.6
1241,6205,233.7
1242,6210,230.6
1243,6215,233.7
1244,6220,233.4
1245,6225,233.7
1246,6230,235.4
1247,6235,234.9
1248,6240,235.4
1249,6245,231.0
1250,6250,233.6
1251,6255,233.8
1252,6260,233.8
1253,6265,234.3
1254,6270,234.0
1255,6275,232.9
1256,6280,232.0
1257,6285,233.5
1258,6290,233.5
1259,6295,233.5
1260,6300,233.3
1261,6305,233.2
1262,6310,233.0
1263,6315,232.9
1264,6320,229.1
1265,6325,233.6
1266,6330,233.7
1267,6335,233.7
1268,6340,233.6
1269,6345,232.5
1270,6350,234.5
1271,6355,234.4
1272,6360,234.4
1273,6365,234.6
1274,6370,234.3
1275,6375,234.5
1276,6380,231.1
1277,6385,234.9
1278,6390,233.9
1279,6395,233.2
1280,6400,233.1
1281,6405,233.2
1282,6410,232.8
1283,6415,230.0
1284,6420,233.7
1285,6425,233.6
1286,6430,233.2
1287,6435,233.6
1288,6440,233.7
1289,6445,234.6
1290,6450,232.8
1291,6455,234.8
1292,6460,234.2
1293,6465,234.0
1294,6470,233.3
1295,6475,233.5
1296,6480,233.5
1297,6485,231.9
1298,6490,234.2
1299,6495,234.3
1300,6500,234.6
1301,6505,234.1
1302,6510,234.1
1303,6515,233.7
1304,6520,231.0
1305,6525,233.7
1306,6530,233.7
1307,6535,233.7
1308,6540,233.4
1309,6545,233.6
1310,6550,233.8
1311,6555,230.7
1312,6560,234.2
1313,6565,234.3
1314,6570,234.1
1315,6575,233.9
1316,6580,233.9
1317,6585,233.6
1318,6590,232.8
1319,6595,230.9
1320,6600,233.6
1321,6605,233.7
1322,6610,233.5
1323,6615,233.6
1324,6620,232.7
1325,6625,235.3
1326,6630,234.5
1327,6635,236.5
1328,6640,236.5
1329,6645,236.4
1330,6650,236.3
1331,6655,232.1
1332,6660,233.4
1333,6665,233.4
1334,6670,233.1
1335,6675,233.3
1336,6680,233.3
1337,6685,233.1
1338,6690,230.6
1339,6695,233.8
1340,6700,233.8
1341,6705,234.1
1342,6710,233.8
1343,6715,233.6
1344,6720,233.5
1345,6725,232.4
1346,6730,234.5
1347,6735,234.0
1348,6740,234.3
1349,6745,234.0
1350,6750,234.0
1351,6755,233.0
1352,6760,231.8
1353,6765,234.0
1354,6770,233.9
1355,6775,233.9
1356,6780,233.7
1357,6785,233.7
1358,6790,231.8
1359,6795,234.5
1360,6800,235.1
1361,6805,234.9
1362,6810,235.9
1363,6815,236.2
1364,6820,236.2
1365,6825,233.5
1366,6830,234.8
1367,6835,233.8
1368,6840,234.7
1369,6845,234.1
1370,6850,234.0
1371,6855,233.3
1372,6860,233.7
1373,6865,230.3
1374,6870,232.8
1375,6875,232.5
1376,6880,232.9
1377,6885,232.6
1378,6890,232.7
1379,6895,232.0
1380,6900,233.7
1381,6905,233.7
1382,6910,233.4
1383,6915,234.0
1384,6920,233.4
1385,6925,233.5
1386,6930,231.4
1387,6935,234.0
1388,6940,234.4
1389,6945,233.9
1390,6950,233.7
1391,6955,0
1392,6960,233.3
1393,6965,233.5
1394,6970,234.3
1395,6975,234.4
1396,6980,235.4
1397,6985,235.9
1398,6990,235.9
1399,6995,233.2
1400,7000,233.3
1401,7005,234.4
1402,7010,234.1
1403,7015,234.5
1404,7020,234.1
1405,7025,234.0
1406,7030,232.6
1407,7035,237.5
1408,7040,237.6
1409,7045,237.5
1410,7050,237.5
1411,7055,237.4
1412,7060,237.2
1413,7065,234.9
1414,7070,237.6
1415,7075,237.8
1416,7080,237.6
1417,7085,237.6
1418,7090,237.6
1419,7095,237.5
1420,7100,234.7
1421,7105,236.8
1422,7110,236.9
1423,7115,236.6
1424,7120,236.4
1425,7125,236.6
1426,7130,236.2
1427,7135,237.0
1428,7140,233.3
1429,7145,237.1
1430,7150,237.2
1431,7155,237.3
1432,7160,239.9
1433,7165,237.6
1434,7170,238.5
1435,7175,238.4
1436,7180,238.5
1437,7185,238.4
1438,7190,238.3
1439,7195,238.1
1440,7200,234.2
1441,7205,237.4
1442,7210,237.5
1443,7215,237.3
1444,7220,237.2
1445,7225,237.2
1446,7230,236.9
1447,7235,235.2
1448,7240,237.6
1449,7245,237.6
1450,7250,237.7
1451,7255,239.5
1452,7260,239.7
1453,7265,237.2
1454,7270,235.6
1455,7275,236.7
1456,7280,236.7
1457,7285,236.5
1458,7290,236.5
1459,7295,236.4
1460,7300,233.4
1461,7305,237.7
1462,7310,237.7
1463,7315,237.7
1464,7320,237.7
1465,7325,237.5
1466,7330,237.2
1467,7335,235.1
1468,7340,237.9
1469,7345,237.9
1470,7350,237.7
1471,7355,237.8
1472,7360,237.9
1473,7365,237.6
1474,7370,235.3
1475,7375,237.7
1476,7380,237.9
1477,7385,237.7
1478,7390,237.4
1479,7395,237.4
1480,7400,237.2
1481,7405,235.9
1482,7410,234.2
1483,7415,237.6
1484,7420,237.7
1485,7425,237.8
1486,7430,237.6
1487,7435,235.3
1488,7440,238.5
1489,7445,238.6
1490,7450,238.2
1491,7455,239.1
1492,7460,240.3
1493,7465,240.3
1494,7470,234.1
1495,7475,237.4
1496,7480,237.5
1497,7485,237.4
1498,7490,237.3
1499,7495,237.1
1500,7500,233.8
1501,7505,237.9
1502,7510,237.9
1503,7515,238.2
1504,7520,237.9
1505,7525,237.9
1506,7530,237.7
1507,7535,235.5
1508,7540,238.0
1509,7545,238.1
1510,7550,238.2
1511,7555,240.2
1512,7560,240.0
1513,7565,239.0
1514,7570,235.7
1515,7575,238.1
1516,7580,238.0
1517,7585,237.9
1518,7590,237.9
1519,7595,237.6
