,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,602,10,8,sqrt,0.7877861276836904
1,602,10,7,sqrt,0.7897729694128587
2,602,10,6,sqrt,0.7950293473839181
3,622,10,6,sqrt,0.7960236025421694
4,968,8,2,sqrt,0.8003031594444338
5,968,7,2,sqrt,0.8038287197566976
6,948,7,2,sqrt,0.8045986706376906
7,938,7,2,sqrt,0.8055944055944056
