,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,343,8,6,sqrt,0.7940351264988289
1,353,8,6,sqrt,0.7950293473839181
2,363,8,6,sqrt,0.7962573786197732
3,319,8,3,sqrt,0.7967853476163725
4,319,8,4,sqrt,0.7980842151932702
5,213,2,2,sqrt,0.7990793553350377
6,213,2,1,sqrt,0.7995380512614085
7,203,2,1,sqrt,0.8008423539285242
8,193,2,1,sqrt,0.8013866104515007
9,183,2,1,sqrt,0.8026072952201855
10,581,8,2,sqrt,0.8032883147386964
11,571,8,2,sqrt,0.805819789721162
