,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,483,8,6,sqrt,0.7967853476163725
1,473,8,5,sqrt,0.7983993247151142
2,273,8,2,sqrt,0.7993081731738719
3,283,8,2,sqrt,0.8010697333519475
4,378,7,2,sqrt,0.8018377771998401
5,398,7,2,sqrt,0.8020649710400403
6,523,8,2,sqrt,0.8030602410571215
7,533,8,2,sqrt,0.8032883147386964
8,543,8,2,sqrt,0.8042834316854687
9,447,5,1,sqrt,0.8048242388586557
