,fitness
0,0.8832153690596563
1,0.89737108190091
2,0.8983822042467139
3,0.8983822042467139
4,0.8983822042467139
5,0.9009100101112234
6,0.8983822042467139
7,0.9009100101112234
8,0.8983822042467139
9,0.9009100101112234
10,0.8983822042467139
11,0.8670374115267947
12,0.8660262891809909
13,0.8675429726996967
14,0.8665318503538928
15,0.8675429726996967
16,0.8665318503538928
17,0.8675429726996967
18,0.8665318503538928
19,0.8675429726996967
20,0.8665318503538928
21,0.8675429726996967
22,0.8564206268958544
23,0.8564206268958544
24,0.8599595551061678
25,0.8604651162790697
26,0.8599595551061678
27,0.8604651162790697
28,0.8599595551061678
29,0.8604651162790697
30,0.8599595551061678
31,0.8604651162790697
32,0.8599595551061678
33,0.8786653185035389
34,0.8877654196157735
35,0.8918099089989889
36,0.8943377148634984
37,0.8953488372093024
38,0.8943377148634984
39,0.8953488372093024
40,0.8943377148634984
41,0.8953488372093024
42,0.8943377148634984
43,0.8953488372093024
44,0.8943377148634984
45,0.845803842264914
46,0.8488372093023255
47,0.8564206268958544
48,0.8614762386248737
49,0.8705763397371082
50,0.8695652173913043
51,0.8736097067745198
52,0.8756319514661274
53,0.8746208291203236
54,0.8756319514661274
55,0.8746208291203236
56,0.8756319514661274
57,0.8746208291203236
58,0.8756319514661274
59,0.8746208291203236
60,0.8756319514661274
61,0.8523761375126391
62,0.8614762386248737
63,0.8629929221435794
64,0.8629929221435794
65,0.8665318503538928
66,0.8645096056622852
67,0.8665318503538928
68,0.8645096056622852
69,0.8665318503538928
70,0.8645096056622852
71,0.8665318503538928
72,0.8645096056622852
73,0.878159757330637
74,0.8816986855409504
75,0.8816986855409504
76,0.8816986855409504
77,0.8816986855409504
78,0.8816986855409504
79,0.8816986855409504
80,0.8816986855409504
81,0.8816986855409504
82,0.8816986855409504
83,0.8816986855409504
84,0.8852376137512639
85,0.8857431749241659
86,0.8852376137512639
87,0.8857431749241659
88,0.8852376137512639
89,0.8857431749241659
90,0.8852376137512639
91,0.8857431749241659
92,0.8852376137512639
93,0.8857431749241659
94,0.8852376137512639
95,0.872093023255814
96,0.8811931243680485
97,0.8811931243680485
98,0.8811931243680485
99,0.8811931243680485
100,0.8816986855409504
101,0.8811931243680485
102,0.8816986855409504
103,0.8811931243680485
104,0.8816986855409504
105,0.8811931243680485
106,0.8822042467138523
107,0.8832153690596563
108,0.8827098078867543
109,0.8832153690596563
110,0.8827098078867543
111,0.8832153690596563
112,0.8827098078867543
113,0.8832153690596563
114,0.8827098078867543
115,0.8832153690596563
116,0.8827098078867543
117,0.890798786653185
118,0.8958543983822043
119,0.8958543983822043
120,0.8963599595551062
121,0.8963599595551062
122,0.8963599595551062
123,0.8963599595551062
124,0.8963599595551062
125,0.8963599595551062
126,0.8963599595551062
127,0.8963599595551062
128,0.8518705763397371
129,0.872093023255814
130,0.8832153690596563
131,0.8822042467138523
132,0.8842264914054601
133,0.8822042467138523
134,0.8842264914054601
135,0.8822042467138523
136,0.8842264914054601
137,0.8822042467138523
138,0.8842264914054601
139,0.8822042467138523
140,0.8559150657229525
141,0.871587462082912
142,0.8736097067745198
143,0.8741152679474217
144,0.8751263902932255
145,0.8741152679474217
146,0.8751263902932255
147,0.8741152679474217
148,0.8751263902932255
149,0.8741152679474217
150,0.8751263902932255
151,0.845803842264914
152,0.8549039433771486
153,0.8554095045500506
154,0.8579373104145601
155,0.8574317492416582
156,0.8579373104145601
157,0.8574317492416582
158,0.8579373104145601
159,0.8574317492416582
160,0.8579373104145601
161,0.8574317492416582
162,0.8776541961577351
163,0.8867542972699697
164,0.8862487360970678
165,0.8877654196157735
166,0.8882709807886754
167,0.8877654196157735
168,0.8882709807886754
169,0.8877654196157735
170,0.8882709807886754
171,0.8877654196157735
172,0.8882709807886754
173,0.8857431749241659
174,0.8867542972699697
175,0.8882709807886754
176,0.8882709807886754
177,0.8882709807886754
178,0.8882709807886754
179,0.8882709807886754
180,0.8882709807886754
181,0.8882709807886754
182,0.8882709807886754
183,0.8882709807886754
184,0.872093023255814
185,0.8705763397371082
186,0.8791708796764408
187,0.8801820020222447
188,0.8796764408493428
189,0.8806875631951466
190,0.8811931243680485
191,0.8806875631951466
192,0.8811931243680485
193,0.8806875631951466
194,0.8811931243680485
195,0.8806875631951466
196,0.852881698685541
197,0.8660262891809909
198,0.871587462082912
199,0.8725985844287159
