,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,756,2,2,sqrt,0.8000745280858316
1,756,2,1,sqrt,0.8038287197566976
2,766,2,1,sqrt,0.8040555433105577
3,748,5,1,sqrt,0.8055944055944056
4,738,5,1,sqrt,0.8065901719293085
