,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,835,4,8,sqrt,0.7850453037214326,False
1,835,4,7,sqrt,0.7925168948994047,False
2,845,4,7,sqrt,0.7925168948994047,False
3,855,4,7,sqrt,0.7925168948994047,False
4,845,4,7,sqrt,0.7925168948994047,False
5,855,4,7,sqrt,0.7925168948994047,False
6,845,4,7,sqrt,0.7925168948994047,False
7,855,4,7,sqrt,0.7925168948994047,False
8,845,4,7,sqrt,0.7925168948994047,False
9,855,4,7,sqrt,0.7925168948994047,False
10,845,4,7,sqrt,0.7925168948994047,False
11,734,8,3,sqrt,0.794796425757217,True
12,734,8,2,sqrt,0.8020649710400403,False
13,744,8,2,sqrt,0.8020649710400403,False
14,744,7,2,sqrt,0.8022932303206771,False
15,754,7,2,sqrt,0.8022932303206771,False
16,744,7,2,sqrt,0.8022932303206771,False
17,754,7,2,sqrt,0.8022932303206771,False
18,744,7,2,sqrt,0.8022932303206771,False
19,754,7,2,sqrt,0.8022932303206771,False
20,744,7,2,sqrt,0.8022932303206771,False
21,754,7,2,sqrt,0.8022932303206771,False
22,63,3,7,sqrt,0.7850453037214326,True
23,63,3,7,log2,0.755580003520507,False
24,63,3,7,sqrt,0.7850453037214326,False
25,63,3,6,sqrt,0.7910526704702345,False
26,63,3,5,sqrt,0.7960236025421694,False
27,63,4,5,sqrt,0.7960236025421694,False
28,63,5,5,sqrt,0.7960236025421694,False
29,63,6,5,sqrt,0.7960236025421694,False
30,63,7,5,sqrt,0.7960236025421694,False
31,63,8,5,sqrt,0.7960236025421694,False
32,63,9,5,sqrt,0.7960236025421694,False
33,63,10,5,sqrt,0.7960236025421694,False
34,63,9,5,sqrt,0.7960236025421694,False
35,720,5,3,log2,0.7738586916439266,True
36,720,5,2,log2,0.7756015037593985,False
37,720,5,2,sqrt,0.7952633125683947,False
38,720,5,1,sqrt,0.8040555433105577,False
39,730,5,1,sqrt,0.8065901719293085,False
40,740,5,1,sqrt,0.8065901719293085,False
41,730,5,1,sqrt,0.8065901719293085,False
42,740,5,1,sqrt,0.8065901719293085,False
43,730,5,1,sqrt,0.8065901719293085,False
44,740,5,1,sqrt,0.8065901719293085,False
45,730,5,1,sqrt,0.8065901719293085,False
46,740,5,1,sqrt,0.8065901719293085,False
47,730,5,1,sqrt,0.8065901719293085,False
48,251,6,7,sqrt,0.7967853476163725,True
49,251,6,7,log2,0.759279141403691,False
50,251,6,7,sqrt,0.7967853476163725,False
51,261,6,7,sqrt,0.7977798592672297,False
52,261,7,7,sqrt,0.7977798592672297,False
53,261,8,7,sqrt,0.7977798592672297,False
54,261,9,7,sqrt,0.7977798592672297,False
55,261,10,7,sqrt,0.7977798592672297,False
56,261,9,7,sqrt,0.7977798592672297,False
57,261,10,7,sqrt,0.7977798592672297,False
58,261,9,7,sqrt,0.7977798592672297,False
59,261,10,7,sqrt,0.7977798592672297,False
60,937,4,8,log2,0.7604918264086756,True
61,937,5,8,log2,0.7604918264086756,False
62,937,5,8,sqrt,0.7850453037214326,False
63,937,5,7,sqrt,0.7905294569314533,False
64,947,5,7,sqrt,0.7925168948994047,False
65,957,5,7,sqrt,0.7925168948994047,False
66,947,5,7,sqrt,0.7925168948994047,False
67,957,5,7,sqrt,0.7925168948994047,False
68,947,5,7,sqrt,0.7925168948994047,False
69,957,5,7,sqrt,0.7925168948994047,False
70,947,5,7,sqrt,0.7925168948994047,False
71,957,5,7,sqrt,0.7925168948994047,False
72,947,5,7,sqrt,0.7925168948994047,False
73,185,6,7,log2,0.7647067992035319,True
74,185,6,8,log2,0.761482078951284,False
75,185,6,8,sqrt,0.7867927607295221,False
76,185,6,7,sqrt,0.7932752842725141,False
77,195,6,7,sqrt,0.7957908697473126,False
78,195,7,7,sqrt,0.7957908697473126,False
79,195,8,7,sqrt,0.7957908697473126,False
80,195,9,7,sqrt,0.7957908697473126,False
81,195,10,7,sqrt,0.7957908697473126,False
82,195,9,7,sqrt,0.7957908697473126,False
83,195,10,7,sqrt,0.7957908697473126,False
84,195,9,7,sqrt,0.7957908697473126,False
85,195,10,7,sqrt,0.7957908697473126,False
86,555,3,4,log2,0.7696583135557727,True
87,555,3,3,log2,0.7718763490415242,False
88,555,3,3,sqrt,0.7983132198073914,False
89,565,3,3,sqrt,0.8003031594444338,False
90,575,3,3,sqrt,0.8003031594444338,False
91,585,3,3,sqrt,0.8003031594444338,False
92,595,3,3,sqrt,0.8003031594444338,False
93,585,3,3,sqrt,0.8003031594444338,False
94,595,3,3,sqrt,0.8003031594444338,False
95,585,3,3,sqrt,0.8003031594444338,False
96,595,3,3,sqrt,0.8003031594444338,False
97,585,3,3,sqrt,0.8003031594444338,False
98,874,9,4,log2,0.7711355847910045,True
99,884,9,4,log2,0.7728675002136968,False
100,884,9,4,sqrt,0.7973182994397259,False
101,884,9,3,sqrt,0.7987744046030881,False
102,884,9,2,sqrt,0.8005328507515206,False
103,884,8,2,sqrt,0.8036029671494171,False
104,884,7,2,sqrt,0.8048242388586557,False
105,894,7,2,sqrt,0.8055944055944056,False
106,904,7,2,sqrt,0.8048242388586557,False
107,894,7,2,sqrt,0.8055944055944056,False
108,904,7,2,sqrt,0.8048242388586557,False
109,894,7,2,sqrt,0.8055944055944056,False
110,904,7,2,sqrt,0.8048242388586557,False
111,894,7,2,sqrt,0.8055944055944056,False
112,904,7,2,sqrt,0.8048242388586557,False
113,452,5,8,log2,0.7553213587248335,True
114,452,5,7,log2,0.7582896300001564,False
115,452,5,7,sqrt,0.7922813222268758,False
116,452,5,6,sqrt,0.7960236025421694,False
117,462,5,6,sqrt,0.7975485519723269,False
118,462,5,5,sqrt,0.7978562772519513,False
119,462,6,5,sqrt,0.7978562772519513,False
120,462,7,5,sqrt,0.7978562772519513,False
121,462,8,5,sqrt,0.7978562772519513,False
122,462,9,5,sqrt,0.7978562772519513,False
123,462,10,5,sqrt,0.7978562772519513,False
124,462,9,5,sqrt,0.7978562772519513,False
125,462,10,5,sqrt,0.7978562772519513,False
126,573,3,8,sqrt,0.7862784030374058,True
127,573,3,8,log2,0.7610018388453145,False
128,573,3,8,sqrt,0.7862784030374058,False
129,573,3,7,sqrt,0.7905294569314533,False
130,573,3,6,sqrt,0.7945044735296845,False
131,583,3,6,sqrt,0.7960236025421694,False
132,583,4,6,sqrt,0.7960236025421694,False
133,583,5,6,sqrt,0.7960236025421694,False
134,583,6,6,sqrt,0.7960236025421694,False
135,583,7,6,sqrt,0.7960236025421694,False
136,583,8,6,sqrt,0.7960236025421694,False
137,583,9,6,sqrt,0.7960236025421694,False
138,583,10,6,sqrt,0.7960236025421694,False
139,583,9,6,sqrt,0.7960236025421694,False
140,182,6,8,log2,0.761482078951284,True
141,182,6,7,log2,0.7637166225924973,False
142,182,6,7,sqrt,0.7922813222268758,False
143,192,6,7,sqrt,0.7967853476163725,False
144,192,7,7,sqrt,0.7967853476163725,False
145,192,8,7,sqrt,0.7967853476163725,False
146,192,9,7,sqrt,0.7967853476163725,False
147,192,10,7,sqrt,0.7967853476163725,False
148,192,9,7,sqrt,0.7967853476163725,False
149,192,10,7,sqrt,0.7967853476163725,False
150,192,9,7,sqrt,0.7967853476163725,False
151,192,10,7,sqrt,0.7967853476163725,False
152,233,9,2,sqrt,0.7956384830526707,True
153,233,9,3,sqrt,0.7997689835275211,False
154,233,10,3,sqrt,0.8028332325065537,False
155,223,10,3,sqrt,0.8040555433105577,False
156,213,10,3,sqrt,0.8036029671494171,False
157,223,10,3,sqrt,0.8040555433105577,False
158,213,10,3,sqrt,0.8036029671494171,False
159,223,10,3,sqrt,0.8040555433105577,False
160,213,10,3,sqrt,0.8036029671494171,False
161,223,10,3,sqrt,0.8040555433105577,False
162,213,10,3,sqrt,0.8036029671494171,False
163,552,7,6,sqrt,0.7952633125683947,True
164,552,7,6,log2,0.7634627108311318,False
165,552,7,6,sqrt,0.7952633125683947,False
166,542,7,6,sqrt,0.7952633125683947,False
167,532,7,6,sqrt,0.7960236025421694,False
168,522,7,6,sqrt,0.7967853476163725,False
169,522,8,6,sqrt,0.7967853476163725,False
170,522,9,6,sqrt,0.7967853476163725,False
171,522,10,6,sqrt,0.7967853476163725,False
172,522,9,6,sqrt,0.7967853476163725,False
173,522,10,6,sqrt,0.7967853476163725,False
174,522,9,6,sqrt,0.7967853476163725,False
175,321,2,6,sqrt,0.7940351264988289,True
176,321,2,7,sqrt,0.7955591862425886,False
177,311,2,7,sqrt,0.79655385236452,False
178,311,3,7,sqrt,0.79655385236452,False
179,311,4,7,sqrt,0.79655385236452,False
180,311,5,7,sqrt,0.79655385236452,False
181,311,6,7,sqrt,0.79655385236452,False
182,311,7,7,sqrt,0.79655385236452,False
183,311,8,7,sqrt,0.79655385236452,False
184,311,9,7,sqrt,0.79655385236452,False
185,311,10,7,sqrt,0.79655385236452,False
186,993,9,6,log2,0.7664339738069539,True
187,993,9,6,sqrt,0.7905294569314533,False
188,983,9,6,sqrt,0.791523158282161,False
189,973,9,6,sqrt,0.791523158282161,False
190,983,9,6,sqrt,0.791523158282161,False
191,973,9,6,sqrt,0.791523158282161,False
192,983,9,6,sqrt,0.791523158282161,False
193,973,9,6,sqrt,0.791523158282161,False
194,983,9,6,sqrt,0.791523158282161,False
195,973,9,6,sqrt,0.791523158282161,False
196,983,9,6,sqrt,0.791523158282161,False
197,681,9,4,sqrt,0.7970178918753794,True
198,681,9,3,sqrt,0.7993081731738719,False
199,691,9,3,sqrt,0.8000745280858316,False
