,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,941,4,8,log2,0.8690596562184024,False
1,941,4,8,sqrt,0.8816986855409504,False
2,941,4,7,sqrt,0.8862487360970678,False
3,941,4,6,sqrt,0.8867542972699697,False
4,931,4,6,sqrt,0.8867542972699697,False
5,941,4,6,sqrt,0.8867542972699697,False
6,931,4,6,sqrt,0.8867542972699697,False
7,941,4,6,sqrt,0.8867542972699697,False
8,931,4,6,sqrt,0.8867542972699697,False
9,941,4,6,sqrt,0.8867542972699697,False
10,931,4,6,sqrt,0.8867542972699697,False
11,941,4,6,sqrt,0.8867542972699697,False
12,694,6,1,sqrt,0.8897876643073812,True
13,694,5,1,sqrt,0.8933265925176946,False
14,704,5,1,sqrt,0.8953488372093024,False
15,714,5,1,sqrt,0.8938321536905965,False
16,704,5,1,sqrt,0.8953488372093024,False
17,714,5,1,sqrt,0.8938321536905965,False
18,704,5,1,sqrt,0.8953488372093024,False
19,714,5,1,sqrt,0.8938321536905965,False
20,704,5,1,sqrt,0.8953488372093024,False
21,714,5,1,sqrt,0.8938321536905965,False
22,704,5,1,sqrt,0.8953488372093024,False
23,341,10,3,log2,0.8731041456016178,True
24,341,10,2,log2,0.8786653185035389,False
25,341,10,2,sqrt,0.8887765419615774,False
26,341,10,3,sqrt,0.8918099089989889,False
27,331,10,3,sqrt,0.8918099089989889,False
28,321,10,3,sqrt,0.8923154701718908,False
29,331,10,3,sqrt,0.8918099089989889,False
30,321,10,3,sqrt,0.8923154701718908,False
31,331,10,3,sqrt,0.8918099089989889,False
32,321,10,3,sqrt,0.8923154701718908,False
33,331,10,3,sqrt,0.8918099089989889,False
34,321,10,3,sqrt,0.8923154701718908,False
35,210,4,4,sqrt,0.8892821031344793,True
36,210,4,4,log2,0.8690596562184024,False
37,210,4,4,sqrt,0.8892821031344793,False
38,200,4,4,sqrt,0.8897876643073812,False
39,200,5,4,sqrt,0.8897876643073812,False
40,200,6,4,sqrt,0.8897876643073812,False
41,200,7,4,sqrt,0.8897876643073812,False
42,200,8,4,sqrt,0.8897876643073812,False
43,200,7,4,sqrt,0.8897876643073812,False
44,200,8,4,sqrt,0.8897876643073812,False
45,200,7,4,sqrt,0.8897876643073812,False
46,200,8,4,sqrt,0.8897876643073812,False
47,671,2,5,log2,0.872093023255814,True
48,671,3,5,log2,0.872093023255814,False
49,671,3,5,sqrt,0.8862487360970678,False
50,671,3,6,sqrt,0.8882709807886754,False
51,681,3,6,sqrt,0.8882709807886754,False
52,671,3,6,sqrt,0.8882709807886754,False
53,681,3,6,sqrt,0.8882709807886754,False
54,671,3,6,sqrt,0.8882709807886754,False
55,681,3,6,sqrt,0.8882709807886754,False
56,671,3,6,sqrt,0.8882709807886754,False
57,681,3,6,sqrt,0.8882709807886754,False
58,671,3,6,sqrt,0.8882709807886754,False
59,720,7,6,log2,0.8700707785642062,True
60,720,7,5,log2,0.872093023255814,False
61,720,7,5,sqrt,0.8867542972699697,False
62,720,7,4,sqrt,0.8882709807886754,False
63,720,7,3,sqrt,0.890798786653185,False
64,720,7,2,sqrt,0.8918099089989889,False
65,720,8,2,sqrt,0.8923154701718908,False
66,730,8,2,sqrt,0.8918099089989889,False
67,740,8,2,sqrt,0.8923154701718908,False
68,750,8,2,sqrt,0.8928210313447927,False
69,760,8,2,sqrt,0.8923154701718908,False
70,750,8,2,sqrt,0.8928210313447927,False
71,760,8,2,sqrt,0.8923154701718908,False
72,715,8,7,log2,0.8670374115267947,True
73,715,9,7,log2,0.8670374115267947,False
74,715,9,7,sqrt,0.8877654196157735,False
75,715,10,7,sqrt,0.8877654196157735,False
76,715,9,7,sqrt,0.8877654196157735,False
77,715,10,7,sqrt,0.8877654196157735,False
78,715,9,7,sqrt,0.8877654196157735,False
79,715,10,7,sqrt,0.8877654196157735,False
80,715,9,7,sqrt,0.8877654196157735,False
81,715,10,7,sqrt,0.8877654196157735,False
82,715,9,7,sqrt,0.8877654196157735,False
83,715,10,7,sqrt,0.8877654196157735,False
84,182,2,4,log2,0.8705763397371082,True
85,182,2,3,log2,0.8756319514661274,False
86,182,2,3,sqrt,0.8867542972699697,False
87,182,2,4,sqrt,0.8897876643073812,False
88,192,2,4,sqrt,0.8897876643073812,False
89,202,2,4,sqrt,0.8897876643073812,False
90,192,2,4,sqrt,0.8897876643073812,False
91,202,2,4,sqrt,0.8897876643073812,False
92,192,2,4,sqrt,0.8897876643073812,False
93,202,2,4,sqrt,0.8897876643073812,False
94,192,2,4,sqrt,0.8897876643073812,False
95,202,2,4,sqrt,0.8897876643073812,False
96,771,6,3,sqrt,0.8897876643073812,True
97,771,6,3,log2,0.8766430738119313,False
98,771,6,3,sqrt,0.8897876643073812,False
99,771,7,3,sqrt,0.890798786653185,False
100,771,7,2,sqrt,0.8923154701718908,False
101,781,7,2,sqrt,0.8918099089989889,False
102,791,7,2,sqrt,0.8928210313447927,False
103,801,7,2,sqrt,0.8928210313447927,False
104,801,8,2,sqrt,0.8933265925176946,False
105,811,8,2,sqrt,0.8933265925176946,False
106,801,8,2,sqrt,0.8933265925176946,False
107,811,8,2,sqrt,0.8933265925176946,False
108,798,9,8,log2,0.8665318503538928,True
109,798,9,7,log2,0.8670374115267947,False
110,798,9,7,sqrt,0.8862487360970678,False
111,788,9,7,sqrt,0.8867542972699697,False
112,778,9,7,sqrt,0.8867542972699697,False
113,788,9,7,sqrt,0.8867542972699697,False
114,778,9,7,sqrt,0.8867542972699697,False
115,788,9,7,sqrt,0.8867542972699697,False
116,778,9,7,sqrt,0.8867542972699697,False
117,788,9,7,sqrt,0.8867542972699697,False
118,778,9,7,sqrt,0.8867542972699697,False
119,788,9,7,sqrt,0.8867542972699697,False
120,259,6,4,log2,0.8725985844287159,True
121,259,6,3,log2,0.8756319514661274,False
122,259,6,3,sqrt,0.8872598584428716,False
123,259,6,2,sqrt,0.8923154701718908,False
124,269,6,2,sqrt,0.8923154701718908,False
125,259,6,2,sqrt,0.8923154701718908,False
126,269,6,2,sqrt,0.8923154701718908,False
127,259,6,2,sqrt,0.8923154701718908,False
128,269,6,2,sqrt,0.8923154701718908,False
129,259,6,2,sqrt,0.8923154701718908,False
130,269,6,2,sqrt,0.8923154701718908,False
131,259,6,2,sqrt,0.8923154701718908,False
132,269,6,2,sqrt,0.8923154701718908,False
133,110,2,3,log2,0.8731041456016178,True
134,120,2,3,log2,0.8731041456016178,False
135,120,2,3,sqrt,0.8872598584428716,False
136,120,2,2,sqrt,0.890798786653185,False
137,130,2,2,sqrt,0.8913043478260869,False
138,130,3,2,sqrt,0.8913043478260869,False
139,130,4,2,sqrt,0.8913043478260869,False
140,130,3,2,sqrt,0.8913043478260869,False
141,130,4,2,sqrt,0.8913043478260869,False
142,130,3,2,sqrt,0.8913043478260869,False
143,130,4,2,sqrt,0.8913043478260869,False
144,130,3,2,sqrt,0.8913043478260869,False
145,799,7,5,sqrt,0.8857431749241659,True
146,799,7,5,log2,0.8725985844287159,False
147,799,7,5,sqrt,0.8857431749241659,False
148,799,7,4,sqrt,0.8887765419615774,False
149,799,7,3,sqrt,0.8913043478260869,False
150,799,7,2,sqrt,0.8928210313447927,False
151,799,8,2,sqrt,0.8933265925176946,False
152,809,8,2,sqrt,0.8928210313447927,False
153,799,8,2,sqrt,0.8933265925176946,False
154,809,8,2,sqrt,0.8928210313447927,False
155,799,8,2,sqrt,0.8933265925176946,False
156,809,8,2,sqrt,0.8928210313447927,False
157,799,8,2,sqrt,0.8933265925176946,False
158,902,9,3,log2,0.8751263902932255,True
159,902,10,3,log2,0.8756319514661274,False
160,902,10,3,sqrt,0.8902932254802831,False
161,912,10,3,sqrt,0.890798786653185,False
162,922,10,3,sqrt,0.890798786653185,False
163,932,10,3,sqrt,0.890798786653185,False
164,922,10,3,sqrt,0.890798786653185,False
165,932,10,3,sqrt,0.890798786653185,False
166,922,10,3,sqrt,0.890798786653185,False
167,932,10,3,sqrt,0.890798786653185,False
168,922,10,3,sqrt,0.890798786653185,False
169,932,10,3,sqrt,0.890798786653185,False
170,856,3,6,sqrt,0.8862487360970678,True
171,856,3,6,log2,0.8705763397371082,False
172,856,3,6,sqrt,0.8862487360970678,False
173,856,3,7,sqrt,0.8867542972699697,False
174,846,3,7,sqrt,0.8867542972699697,False
175,856,3,7,sqrt,0.8867542972699697,False
176,846,3,7,sqrt,0.8867542972699697,False
177,856,3,7,sqrt,0.8867542972699697,False
178,846,3,7,sqrt,0.8867542972699697,False
179,856,3,7,sqrt,0.8867542972699697,False
180,846,3,7,sqrt,0.8867542972699697,False
181,856,3,7,sqrt,0.8867542972699697,False
182,334,4,5,log2,0.872093023255814,True
183,334,4,4,log2,0.8731041456016178,False
184,334,4,4,sqrt,0.8897876643073812,False
185,324,4,4,sqrt,0.8902932254802831,False
186,324,5,4,sqrt,0.8902932254802831,False
187,324,6,4,sqrt,0.8902932254802831,False
188,324,7,4,sqrt,0.8902932254802831,False
189,324,8,4,sqrt,0.8902932254802831,False
190,324,7,4,sqrt,0.8902932254802831,False
191,324,8,4,sqrt,0.8902932254802831,False
192,324,7,4,sqrt,0.8902932254802831,False
193,324,8,4,sqrt,0.8902932254802831,False
194,497,10,9,sqrt,0.8842264914054601,True
195,497,10,9,log2,0.8660262891809909,False
196,497,10,9,sqrt,0.8842264914054601,False
197,487,10,9,sqrt,0.8852376137512639,False
198,477,10,9,sqrt,0.8852376137512639,False
199,487,10,9,sqrt,0.8852376137512639,False
