,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,559,5,2,log2,0.7808068829792603
1,559,5,2,sqrt,0.7954983153417753
2,559,5,1,sqrt,0.8042834316854687
3,569,5,1,sqrt,0.805819789721162
4,589,5,1,sqrt,0.8063660477453581
5,688,5,1,sqrt,0.8065901719293085
6,708,5,1,sqrt,0.8068153722532991
