,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,947,3,2,log2,0.8771486349848332,False
1,947,3,2,sqrt,0.8913043478260869,False
2,957,3,2,sqrt,0.8913043478260869,False
3,967,3,2,sqrt,0.8918099089989889,False
4,967,4,2,sqrt,0.8918099089989889,False
5,967,4,1,sqrt,0.8923154701718908,False
6,977,4,1,sqrt,0.8923154701718908,False
7,987,4,1,sqrt,0.8923154701718908,False
8,997,4,1,sqrt,0.8923154701718908,False
9,987,4,1,sqrt,0.8923154701718908,False
10,997,4,1,sqrt,0.8923154701718908,False
11,535,5,2,sqrt,0.8882709807886754,True
12,535,5,1,sqrt,0.8923154701718908,False
13,545,5,1,sqrt,0.8933265925176946,False
14,545,4,1,sqrt,0.8928210313447927,False
15,545,5,1,sqrt,0.8933265925176946,False
16,545,4,1,sqrt,0.8928210313447927,False
17,545,5,1,sqrt,0.8933265925176946,False
18,545,4,1,sqrt,0.8928210313447927,False
19,545,5,1,sqrt,0.8933265925176946,False
20,545,4,1,sqrt,0.8928210313447927,False
21,545,5,1,sqrt,0.8933265925176946,False
22,194,4,8,log2,0.8690596562184024,True
23,194,3,8,log2,0.8690596562184024,False
24,194,3,8,sqrt,0.8862487360970678,False
25,194,3,7,sqrt,0.8887765419615774,False
26,204,3,7,sqrt,0.8887765419615774,False
27,194,3,7,sqrt,0.8887765419615774,False
28,204,3,7,sqrt,0.8887765419615774,False
29,194,3,7,sqrt,0.8887765419615774,False
30,204,3,7,sqrt,0.8887765419615774,False
31,194,3,7,sqrt,0.8887765419615774,False
32,204,3,7,sqrt,0.8887765419615774,False
33,194,3,7,sqrt,0.8887765419615774,False
34,735,6,7,log2,0.8665318503538928,True
35,735,6,6,log2,0.8705763397371082,False
36,735,6,6,sqrt,0.8867542972699697,False
37,745,6,6,sqrt,0.8867542972699697,False
38,755,6,6,sqrt,0.8867542972699697,False
39,745,6,6,sqrt,0.8867542972699697,False
40,755,6,6,sqrt,0.8867542972699697,False
41,745,6,6,sqrt,0.8867542972699697,False
42,755,6,6,sqrt,0.8867542972699697,False
43,745,6,6,sqrt,0.8867542972699697,False
44,755,6,6,sqrt,0.8867542972699697,False
45,745,6,6,sqrt,0.8867542972699697,False
46,252,2,8,log2,0.8675429726996967,True
47,252,2,7,log2,0.8680485338725986,False
48,252,2,7,sqrt,0.8902932254802831,False
49,262,2,7,sqrt,0.8902932254802831,False
50,252,2,7,sqrt,0.8902932254802831,False
51,262,2,7,sqrt,0.8902932254802831,False
52,252,2,7,sqrt,0.8902932254802831,False
53,262,2,7,sqrt,0.8902932254802831,False
54,252,2,7,sqrt,0.8902932254802831,False
55,262,2,7,sqrt,0.8902932254802831,False
56,252,2,7,sqrt,0.8902932254802831,False
57,262,2,7,sqrt,0.8902932254802831,False
58,837,7,9,sqrt,0.8837209302325582,True
59,837,7,9,log2,0.865520728008089,False
60,837,7,9,sqrt,0.8837209302325582,False
61,847,7,9,sqrt,0.8842264914054601,False
62,847,8,9,sqrt,0.8842264914054601,False
63,847,9,9,sqrt,0.8842264914054601,False
64,847,10,9,sqrt,0.8842264914054601,False
65,847,9,9,sqrt,0.8842264914054601,False
66,847,10,9,sqrt,0.8842264914054601,False
67,847,9,9,sqrt,0.8842264914054601,False
68,847,10,9,sqrt,0.8842264914054601,False
69,847,9,9,sqrt,0.8842264914054601,False
70,198,9,3,log2,0.8736097067745198,True
71,198,8,3,log2,0.8756319514661274,False
72,198,8,3,sqrt,0.8892821031344793,False
73,208,8,3,sqrt,0.890798786653185,False
74,208,9,3,sqrt,0.8902932254802831,False
75,218,9,3,sqrt,0.8913043478260869,False
76,218,10,3,sqrt,0.8938321536905965,False
77,228,10,3,sqrt,0.8933265925176946,False
78,218,10,3,sqrt,0.8938321536905965,False
79,228,10,3,sqrt,0.8933265925176946,False
80,218,10,3,sqrt,0.8938321536905965,False
81,228,10,3,sqrt,0.8933265925176946,False
82,454,2,6,sqrt,0.8887765419615774,True
83,454,2,6,log2,0.872093023255814,False
84,454,2,6,sqrt,0.8887765419615774,False
85,464,2,6,sqrt,0.8897876643073812,False
86,464,2,5,sqrt,0.8902932254802831,False
87,474,2,5,sqrt,0.8902932254802831,False
88,464,2,5,sqrt,0.8902932254802831,False
89,474,2,5,sqrt,0.8902932254802831,False
90,464,2,5,sqrt,0.8902932254802831,False
91,474,2,5,sqrt,0.8902932254802831,False
92,464,2,5,sqrt,0.8902932254802831,False
93,474,2,5,sqrt,0.8902932254802831,False
94,158,8,4,sqrt,0.8887765419615774,True
95,158,8,4,log2,0.872093023255814,False
96,158,8,4,sqrt,0.8887765419615774,False
97,168,8,4,sqrt,0.8897876643073812,False
98,178,8,4,sqrt,0.890798786653185,False
99,178,7,4,sqrt,0.890798786653185,False
100,178,8,4,sqrt,0.890798786653185,False
101,178,7,4,sqrt,0.890798786653185,False
102,178,8,4,sqrt,0.890798786653185,False
103,178,7,4,sqrt,0.890798786653185,False
104,178,8,4,sqrt,0.890798786653185,False
105,178,7,4,sqrt,0.890798786653185,False
106,786,3,7,log2,0.8670374115267947,True
107,786,3,6,log2,0.8700707785642062,False
108,786,3,6,sqrt,0.8852376137512639,False
109,786,3,7,sqrt,0.8867542972699697,False
