,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,623,7,5,log2,0.7674244783556524
1,623,7,5,sqrt,0.7905863613116316
2,623,7,6,sqrt,0.7960236025421694
3,604,3,4,sqrt,0.7970891077545936
4,604,3,3,sqrt,0.8000745280858316
5,687,3,2,sqrt,0.8010697333519475
6,697,3,2,sqrt,0.8020649710400403
7,697,4,1,sqrt,0.8029843400963509
8,697,5,1,sqrt,0.8038287197566976
9,707,5,1,sqrt,0.8068153722532991
