,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,748,5,6,sqrt,0.7922813222268758
1,146,8,3,sqrt,0.79655385236452
2,136,8,3,sqrt,0.7975485519723269
3,109,10,1,sqrt,0.8018377771998401
4,119,10,1,sqrt,0.8028332325065537
5,231,10,3,sqrt,0.8045986706376906
