,n_estimators,learning_rate,max_depth,subsample,fitness,reinitialized
0,519,0.11117294955946544,4,0.6899479357285621,0.8796764408493428,False
1,519,0.11117294955946544,5,0.6899479357285621,0.8882709807886754,False
2,529,0.11117294955946544,5,0.6899479357285621,0.8882709807886754,False
3,539,0.11117294955946544,5,0.6899479357285621,0.8882709807886754,False
4,549,0.11117294955946544,5,0.6899479357285621,0.8892821031344793,False
5,559,0.11117294955946544,5,0.6899479357285621,0.8892821031344793,False
6,569,0.11117294955946544,5,0.6899479357285621,0.890798786653185,False
7,569,0.15117294955946545,5,0.6899479357285621,0.8897876643073812,False
8,569,0.11117294955946544,5,0.6899479357285621,0.890798786653185,False
9,569,0.15117294955946545,5,0.6899479357285621,0.8897876643073812,False
10,569,0.11117294955946544,5,0.6899479357285621,0.890798786653185,False
11,649,0.11094582180680651,7,0.542474988127182,0.8791708796764408,True
12,649,0.0709458218068065,7,0.542474988127182,0.884732052578362,False
13,649,0.0709458218068065,8,0.542474988127182,0.8887765419615774,False
14,649,0.030945821806806502,8,0.542474988127182,0.890798786653185,False
15,639,0.030945821806806502,8,0.542474988127182,0.890798786653185,False
16,649,0.030945821806806502,8,0.542474988127182,0.890798786653185,False
17,639,0.030945821806806502,8,0.542474988127182,0.890798786653185,False
18,649,0.030945821806806502,8,0.542474988127182,0.890798786653185,False
19,639,0.030945821806806502,8,0.542474988127182,0.890798786653185,False
20,649,0.030945821806806502,8,0.542474988127182,0.890798786653185,False
21,639,0.030945821806806502,8,0.542474988127182,0.890798786653185,False
22,649,0.030945821806806502,8,0.542474988127182,0.890798786653185,False
23,409,0.34900515411697103,5,0.30816041983897746,0.8356926188068756,True
24,409,0.34900515411697103,5,0.35816041983897745,0.846309403437816,False
25,409,0.30900515411697105,5,0.35816041983897745,0.8538928210313448,False
26,419,0.30900515411697105,5,0.35816041983897745,0.858948432760364,False
27,419,0.30900515411697105,5,0.40816041983897744,0.8604651162790697,False
28,419,0.26900515411697107,5,0.40816041983897744,0.8670374115267947,False
29,429,0.26900515411697107,5,0.40816041983897744,0.8690596562184024,False
30,439,0.26900515411697107,5,0.40816041983897744,0.8710819009100101,False
31,449,0.26900515411697107,5,0.40816041983897744,0.8725985844287159,False
32,439,0.26900515411697107,5,0.40816041983897744,0.8710819009100101,False
33,449,0.26900515411697107,5,0.40816041983897744,0.8725985844287159,False
34,439,0.26900515411697107,5,0.40816041983897744,0.8710819009100101,False
35,449,0.26900515411697107,5,0.40816041983897744,0.8725985844287159,False
36,439,0.26900515411697107,5,0.40816041983897744,0.8710819009100101,False
37,449,0.26900515411697107,5,0.40816041983897744,0.8725985844287159,False
38,439,0.26900515411697107,5,0.40816041983897744,0.8710819009100101,False
39,933,0.30794140632538164,6,0.664570304021114,0.8761375126390293,True
40,933,0.26794140632538166,6,0.664570304021114,0.8801820020222447,False
41,943,0.26794140632538166,6,0.664570304021114,0.8796764408493428,False
42,953,0.26794140632538166,6,0.664570304021114,0.8801820020222447,False
43,963,0.26794140632538166,6,0.664570304021114,0.8806875631951466,False
44,973,0.26794140632538166,6,0.664570304021114,0.8801820020222447,False
45,983,0.26794140632538166,6,0.664570304021114,0.8806875631951466,False
46,973,0.26794140632538166,6,0.664570304021114,0.8801820020222447,False
47,983,0.26794140632538166,6,0.664570304021114,0.8806875631951466,False
48,973,0.26794140632538166,6,0.664570304021114,0.8801820020222447,False
49,983,0.26794140632538166,6,0.664570304021114,0.8806875631951466,False
50,826,0.05523812194886678,2,0.41511419502933855,0.8538928210313448,True
51,826,0.05523812194886678,3,0.41511419502933855,0.8634984833164813,False
52,826,0.05523812194886678,3,0.46511419502933854,0.8736097067745198,False
53,826,0.09523812194886677,3,0.46511419502933854,0.8756319514661274,False
54,836,0.09523812194886677,3,0.46511419502933854,0.8756319514661274,False
55,826,0.09523812194886677,3,0.46511419502933854,0.8756319514661274,False
56,836,0.09523812194886677,3,0.46511419502933854,0.8756319514661274,False
57,826,0.09523812194886677,3,0.46511419502933854,0.8756319514661274,False
58,836,0.09523812194886677,3,0.46511419502933854,0.8756319514661274,False
59,826,0.09523812194886677,3,0.46511419502933854,0.8756319514661274,False
60,836,0.09523812194886677,3,0.46511419502933854,0.8756319514661274,False
61,826,0.09523812194886677,3,0.46511419502933854,0.8756319514661274,False
62,382,0.08013470555316772,4,0.7098744800869619,0.8832153690596563,True
63,382,0.08013470555316772,5,0.7098744800869619,0.8882709807886754,False
64,382,0.08013470555316772,6,0.7098744800869619,0.8913043478260869,False
65,382,0.08013470555316772,6,0.6598744800869618,0.8968655207280081,False
66,392,0.08013470555316772,6,0.6598744800869618,0.89737108190091,False
67,402,0.08013470555316772,6,0.6598744800869618,0.897876643073812,False
68,412,0.08013470555316772,6,0.6598744800869618,0.89737108190091,False
69,402,0.08013470555316772,6,0.6598744800869618,0.897876643073812,False
70,412,0.08013470555316772,6,0.6598744800869618,0.89737108190091,False
71,402,0.08013470555316772,6,0.6598744800869618,0.897876643073812,False
72,412,0.08013470555316772,6,0.6598744800869618,0.89737108190091,False
73,402,0.08013470555316772,6,0.6598744800869618,0.897876643073812,False
74,412,0.08013470555316772,6,0.6598744800869618,0.89737108190091,False
75,122,0.26590854223538135,10,0.7105862495493529,0.8827098078867543,True
76,122,0.22590854223538134,10,0.7105862495493529,0.8862487360970678,False
77,122,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
78,112,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
79,122,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
80,112,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
81,122,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
82,112,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
83,122,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
84,112,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
85,122,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
86,112,0.18590854223538134,10,0.7105862495493529,0.8938321536905965,False
87,719,0.34420824617093915,4,0.28195373583196726,0.8372093023255814,True
88,719,0.34420824617093915,5,0.28195373583196726,0.8493427704752275,False
89,719,0.34420824617093915,5,0.33195373583196724,0.8533872598584429,False
90,719,0.34420824617093915,5,0.38195373583196723,0.8609706774519716,False
91,729,0.34420824617093915,5,0.38195373583196723,0.8614762386248737,False
92,739,0.34420824617093915,5,0.38195373583196723,0.8619817997977756,False
93,749,0.34420824617093915,5,0.38195373583196723,0.8614762386248737,False
94,739,0.34420824617093915,5,0.38195373583196723,0.8619817997977756,False
95,749,0.34420824617093915,5,0.38195373583196723,0.8614762386248737,False
96,739,0.34420824617093915,5,0.38195373583196723,0.8619817997977756,False
97,749,0.34420824617093915,5,0.38195373583196723,0.8614762386248737,False
98,739,0.34420824617093915,5,0.38195373583196723,0.8619817997977756,False
99,749,0.34420824617093915,5,0.38195373583196723,0.8614762386248737,False
100,147,0.3958295799609988,12,0.7614782430935731,0.8816986855409504,True
