,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,647,6,3,log2,0.7743537838679538
1,647,6,3,sqrt,0.7977798592672297
2,637,6,3,sqrt,0.8000745280858316
3,984,9,2,sqrt,0.8007635959444699
4,984,8,2,sqrt,0.8012981785247056
5,984,7,2,sqrt,0.8030602410571215
6,291,4,1,sqrt,0.8045986706376906
7,281,5,1,sqrt,0.8053700979345628
8,309,5,1,sqrt,0.8060462441577287
