,n_estimators,learning_rate,max_depth,subsample,fitness,reinitialized
0,868,0.3131416298780298,3,0.5571799078497405,0.8650151668351871,False
1,878,0.3131416298780298,3,0.5571799078497405,0.8680485338725986,False
2,888,0.3131416298780298,3,0.5571799078497405,0.8685540950455005,False
3,898,0.3131416298780298,3,0.5571799078497405,0.8705763397371082,False
4,908,0.3131416298780298,3,0.5571799078497405,0.8700707785642062,False
5,898,0.3131416298780298,3,0.5571799078497405,0.8705763397371082,False
6,908,0.3131416298780298,3,0.5571799078497405,0.8700707785642062,False
7,898,0.3131416298780298,3,0.5571799078497405,0.8705763397371082,False
8,908,0.3131416298780298,3,0.5571799078497405,0.8700707785642062,False
9,898,0.3131416298780298,3,0.5571799078497405,0.8705763397371082,False
10,908,0.3131416298780298,3,0.5571799078497405,0.8700707785642062,False
11,734,0.2916594892872452,9,0.752647483210674,0.8816986855409504,True
12,734,0.2916594892872452,9,0.802647483210674,0.8918099089989889,False
13,724,0.2916594892872452,9,0.802647483210674,0.8923154701718908,False
14,734,0.2916594892872452,9,0.802647483210674,0.8918099089989889,False
15,724,0.2916594892872452,9,0.802647483210674,0.8923154701718908,False
16,734,0.2916594892872452,9,0.802647483210674,0.8918099089989889,False
17,724,0.2916594892872452,9,0.802647483210674,0.8923154701718908,False
18,734,0.2916594892872452,9,0.802647483210674,0.8918099089989889,False
19,724,0.2916594892872452,9,0.802647483210674,0.8923154701718908,False
20,734,0.2916594892872452,9,0.802647483210674,0.8918099089989889,False
21,724,0.2916594892872452,9,0.802647483210674,0.8923154701718908,False
22,655,0.2600386225488126,12,0.8066086161674758,0.8872598584428716,True
23,655,0.2600386225488126,12,0.8566086161674759,0.8867542972699697,False
24,655,0.3000386225488126,12,0.8566086161674759,0.890798786653185,False
25,655,0.3000386225488126,12,0.9066086161674759,0.8913043478260869,False
26,645,0.3000386225488126,12,0.9066086161674759,0.890798786653185,False
27,635,0.3000386225488126,12,0.9066086161674759,0.8923154701718908,False
28,625,0.3000386225488126,12,0.9066086161674759,0.8923154701718908,False
29,635,0.3000386225488126,12,0.9066086161674759,0.8923154701718908,False
30,625,0.3000386225488126,12,0.9066086161674759,0.8923154701718908,False
31,635,0.3000386225488126,12,0.9066086161674759,0.8923154701718908,False
32,625,0.3000386225488126,12,0.9066086161674759,0.8923154701718908,False
33,635,0.3000386225488126,12,0.9066086161674759,0.8923154701718908,False
34,336,0.44545256416790185,7,0.6892650499467116,0.8736097067745198,True
35,336,0.44545256416790185,7,0.7392650499467116,0.8766430738119313,False
36,346,0.44545256416790185,7,0.7392650499467116,0.8771486349848332,False
37,336,0.44545256416790185,7,0.7392650499467116,0.8766430738119313,False
38,346,0.44545256416790185,7,0.7392650499467116,0.8771486349848332,False
39,336,0.44545256416790185,7,0.7392650499467116,0.8766430738119313,False
