,n_estimators,learning_rate,max_depth,subsample,fitness
0,627,0.27960751919834276,10,0.5823189723696236,0.8816986855409504
1,671,0.1013235187893573,5,0.9363649289637831,0.8913043478260869
2,671,0.1013235187893573,6,0.9363649289637831,0.8983822042467139
3,691,0.1013235187893573,6,0.9363649289637831,0.8988877654196158
