,n_estimators,learning_rate,max_depth,subsample,fitness
0,370,0.2642711406496741,8,0.9324699329924564,0.7786040746765822
1,370,0.2242711406496741,8,0.9324699329924564,0.7985229792688137
2,370,0.2242711406496741,8,0.9824699329924564,0.8013213285797732
3,380,0.2242711406496741,8,0.9824699329924564,0.8033200792830753
