,n_estimators,learning_rate,max_depth,subsample,fitness
0,420,0.46144421923458934,12,0.5717671189498188,0.7558011507349673
1,420,0.42144421923458936,12,0.5717671189498188,0.7647960788425247
2,202,0.07630728518802743,9,0.38093741726767266,0.7771384099230608
3,202,0.07630728518802743,8,0.38093741726767266,0.7832398994012547
4,202,0.03630728518802743,8,0.38093741726767266,0.7906617271333675
5,893,0.09928799941004594,10,0.8203213830255023,0.7969884924512873
6,893,0.05928799941004594,10,0.8203213830255023,0.8131160128437805
