,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,197,8,9,log2,0.8660262891809909
1,197,8,9,sqrt,0.8842264914054601
2,197,8,8,sqrt,0.8867542972699697
3,197,8,7,sqrt,0.8882709807886754
4,217,8,6,sqrt,0.8887765419615774
5,461,8,4,sqrt,0.8902932254802831
6,451,8,4,sqrt,0.890798786653185
7,583,2,3,sqrt,0.8913043478260869
8,218,10,3,sqrt,0.8938321536905965
9,586,5,1,sqrt,0.8943377148634984
