,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,357,6,9,sqrt,0.8827098078867543
1,357,6,8,sqrt,0.884732052578362
2,357,6,7,sqrt,0.8862487360970678
3,357,6,6,sqrt,0.8882709807886754
4,587,6,1,sqrt,0.890798786653185
5,587,5,1,sqrt,0.8943377148634984
