,fitness
0,0.80788675429727
1,0.8361981799797775
2,0.8493427704752275
3,0.8685540950455005
4,0.8806875631951466
5,0.8842264914054601
6,0.8877654196157735
7,0.8897876643073812
8,0.8913043478260869
9,0.8897876643073812
10,0.8913043478260869
11,0.8897876643073812
12,0.8913043478260869
13,0.8897876643073812
14,0.8913043478260869
15,0.8897876643073812
16,0.8827098078867543
17,0.8958543983822043
18,0.8958543983822043
19,0.8958543983822043
20,0.8958543983822043
21,0.8958543983822043
22,0.8958543983822043
23,0.8958543983822043
24,0.8958543983822043
25,0.8958543983822043
26,0.8958543983822043
27,0.8867542972699697
28,0.8928210313447927
29,0.8928210313447927
30,0.8928210313447927
31,0.8928210313447927
32,0.8928210313447927
33,0.8928210313447927
34,0.8928210313447927
35,0.8928210313447927
36,0.8928210313447927
37,0.8928210313447927
38,0.8862487360970678
39,0.8928210313447927
40,0.8938321536905965
41,0.8933265925176946
42,0.8938321536905965
43,0.8933265925176946
44,0.8938321536905965
45,0.8933265925176946
46,0.8938321536905965
47,0.8933265925176946
48,0.8938321536905965
49,0.8301314459049545
50,0.8432760364004045
51,0.8549039433771486
52,0.8629929221435794
53,0.8680485338725986
54,0.8665318503538928
55,0.8680485338725986
56,0.8665318503538928
57,0.8680485338725986
58,0.8665318503538928
59,0.8680485338725986
60,0.8665318503538928
61,0.8680485338725986
62,0.8665318503538928
63,0.8614762386248737
64,0.8756319514661274
65,0.8771486349848332
66,0.8776541961577351
67,0.8771486349848332
68,0.8776541961577351
69,0.8771486349848332
70,0.8776541961577351
71,0.8771486349848332
72,0.8776541961577351
73,0.8771486349848332
74,0.8877654196157735
75,0.8892821031344793
76,0.8933265925176946
77,0.8933265925176946
78,0.8938321536905965
79,0.8933265925176946
80,0.8938321536905965
81,0.8933265925176946
82,0.8938321536905965
83,0.8933265925176946
84,0.8938321536905965
85,0.8918099089989889
86,0.8968655207280081
87,0.8988877654196158
88,0.9004044489383215
89,0.9014155712841254
90,0.9009100101112234
91,0.9014155712841254
92,0.9009100101112234
93,0.9014155712841254
94,0.9009100101112234
95,0.9014155712841254
96,0.890798786653185
97,0.8928210313447927
98,0.8938321536905965
99,0.8928210313447927
100,0.8938321536905965
101,0.8928210313447927
102,0.8938321536905965
103,0.8928210313447927
104,0.8938321536905965
105,0.8928210313447927
106,0.8938321536905965
107,0.8670374115267947
108,0.8710819009100101
109,0.8731041456016178
110,0.8710819009100101
111,0.8731041456016178
112,0.8710819009100101
113,0.8731041456016178
114,0.8710819009100101
115,0.8731041456016178
116,0.8710819009100101
117,0.8731041456016178
118,0.8953488372093024
119,0.8993933265925177
120,0.9009100101112234
121,0.8998988877654196
122,0.9009100101112234
123,0.8998988877654196
124,0.9009100101112234
125,0.8998988877654196
126,0.9009100101112234
127,0.8998988877654196
128,0.9009100101112234
129,0.8892821031344793
130,0.8963599595551062
131,0.8968655207280081
132,0.9009100101112234
133,0.9014155712841254
134,0.9014155712841254
135,0.9019211324570273
136,0.9014155712841254
137,0.9019211324570273
138,0.9014155712841254
139,0.9019211324570273
140,0.9014155712841254
141,0.8852376137512639
142,0.8862487360970678
143,0.8862487360970678
144,0.8892821031344793
145,0.8882709807886754
146,0.8892821031344793
147,0.8882709807886754
148,0.8892821031344793
149,0.8882709807886754
150,0.8892821031344793
151,0.8882709807886754
152,0.8791708796764408
153,0.8862487360970678
154,0.8862487360970678
155,0.8862487360970678
156,0.8882709807886754
157,0.8862487360970678
158,0.8882709807886754
159,0.8877654196157735
160,0.8882709807886754
161,0.8877654196157735
162,0.8882709807886754
163,0.8549039433771486
164,0.8675429726996967
165,0.8705763397371082
166,0.8710819009100101
167,0.8710819009100101
168,0.8710819009100101
169,0.8710819009100101
170,0.8710819009100101
171,0.8710819009100101
172,0.8710819009100101
173,0.8710819009100101
174,0.8791708796764408
175,0.8811931243680485
176,0.8832153690596563
177,0.8837209302325582
178,0.8837209302325582
179,0.8837209302325582
180,0.8837209302325582
181,0.8837209302325582
182,0.8837209302325582
183,0.8837209302325582
184,0.8837209302325582
185,0.8746208291203236
186,0.8801820020222447
187,0.878159757330637
188,0.8801820020222447
189,0.878159757330637
190,0.8801820020222447
191,0.878159757330637
192,0.8801820020222447
193,0.878159757330637
194,0.8801820020222447
195,0.878159757330637
196,0.8756319514661274
197,0.8822042467138523
198,0.8832153690596563
199,0.8822042467138523
