,n_estimators,learning_rate,max_depth,subsample,fitness,reinitialized
0,74,0.08222230006255686,2,0.8491530861615817,0.80788675429727,False
1,74,0.08222230006255686,3,0.8491530861615817,0.8361981799797775,False
2,74,0.08222230006255686,4,0.8491530861615817,0.8493427704752275,False
3,74,0.08222230006255686,5,0.8491530861615817,0.8685540950455005,False
4,74,0.08222230006255686,6,0.8491530861615817,0.8806875631951466,False
5,74,0.08222230006255686,7,0.8491530861615817,0.8842264914054601,False
6,74,0.12222230006255685,7,0.8491530861615817,0.8877654196157735,False
7,84,0.12222230006255685,7,0.8491530861615817,0.8897876643073812,False
8,94,0.12222230006255685,7,0.8491530861615817,0.8913043478260869,False
9,84,0.12222230006255685,7,0.8491530861615817,0.8897876643073812,False
10,94,0.12222230006255685,7,0.8491530861615817,0.8913043478260869,False
11,84,0.12222230006255685,7,0.8491530861615817,0.8897876643073812,False
12,94,0.12222230006255685,7,0.8491530861615817,0.8913043478260869,False
13,84,0.12222230006255685,7,0.8491530861615817,0.8897876643073812,False
14,94,0.12222230006255685,7,0.8491530861615817,0.8913043478260869,False
15,84,0.12222230006255685,7,0.8491530861615817,0.8897876643073812,False
16,374,0.3287807804417691,9,0.8151929983250303,0.8827098078867543,True
17,374,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
18,384,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
19,374,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
20,384,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
21,374,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
22,384,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
23,374,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
24,384,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
25,374,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
26,384,0.3287807804417691,9,0.8651929983250304,0.8958543983822043,False
27,848,0.41234920992378643,10,0.9848128670837373,0.8867542972699697,True
28,848,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
29,858,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
30,868,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
31,858,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
32,868,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
33,858,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
34,868,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
35,858,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
36,868,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
37,858,0.37234920992378645,10,0.9848128670837373,0.8928210313447927,False
38,585,0.2858149444421125,11,0.9396284213393306,0.8862487360970678,True
39,585,0.2858149444421125,12,0.9396284213393306,0.8928210313447927,False
40,575,0.2858149444421125,12,0.9396284213393306,0.8938321536905965,False
41,565,0.2858149444421125,12,0.9396284213393306,0.8933265925176946,False
42,575,0.2858149444421125,12,0.9396284213393306,0.8938321536905965,False
43,565,0.2858149444421125,12,0.9396284213393306,0.8933265925176946,False
44,575,0.2858149444421125,12,0.9396284213393306,0.8938321536905965,False
45,565,0.2858149444421125,12,0.9396284213393306,0.8933265925176946,False
46,575,0.2858149444421125,12,0.9396284213393306,0.8938321536905965,False
47,565,0.2858149444421125,12,0.9396284213393306,0.8933265925176946,False
48,575,0.2858149444421125,12,0.9396284213393306,0.8938321536905965,False
49,53,0.4869712687623909,11,0.3729733250412531,0.8301314459049545,True
50,53,0.4869712687623909,11,0.42297332504125307,0.8432760364004045,False
51,53,0.4869712687623909,11,0.47297332504125306,0.8549039433771486,False
52,53,0.4869712687623909,11,0.522973325041253,0.8629929221435794,False
53,63,0.4869712687623909,11,0.522973325041253,0.8680485338725986,False
54,73,0.4869712687623909,11,0.522973325041253,0.8665318503538928,False
55,63,0.4869712687623909,11,0.522973325041253,0.8680485338725986,False
56,73,0.4869712687623909,11,0.522973325041253,0.8665318503538928,False
57,63,0.4869712687623909,11,0.522973325041253,0.8680485338725986,False
58,73,0.4869712687623909,11,0.522973325041253,0.8665318503538928,False
59,63,0.4869712687623909,11,0.522973325041253,0.8680485338725986,False
60,73,0.4869712687623909,11,0.522973325041253,0.8665318503538928,False
61,63,0.4869712687623909,11,0.522973325041253,0.8680485338725986,False
62,73,0.4869712687623909,11,0.522973325041253,0.8665318503538928,False
63,600,0.45372701433691887,7,0.6560691438730009,0.8614762386248737,True
64,600,0.45372701433691887,8,0.6560691438730009,0.8756319514661274,False
65,590,0.45372701433691887,8,0.6560691438730009,0.8771486349848332,False
66,580,0.45372701433691887,8,0.6560691438730009,0.8776541961577351,False
67,590,0.45372701433691887,8,0.6560691438730009,0.8771486349848332,False
68,580,0.45372701433691887,8,0.6560691438730009,0.8776541961577351,False
69,590,0.45372701433691887,8,0.6560691438730009,0.8771486349848332,False
70,580,0.45372701433691887,8,0.6560691438730009,0.8776541961577351,False
71,590,0.45372701433691887,8,0.6560691438730009,0.8771486349848332,False
72,580,0.45372701433691887,8,0.6560691438730009,0.8776541961577351,False
73,590,0.45372701433691887,8,0.6560691438730009,0.8771486349848332,False
74,306,0.3253317332849268,12,0.9972536490585031,0.8877654196157735,True
75,306,0.28533173328492684,12,0.9972536490585031,0.8892821031344793,False
76,306,0.28533173328492684,11,0.9972536490585031,0.8933265925176946,False
77,316,0.28533173328492684,11,0.9972536490585031,0.8933265925176946,False
78,326,0.28533173328492684,11,0.9972536490585031,0.8938321536905965,False
79,316,0.28533173328492684,11,0.9972536490585031,0.8933265925176946,False
80,326,0.28533173328492684,11,0.9972536490585031,0.8938321536905965,False
81,316,0.28533173328492684,11,0.9972536490585031,0.8933265925176946,False
82,326,0.28533173328492684,11,0.9972536490585031,0.8938321536905965,False
83,316,0.28533173328492684,11,0.9972536490585031,0.8933265925176946,False
84,326,0.28533173328492684,11,0.9972536490585031,0.8938321536905965,False
85,785,0.0668963882209433,9,0.938804336649584,0.8918099089989889,True
86,785,0.0668963882209433,9,0.988804336649584,0.8968655207280081,False
87,785,0.1068963882209433,9,0.988804336649584,0.8988877654196158,False
88,785,0.1068963882209433,8,0.988804336649584,0.9004044489383215,False
89,775,0.1068963882209433,8,0.988804336649584,0.9014155712841254,False
90,765,0.1068963882209433,8,0.988804336649584,0.9009100101112234,False
91,775,0.1068963882209433,8,0.988804336649584,0.9014155712841254,False
92,765,0.1068963882209433,8,0.988804336649584,0.9009100101112234,False
93,775,0.1068963882209433,8,0.988804336649584,0.9014155712841254,False
94,765,0.1068963882209433,8,0.988804336649584,0.9009100101112234,False
95,775,0.1068963882209433,8,0.988804336649584,0.9014155712841254,False
96,775,0.08685691187845117,7,0.6491251390623446,0.890798786653185,True
97,765,0.08685691187845117,7,0.6491251390623446,0.8928210313447927,False
98,755,0.08685691187845117,7,0.6491251390623446,0.8938321536905965,False
99,765,0.08685691187845117,7,0.6491251390623446,0.8928210313447927,False
100,755,0.08685691187845117,7,0.6491251390623446,0.8938321536905965,False
101,765,0.08685691187845117,7,0.6491251390623446,0.8928210313447927,False
102,755,0.08685691187845117,7,0.6491251390623446,0.8938321536905965,False
103,765,0.08685691187845117,7,0.6491251390623446,0.8928210313447927,False
104,755,0.08685691187845117,7,0.6491251390623446,0.8938321536905965,False
105,765,0.08685691187845117,7,0.6491251390623446,0.8928210313447927,False
106,755,0.08685691187845117,7,0.6491251390623446,0.8938321536905965,False
107,434,0.4201152096489763,6,0.5449860815225663,0.8670374115267947,True
108,434,0.3801152096489763,6,0.5449860815225663,0.8710819009100101,False
109,424,0.3801152096489763,6,0.5449860815225663,0.8731041456016178,False
110,434,0.3801152096489763,6,0.5449860815225663,0.8710819009100101,False
111,424,0.3801152096489763,6,0.5449860815225663,0.8731041456016178,False
112,434,0.3801152096489763,6,0.5449860815225663,0.8710819009100101,False
113,424,0.3801152096489763,6,0.5449860815225663,0.8731041456016178,False
114,434,0.3801152096489763,6,0.5449860815225663,0.8710819009100101,False
115,424,0.3801152096489763,6,0.5449860815225663,0.8731041456016178,False
116,434,0.3801152096489763,6,0.5449860815225663,0.8710819009100101,False
117,424,0.3801152096489763,6,0.5449860815225663,0.8731041456016178,False
118,544,0.03673030198950106,9,0.9584583871349106,0.8953488372093024,True
119,544,0.07673030198950107,9,0.9584583871349106,0.8993933265925177,False
120,554,0.07673030198950107,9,0.9584583871349106,0.9009100101112234,False
121,564,0.07673030198950107,9,0.9584583871349106,0.8998988877654196,False
122,554,0.07673030198950107,9,0.9584583871349106,0.9009100101112234,False
