,n_estimators,learning_rate,max_depth,subsample,fitness
0,936,0.08248986212260373,8,0.5008017641152911,0.8816986855409504
1,936,0.04248986212260373,8,0.5008017641152911,0.8877654196157735
2,936,0.04248986212260373,8,0.5508017641152911,0.8892821031344793
3,936,0.04248986212260373,9,0.5508017641152911,0.8913043478260869
4,926,0.04248986212260373,9,0.5508017641152911,0.8943377148634984
5,682,0.08977402525466635,10,0.6432329747466216,0.8948432760364005
6,170,0.11671635792798038,9,0.9225605941897983,0.8953488372093024
7,180,0.07671635792798037,9,0.9225605941897983,0.8968655207280081
