,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,676,3,4,sqrt,0.8887765419615774
1,676,3,3,sqrt,0.8902932254802831
2,676,3,2,sqrt,0.890798786653185
3,686,3,2,sqrt,0.8918099089989889
4,696,3,2,sqrt,0.8923154701718908
5,304,5,1,sqrt,0.8938321536905965
