,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,565,9,8,sqrt,0.8837209302325582
1,565,9,7,sqrt,0.8852376137512639
2,565,9,6,sqrt,0.8877654196157735
3,575,9,6,sqrt,0.8882709807886754
4,585,9,6,sqrt,0.8887765419615774
5,973,5,2,sqrt,0.8892821031344793
6,973,4,2,sqrt,0.8918099089989889
7,973,4,1,sqrt,0.8923154701718908
8,243,4,1,sqrt,0.8928210313447927
9,263,4,1,sqrt,0.8933265925176946
10,868,7,2,sqrt,0.8938321536905965
