,n_estimators,learning_rate,max_depth,subsample,fitness
0,925,0.016938210035478417,8,0.5210468744136836,0.8892821031344793
1,925,0.056938210035478415,8,0.5210468744136836,0.890798786653185
2,149,0.1823174491437019,9,0.9804278988915944,0.8933265925176946
3,149,0.1823174491437019,10,0.9804278988915944,0.897876643073812
