,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness,reinitialized
0,329,7,2,sqrt,0.8902932254802831,False
1,329,6,2,sqrt,0.8918099089989889,False
2,319,6,2,sqrt,0.8918099089989889,False
3,329,6,2,sqrt,0.8918099089989889,False
4,319,6,2,sqrt,0.8918099089989889,False
5,329,6,2,sqrt,0.8918099089989889,False
6,319,6,2,sqrt,0.8918099089989889,False
7,329,6,2,sqrt,0.8918099089989889,False
8,319,6,2,sqrt,0.8918099089989889,False
9,329,6,2,sqrt,0.8918099089989889,False
10,319,6,2,sqrt,0.8918099089989889,False
11,636,8,5,log2,0.8710819009100101,True
12,636,8,4,log2,0.8746208291203236,False
13,636,8,4,sqrt,0.8887765419615774,False
14,646,8,4,sqrt,0.8887765419615774,False
15,636,8,4,sqrt,0.8887765419615774,False
16,646,8,4,sqrt,0.8887765419615774,False
17,636,8,4,sqrt,0.8887765419615774,False
18,646,8,4,sqrt,0.8887765419615774,False
19,636,8,4,sqrt,0.8887765419615774,False
20,646,8,4,sqrt,0.8887765419615774,False
21,636,8,4,sqrt,0.8887765419615774,False
22,646,8,4,sqrt,0.8887765419615774,False
23,683,10,4,log2,0.8725985844287159,True
24,683,10,3,log2,0.8731041456016178,False
25,683,10,3,sqrt,0.8897876643073812,False
26,683,9,3,sqrt,0.8913043478260869,False
27,693,9,3,sqrt,0.890798786653185,False
28,683,9,3,sqrt,0.8913043478260869,False
29,693,9,3,sqrt,0.890798786653185,False
30,683,9,3,sqrt,0.8913043478260869,False
31,693,9,3,sqrt,0.890798786653185,False
32,683,9,3,sqrt,0.8913043478260869,False
33,693,9,3,sqrt,0.890798786653185,False
34,683,9,3,sqrt,0.8913043478260869,False
35,948,3,5,sqrt,0.8842264914054601,True
36,948,3,5,log2,0.8731041456016178,False
37,948,3,5,sqrt,0.8842264914054601,False
38,948,3,4,sqrt,0.8882709807886754,False
39,948,3,3,sqrt,0.8913043478260869,False
40,958,3,3,sqrt,0.8913043478260869,False
41,958,3,2,sqrt,0.8918099089989889,False
42,968,3,2,sqrt,0.8918099089989889,False
43,958,3,2,sqrt,0.8918099089989889,False
44,968,3,2,sqrt,0.8918099089989889,False
45,958,3,2,sqrt,0.8918099089989889,False
46,968,3,2,sqrt,0.8918099089989889,False
47,958,3,2,sqrt,0.8918099089989889,False
48,145,6,6,sqrt,0.8837209302325582,True
49,145,6,6,log2,0.8665318503538928,False
50,145,6,6,sqrt,0.8837209302325582,False
51,145,6,5,sqrt,0.8872598584428716,False
52,145,6,4,sqrt,0.8882709807886754,False
53,155,6,4,sqrt,0.8882709807886754,False
54,165,6,4,sqrt,0.8897876643073812,False
55,165,7,4,sqrt,0.8897876643073812,False
56,165,8,4,sqrt,0.8897876643073812,False
57,165,7,4,sqrt,0.8897876643073812,False
58,165,8,4,sqrt,0.8897876643073812,False
59,165,7,4,sqrt,0.8897876643073812,False
60,165,8,4,sqrt,0.8897876643073812,False
61,820,6,5,sqrt,0.8842264914054601,True
62,820,6,5,log2,0.872093023255814,False
63,820,6,5,sqrt,0.8842264914054601,False
64,820,6,4,sqrt,0.8892821031344793,False
65,820,6,3,sqrt,0.8918099089989889,False
66,830,6,3,sqrt,0.8923154701718908,False
67,840,6,3,sqrt,0.8928210313447927,False
68,840,5,3,sqrt,0.8928210313447927,False
69,840,6,3,sqrt,0.8928210313447927,False
70,840,5,3,sqrt,0.8928210313447927,False
71,840,6,3,sqrt,0.8928210313447927,False
72,840,5,3,sqrt,0.8928210313447927,False
73,840,6,3,sqrt,0.8928210313447927,False
74,854,7,5,log2,0.8725985844287159,True
75,854,7,4,log2,0.8746208291203236,False
76,854,7,4,sqrt,0.8892821031344793,False
77,854,7,3,sqrt,0.890798786653185,False
78,854,7,2,sqrt,0.8933265925176946,False
79,864,7,2,sqrt,0.8928210313447927,False
80,874,7,2,sqrt,0.8938321536905965,False
81,884,7,2,sqrt,0.8938321536905965,False
82,894,7,2,sqrt,0.8943377148634984,False
83,904,7,2,sqrt,0.8938321536905965,False
84,894,7,2,sqrt,0.8943377148634984,False
85,904,7,2,sqrt,0.8938321536905965,False
86,93,4,8,sqrt,0.8842264914054601,True
87,93,4,8,log2,0.8645096056622852,False
88,93,4,8,sqrt,0.8842264914054601,False
89,93,4,7,sqrt,0.8867542972699697,False
90,103,4,7,sqrt,0.8872598584428716,False
91,113,4,7,sqrt,0.8877654196157735,False
92,113,5,7,sqrt,0.8877654196157735,False
93,113,6,7,sqrt,0.8877654196157735,False
94,113,7,7,sqrt,0.8877654196157735,False
95,113,8,7,sqrt,0.8877654196157735,False
96,113,9,7,sqrt,0.8877654196157735,False
97,113,10,7,sqrt,0.8877654196157735,False
98,620,8,7,log2,0.8665318503538928,True
99,620,8,7,sqrt,0.8852376137512639,False
100,620,8,6,sqrt,0.8887765419615774,False
101,630,8,6,sqrt,0.8887765419615774,False
102,640,8,6,sqrt,0.8887765419615774,False
103,630,8,6,sqrt,0.8887765419615774,False
104,640,8,6,sqrt,0.8887765419615774,False
105,630,8,6,sqrt,0.8887765419615774,False
106,640,8,6,sqrt,0.8887765419615774,False
107,630,8,6,sqrt,0.8887765419615774,False
108,640,8,6,sqrt,0.8887765419615774,False
109,901,2,4,sqrt,0.8887765419615774,True
110,901,2,4,log2,0.8746208291203236,False
111,901,2,4,sqrt,0.8887765419615774,False
112,901,2,3,sqrt,0.890798786653185,False
113,911,2,3,sqrt,0.8913043478260869,False
114,921,2,3,sqrt,0.8913043478260869,False
115,931,2,3,sqrt,0.8918099089989889,False
116,931,3,3,sqrt,0.8918099089989889,False
117,931,4,3,sqrt,0.8918099089989889,False
118,931,5,3,sqrt,0.8918099089989889,False
119,931,6,3,sqrt,0.8918099089989889,False
120,931,5,3,sqrt,0.8918099089989889,False
121,562,6,5,log2,0.871587462082912,True
122,562,7,5,log2,0.871587462082912,False
123,562,7,5,sqrt,0.8862487360970678,False
124,562,7,4,sqrt,0.8887765419615774,False
125,562,7,3,sqrt,0.8897876643073812,False
126,562,7,2,sqrt,0.8918099089989889,False
127,562,8,2,sqrt,0.8933265925176946,False
128,572,8,2,sqrt,0.8938321536905965,False
129,582,8,2,sqrt,0.8933265925176946,False
130,572,8,2,sqrt,0.8938321536905965,False
131,582,8,2,sqrt,0.8933265925176946,False
132,572,8,2,sqrt,0.8938321536905965,False
133,582,8,2,sqrt,0.8933265925176946,False
134,344,3,1,log2,0.8751263902932255,True
135,344,4,1,log2,0.878159757330637,False
136,344,4,1,sqrt,0.8938321536905965,False
137,344,5,1,sqrt,0.8953488372093024,False
138,344,4,1,sqrt,0.8938321536905965,False
139,344,5,1,sqrt,0.8953488372093024,False
140,344,4,1,sqrt,0.8938321536905965,False
141,344,5,1,sqrt,0.8953488372093024,False
142,344,4,1,sqrt,0.8938321536905965,False
143,344,5,1,sqrt,0.8953488372093024,False
144,344,4,1,sqrt,0.8938321536905965,False
145,344,5,1,sqrt,0.8953488372093024,False
146,82,10,9,log2,0.8629929221435794,True
147,92,10,9,log2,0.8634984833164813,False
148,92,10,9,sqrt,0.884732052578362,False
149,92,9,9,sqrt,0.884732052578362,False
150,92,10,9,sqrt,0.884732052578362,False
151,92,9,9,sqrt,0.884732052578362,False
152,92,10,9,sqrt,0.884732052578362,False
153,92,9,9,sqrt,0.884732052578362,False
154,92,10,9,sqrt,0.884732052578362,False
155,92,9,9,sqrt,0.884732052578362,False
156,92,10,9,sqrt,0.884732052578362,False
157,92,9,9,sqrt,0.884732052578362,False
158,824,8,8,sqrt,0.8827098078867543,True
159,824,8,8,log2,0.8675429726996967,False
160,824,8,8,sqrt,0.8827098078867543,False
161,824,8,7,sqrt,0.8862487360970678,False
162,834,8,7,sqrt,0.8862487360970678,False
163,844,8,7,sqrt,0.8867542972699697,False
164,854,8,7,sqrt,0.8867542972699697,False
165,844,8,7,sqrt,0.8867542972699697,False
166,854,8,7,sqrt,0.8867542972699697,False
167,844,8,7,sqrt,0.8867542972699697,False
168,854,8,7,sqrt,0.8867542972699697,False
169,844,8,7,sqrt,0.8867542972699697,False
170,511,10,9,sqrt,0.8842264914054601,True
171,511,10,9,log2,0.8665318503538928,False
172,511,10,9,sqrt,0.8842264914054601,False
173,521,10,9,sqrt,0.8852376137512639,False
174,531,10,9,sqrt,0.8857431749241659,False
175,541,10,9,sqrt,0.8857431749241659,False
176,531,10,9,sqrt,0.8857431749241659,False
177,541,10,9,sqrt,0.8857431749241659,False
178,531,10,9,sqrt,0.8857431749241659,False
179,541,10,9,sqrt,0.8857431749241659,False
180,531,10,9,sqrt,0.8857431749241659,False
181,541,10,9,sqrt,0.8857431749241659,False
182,73,7,6,log2,0.865520728008089,True
183,73,7,5,log2,0.8710819009100101,False
184,73,7,5,sqrt,0.8882709807886754,False
185,63,7,5,sqrt,0.8887765419615774,False
186,63,8,5,sqrt,0.8887765419615774,False
187,63,9,5,sqrt,0.8887765419615774,False
188,63,10,5,sqrt,0.8887765419615774,False
189,63,9,5,sqrt,0.8887765419615774,False
190,63,10,5,sqrt,0.8887765419615774,False
191,63,9,5,sqrt,0.8887765419615774,False
192,63,10,5,sqrt,0.8887765419615774,False
193,63,9,5,sqrt,0.8887765419615774,False
194,592,6,5,sqrt,0.8857431749241659,True
195,592,6,4,sqrt,0.8892821031344793,False
196,592,6,3,sqrt,0.8902932254802831,False
197,582,6,3,sqrt,0.8913043478260869,False
198,572,6,3,sqrt,0.8913043478260869,False
199,582,6,3,sqrt,0.8913043478260869,False
