,fitness
0,0.8852376137512639
1,0.8887765419615774
2,0.8897876643073812
3,0.8902932254802831
4,0.8902932254802831
5,0.8902932254802831
6,0.8902932254802831
7,0.890798786653185
8,0.8913043478260869
9,0.8933265925176946
10,0.8933265925176946
11,0.8867542972699697
12,0.872093023255814
13,0.8867542972699697
14,0.890798786653185
15,0.890798786653185
16,0.890798786653185
17,0.890798786653185
18,0.890798786653185
19,0.890798786653185
20,0.890798786653185
21,0.890798786653185
22,0.890798786653185
23,0.8736097067745198
24,0.8766430738119313
25,0.8902932254802831
26,0.890798786653185
27,0.890798786653185
28,0.890798786653185
29,0.890798786653185
30,0.890798786653185
31,0.890798786653185
32,0.890798786653185
33,0.890798786653185
34,0.890798786653185
35,0.8832153690596563
36,0.8670374115267947
37,0.8832153690596563
38,0.8902932254802831
39,0.8902932254802831
40,0.8902932254802831
41,0.8902932254802831
42,0.8902932254802831
43,0.8902932254802831
44,0.8902932254802831
45,0.8902932254802831
46,0.8902932254802831
47,0.8902932254802831
48,0.8877654196157735
49,0.871587462082912
50,0.8877654196157735
51,0.8887765419615774
52,0.8887765419615774
53,0.8887765419615774
54,0.8887765419615774
55,0.8887765419615774
56,0.8887765419615774
57,0.8887765419615774
58,0.8887765419615774
59,0.8887765419615774
60,0.8882709807886754
61,0.8887765419615774
62,0.8887765419615774
63,0.8887765419615774
64,0.8887765419615774
65,0.8887765419615774
66,0.8887765419615774
67,0.8887765419615774
68,0.8887765419615774
69,0.8887765419615774
70,0.8887765419615774
71,0.8887765419615774
72,0.890798786653185
73,0.8913043478260869
74,0.8928210313447927
75,0.8928210313447927
76,0.8928210313447927
77,0.8928210313447927
78,0.8928210313447927
79,0.8928210313447927
80,0.8928210313447927
81,0.8928210313447927
82,0.8913043478260869
83,0.8761375126390293
84,0.8913043478260869
85,0.8913043478260869
86,0.8918099089989889
87,0.8918099089989889
88,0.8918099089989889
89,0.8918099089989889
90,0.8918099089989889
91,0.8918099089989889
92,0.8918099089989889
93,0.8918099089989889
94,0.8867542972699697
95,0.8705763397371082
96,0.8867542972699697
97,0.8882709807886754
98,0.8892821031344793
99,0.8882709807886754
100,0.8892821031344793
101,0.8882709807886754
102,0.8892821031344793
103,0.8882709807886754
104,0.8892821031344793
105,0.8882709807886754
106,0.8897876643073812
107,0.8776541961577351
108,0.8897876643073812
109,0.8892821031344793
110,0.8902932254802831
111,0.8902932254802831
112,0.8902932254802831
113,0.8902932254802831
114,0.8902932254802831
115,0.8902932254802831
116,0.8902932254802831
117,0.8902932254802831
118,0.8882709807886754
119,0.8725985844287159
120,0.8882709807886754
121,0.8897876643073812
122,0.8902932254802831
123,0.8902932254802831
124,0.8902932254802831
125,0.8902932254802831
126,0.8902932254802831
127,0.8902932254802831
128,0.8902932254802831
129,0.8902932254802831
130,0.8685540950455005
131,0.8685540950455005
132,0.8842264914054601
133,0.8857431749241659
134,0.8877654196157735
135,0.8882709807886754
136,0.8882709807886754
137,0.8882709807886754
138,0.8882709807886754
139,0.8882709807886754
140,0.8882709807886754
141,0.8882709807886754
142,0.8857431749241659
143,0.8695652173913043
144,0.8857431749241659
145,0.8857431749241659
146,0.8862487360970678
147,0.8867542972699697
148,0.8867542972699697
149,0.8867542972699697
150,0.8867542972699697
151,0.8867542972699697
152,0.8867542972699697
153,0.8867542972699697
154,0.8842264914054601
155,0.8619817997977756
156,0.8842264914054601
157,0.884732052578362
158,0.884732052578362
159,0.884732052578362
160,0.884732052578362
161,0.884732052578362
162,0.884732052578362
163,0.884732052578362
164,0.884732052578362
165,0.884732052578362
166,0.8695652173913043
167,0.884732052578362
168,0.8872598584428716
169,0.8887765419615774
170,0.8887765419615774
171,0.8887765419615774
172,0.8887765419615774
173,0.8887765419615774
174,0.8887765419615774
175,0.8887765419615774
176,0.8887765419615774
177,0.8842264914054601
178,0.8680485338725986
179,0.8842264914054601
180,0.8857431749241659
181,0.8867542972699697
182,0.8867542972699697
183,0.8867542972699697
184,0.8867542972699697
185,0.8867542972699697
186,0.8867542972699697
187,0.8867542972699697
188,0.8867542972699697
189,0.8913043478260869
190,0.8786653185035389
191,0.8913043478260869
192,0.8928210313447927
193,0.8928210313447927
194,0.8928210313447927
195,0.8928210313447927
196,0.8928210313447927
197,0.8928210313447927
198,0.8928210313447927
199,0.8928210313447927
