,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,672,4,4,sqrt,0.8882709807886754
1,672,4,3,sqrt,0.8902932254802831
2,672,4,2,sqrt,0.8913043478260869
3,672,4,1,sqrt,0.8938321536905965
4,672,5,1,sqrt,0.8948432760364005
