,n_estimators,learning_rate,max_depth,subsample,fitness
0,319,0.4816593099833263,2,0.9566954333267293,0.7364802656706697
1,319,0.4816593099833263,3,0.9566954333267293,0.7624245742042758
2,319,0.4816593099833263,4,0.9566954333267293,0.7741499391296962
3,319,0.4416593099833263,4,0.9566954333267293,0.7782528619993023
4,319,0.4416593099833263,5,0.9566954333267293,0.8005247865036501
5,309,0.4416593099833263,5,0.9566954333267293,0.8011199195934464
6,440,0.06706810557076195,8,0.8594811135691993,0.8093363017660061
