,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,761,6,5,log2,0.7656970180629087
1,761,6,5,sqrt,0.7902935028402248
2,761,6,4,sqrt,0.7955591862425886
3,761,6,3,sqrt,0.7975485519723269
4,761,7,3,sqrt,0.8003031594444338
5,761,7,2,sqrt,0.8012981785247056
6,751,7,2,sqrt,0.8022932303206771
7,751,8,2,sqrt,0.8028332325065537
8,211,8,1,sqrt,0.8035174474648158
9,231,10,3,sqrt,0.8045986706376906
10,371,4,1,sqrt,0.8050508777080694
