,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,280,3,4,sqrt,0.7963234121659725
1,270,3,4,sqrt,0.7990793553350377
2,263,6,2,sqrt,0.8008423539285242
3,253,6,2,sqrt,0.8016116549409437
4,446,5,1,sqrt,0.8030602410571215
5,436,5,1,sqrt,0.8055944055944056
6,633,5,1,sqrt,0.8063660477453581
