,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,254,8,6,log2,0.7637166225924973
1,254,8,6,sqrt,0.793802015743626
2,254,8,7,sqrt,0.7977798592672297
3,264,8,7,sqrt,0.7985432849698778
4,292,4,1,sqrt,0.8038287197566976
5,282,5,1,sqrt,0.8043741792100212
6,435,5,1,sqrt,0.8045986706376906
7,445,5,1,sqrt,0.8048242388586557
8,526,2,1,sqrt,0.8053700979345628
