,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,218,7,4,log2,0.7634946297079819
1,218,7,4,sqrt,0.7963234121659725
2,208,7,4,sqrt,0.7973182994397259
3,198,7,4,sqrt,0.7983132198073914
4,817,9,4,sqrt,0.7993081731738719
5,622,7,1,sqrt,0.8027529208735078
6,782,2,1,sqrt,0.8030602410571215
7,792,2,1,sqrt,0.8032883147386964
8,547,4,1,sqrt,0.8035174474648158
9,567,4,1,sqrt,0.8045123788025286
10,577,4,1,sqrt,0.8060462441577287
