,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,101,4,7,sqrt,0.8862487360970678
1,101,4,6,sqrt,0.8872598584428716
2,755,2,3,sqrt,0.890798786653185
3,745,2,3,sqrt,0.8913043478260869
4,987,3,3,sqrt,0.8918099089989889
5,860,5,3,sqrt,0.8923154701718908
6,832,8,2,sqrt,0.8928210313447927
7,852,7,2,sqrt,0.8933265925176946
8,882,7,2,sqrt,0.8943377148634984
