,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,170,6,3,log2,0.8756319514661274
1,170,6,3,sqrt,0.8862487360970678
2,170,6,2,sqrt,0.8902932254802831
3,180,6,2,sqrt,0.8928210313447927
4,214,10,3,sqrt,0.8933265925176946
