,fitness
0,0.8756319514661274
1,0.8816986855409504
2,0.8872598584428716
3,0.8857431749241659
4,0.8872598584428716
5,0.8857431749241659
6,0.8872598584428716
7,0.8857431749241659
8,0.8872598584428716
9,0.8857431749241659
10,0.8872598584428716
11,0.8857431749241659
12,0.8801820020222447
13,0.884732052578362
14,0.8913043478260869
15,0.8913043478260869
16,0.8923154701718908
17,0.8938321536905965
18,0.8928210313447927
19,0.8938321536905965
20,0.8928210313447927
21,0.8938321536905965
22,0.8928210313447927
23,0.8938321536905965
24,0.8372093023255814
25,0.8569261880687563
26,0.8680485338725986
27,0.8811931243680485
28,0.8811931243680485
29,0.8857431749241659
30,0.8867542972699697
31,0.8877654196157735
32,0.8867542972699697
33,0.8877654196157735
34,0.8867542972699697
35,0.8877654196157735
36,0.8867542972699697
37,0.8877654196157735
38,0.8867542972699697
39,0.8675429726996967
40,0.871587462082912
41,0.8741152679474217
42,0.8751263902932255
43,0.8741152679474217
44,0.8751263902932255
45,0.8741152679474217
46,0.8751263902932255
47,0.8741152679474217
48,0.8751263902932255
49,0.8741152679474217
50,0.8746208291203236
51,0.878159757330637
52,0.8786653185035389
53,0.8822042467138523
54,0.8837209302325582
55,0.8827098078867543
56,0.8837209302325582
57,0.8827098078867543
58,0.8837209302325582
59,0.8827098078867543
60,0.8837209302325582
61,0.8827098078867543
62,0.8695652173913043
63,0.8736097067745198
64,0.8827098078867543
65,0.8842264914054601
66,0.8852376137512639
67,0.8842264914054601
68,0.8852376137512639
69,0.8842264914054601
70,0.8852376137512639
71,0.8842264914054601
72,0.8852376137512639
73,0.8842264914054601
74,0.8877654196157735
75,0.8827098078867543
76,0.8902932254802831
77,0.8902932254802831
78,0.8902932254802831
79,0.8902932254802831
80,0.8902932254802831
81,0.8902932254802831
82,0.8902932254802831
83,0.8902932254802831
84,0.8902932254802831
85,0.8902932254802831
86,0.8599595551061678
87,0.8660262891809909
88,0.8705763397371082
89,0.8776541961577351
90,0.878159757330637
91,0.8776541961577351
92,0.878159757330637
93,0.8776541961577351
94,0.878159757330637
95,0.8776541961577351
96,0.878159757330637
97,0.8776541961577351
98,0.878159757330637
99,0.8872598584428716
100,0.8923154701718908
101,0.8923154701718908
102,0.8938321536905965
103,0.8933265925176946
104,0.8943377148634984
105,0.8958543983822043
106,0.8958543983822043
107,0.8963599595551062
108,0.8958543983822043
109,0.8963599595551062
110,0.8811931243680485
111,0.8867542972699697
112,0.8867542972699697
113,0.8867542972699697
114,0.8867542972699697
115,0.8867542972699697
116,0.8867542972699697
117,0.8867542972699697
118,0.8867542972699697
119,0.8867542972699697
120,0.8867542972699697
121,0.8827098078867543
122,0.884732052578362
123,0.8882709807886754
124,0.8882709807886754
125,0.8882709807886754
126,0.8882709807886754
127,0.8882709807886754
128,0.8882709807886754
129,0.8882709807886754
130,0.8882709807886754
131,0.8882709807886754
132,0.8822042467138523
133,0.8832153690596563
134,0.8837209302325582
135,0.8832153690596563
136,0.8837209302325582
137,0.8832153690596563
138,0.8837209302325582
139,0.8832153690596563
140,0.8837209302325582
141,0.8832153690596563
142,0.8837209302325582
143,0.8538928210313448
144,0.8751263902932255
145,0.8756319514661274
146,0.8751263902932255
147,0.8756319514661274
148,0.8751263902932255
149,0.8756319514661274
150,0.8751263902932255
151,0.8756319514661274
152,0.8751263902932255
153,0.8756319514661274
154,0.8690596562184024
155,0.8700707785642062
156,0.8710819009100101
157,0.8705763397371082
158,0.8710819009100101
159,0.8705763397371082
160,0.8710819009100101
161,0.8705763397371082
162,0.8710819009100101
163,0.8705763397371082
164,0.8710819009100101
165,0.8827098078867543
166,0.8928210313447927
167,0.8933265925176946
168,0.8933265925176946
169,0.8933265925176946
170,0.8933265925176946
171,0.8933265925176946
172,0.8933265925176946
173,0.8933265925176946
174,0.8933265925176946
175,0.8933265925176946
176,0.8549039433771486
177,0.8508594539939333
178,0.8624873609706775
179,0.8629929221435794
180,0.8624873609706775
181,0.8629929221435794
182,0.8624873609706775
183,0.8629929221435794
184,0.8624873609706775
185,0.8629929221435794
186,0.8624873609706775
187,0.8629929221435794
188,0.884732052578362
189,0.884732052578362
190,0.884732052578362
191,0.884732052578362
192,0.884732052578362
193,0.884732052578362
194,0.884732052578362
195,0.884732052578362
196,0.884732052578362
197,0.884732052578362
198,0.884732052578362
199,0.8579373104145601
