,n_estimators,min_samples_split,min_samples_leaf,max_features,fitness
0,807,7,1,sqrt,0.8902932254802831
1,807,7,2,sqrt,0.8928210313447927
2,817,7,2,sqrt,0.8933265925176946
3,861,5,1,sqrt,0.8938321536905965
